City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Palakkad,TMAXCineplexGoolikkadavu,Malayalam,01:00,Premium,₹100,237,34
Trivandrum,PVRKripaThampanoorTrivandrum,Malayalam,08:45,Prime,₹180,16,0
Trivandrum,PVRKripaThampanoorTrivandrum,Malayalam,08:45,Classic,₹160,196,43
Ernakulam,PVRForumMallKochi,Malayalam,09:00,Recliner,₹600,13,9
Ernakulam,PVRForumMallKochi,Malayalam,09:00,Elite,₹260,184,31
Ernakulam,PVRForumMallKochi,Malayalam,09:00,Prime,₹230,69,4
Ernakulam,PVRForumMallKochi,Malayalam,09:00,Classic,₹220,46,0
Ernakulam,PVRLuluKochi,Malayalam,09:30,Recliner,₹400,10,10
Ernakulam,PVRLuluKochi,Malayalam,09:30,Prime,₹210,108,95
Ernakulam,PVRLuluKochi,Malayalam,09:30,ClassicPlus,₹190,138,75
Ernakulam,PVRLuluKochi,Malayalam,09:30,Classic,₹160,69,7
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,09:40,Normal,₹200,22,3
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,09:40,Executive,₹220,45,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,09:40,Premium,₹240,95,10
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,09:45,Normal,₹220,38,2
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,09:45,Executive,₹240,65,2
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,09:45,Premium,₹260,57,8
Kollam,GmaxCinemasJerome3D7Point1JBLKollam,Malayalam,10:00,Red,₹160,279,39
Ernakulam,CinepolisCentreSquareKochi,Malayalam,10:00,Normal,₹220,33,2
Ernakulam,CinepolisCentreSquareKochi,Malayalam,10:00,Executive,₹240,70,30
Ernakulam,CinepolisCentreSquareKochi,Malayalam,10:00,Premium,₹260,177,77
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,10:00,Surya,₹160,284,15
Thrissur,INOXSobhaCityMall,Malayalam,10:00,RoyalRecliner,₹290,15,2
Thrissur,INOXSobhaCityMall,Malayalam,10:00,Club,₹170,221,21
Thrissur,INOXSobhaCityMall,Malayalam,10:00,Royal,₹170,44,16
Thrissur,INOXSobhaCityMall,Malayalam,10:00,Executive,₹130,36,1
Ernakulam,CinepolisVIPCentreSquareMallKochi,Malayalam,10:00,VipExecutive,₹500,24,0
Ernakulam,CinepolisVIPCentreSquareMallKochi,Malayalam,10:00,VipPremium,₹550,62,25
Kollam,AashirvadCineplexxKottiyam,Malayalam,10:00,Recliner,₹350,18,13
Kollam,AashirvadCineplexxKottiyam,Malayalam,10:00,Platinum,₹210,81,21
Kollam,AashirvadCineplexxKottiyam,Malayalam,10:00,Gold,₹180,78,15
Kollam,JBCinemas4K3DNallila,Malayalam,10:00,Blue,₹129.83,242,9
Ernakulam,CentralTalkiesRGBLaser4K3DDolbyAtmos,Malayalam,10:00,Platinum,₹240,37,12
