State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Thalassery,"BMS|MagicFramesDowntownMallThalassery",Tamil,10:15,Gold,₹160,131,0
Kerala,Payyanur,"PTM|RajadhaniCinemas",Tamil,10:30,UpperCircle,₹130,502,7
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Tamil,10:30,Executive,₹150,119,0
Kerala,Kasaragod,"BMS|MagicFramesMehboobTheatreComplex4KKasaragod",Tamil,10:30,Executive,₹129.7,351,351
Kerala,Kakkattil,"PTM|BmCinemasKakkattil",Tamil,10:30,Executive,₹110,167,0
Kerala,Kanhangad,"BMS|DeepthiCinemasAC2KDolbyAtmosKanhangad",Tamil,10:30,Gold,₹150,204,17
Kerala,Trivandrum,"BMS|SuryaMultiplex4KDolbyAtmosNedumangad",Tamil,11:00,Executive,₹400,24,0
Kerala,Trivandrum,"BMS|SuryaMultiplex4KDolbyAtmosNedumangad",Tamil,11:00,Gold,₹130,195,0
Kerala,Ottapalam,"PTM|JassCinema2K71SurroundOttapalam",Tamil,11:00,GoldCircle,₹129.8,352,0
Kerala,Kozhinjampara,"BMS|GeethaCinemax2K3DKozhinjampara",Tamil,11:00,Standard,₹110,63,0
Kerala,Kozhinjampara,"BMS|GeethaCinemax2K3DKozhinjampara",Tamil,11:00,Standard,₹110,168,0
Kerala,Thodupuzha,"BMS|SilverHillsCinemas4KLaser3DDolby71",Tamil,11:00,Silver,₹160,172,0
Kerala,Trivandrum,"PTM|SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada",Tamil,11:00,Diamondsofa,₹200,4,0
Kerala,Trivandrum,"PTM|SriKalidasMPlex4KRgbLaserDolbyAtmosThoongamparaKattakada",Tamil,11:00,Gold,₹150,173,0
Kerala,Trivandrum,"BMS|StarCinemaDolby71Varkala",Tamil,11:00,SpecialClass,₹140,236,0
Kerala,Trivandrum,"BMS|SreeKaleeswarySreeSaraswathy2K3DKaliyikkav",Tamil,11:00,RoyalCircle,₹150,177,0
Kerala,Trivandrum,"BMS|AjantaTheatre4KWideTrivandrum",Tamil,11:15,GrandA,₹350,6,0
Kerala,Trivandrum,"BMS|AjantaTheatre4KWideTrivandrum",Tamil,11:15,GrandB,₹350,9,0
Kerala,Trivandrum,"BMS|AjantaTheatre4KWideTrivandrum",Tamil,11:15,Royale,₹250,22,0
Kerala,Trivandrum,"BMS|AjantaTheatre4KWideTrivandrum",Tamil,11:15,Premium,₹150,264,0
Kerala,Pandalam,"BMS|ThrilokCinemasPandalam",Tamil,11:15,ExecutiveClass,₹160,11,0
Kerala,Pandalam,"BMS|ThrilokCinemasPandalam",Tamil,11:15,ExecutiveClass1,₹150,86,0
Kerala,Kozhikode,"PTM|MallikaPlexDolbyAtmosCalicut",Tamil,11:15,Executive,₹140,244,-1
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Tamil,11:30,Platinum,₹220,27,0
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Tamil,11:30,Gold,₹200,60,0
Kerala,Mananthavady,"BMS|VarnaTheatreMananthavady",Tamil,11:30,Diamond,₹120,224,0
Kerala,Pattambi,"BMS|KrishnaCineplex4KRgbLaser3DDolbyAtmos",Tamil,11:30,StarCircle,₹110,123,0
Kerala,Kattappana,"BMS|AiswaryaCinemasKattappana",Tamil,12:00,Diamond,₹129,172,0
Kerala,Guruvayur,"PTM|MagicFramesJayashree2K71Guruvayur",Tamil,12:00,Diamond,₹129.55,171,171
Kerala,Guruvayur,"PTM|MagicFramesJayashree2K71Guruvayur",Tamil,12:00,Gold,₹110,358,0
Kerala,Kodungallur,"BMS|DCinemaaMughalMallBarco4KLaserKodungallur",Tamil,12:00,Platinum,₹250,10,0
Kerala,Kodungallur,"BMS|DCinemaaMughalMallBarco4KLaserKodungallur",Tamil,12:00,Gold,₹150,172,0
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",Tamil,12:15,Platinum,₹300,5,5
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",Tamil,12:15,Gold,₹150,239,239
Kerala,Thalassery,"BMS|MagicFramesDowntownMallThalassery",Tamil,12:40,Gold,₹160,131,13
Kerala,Kottakkal,"PTM|LeenaTheatre4K3DDolbyAtmosKottakkal",Tamil,13:00,Executive,₹110,186,4
Kerala,Payyanur,"PTM|RajadhaniCinemas",Tamil,13:30,UpperCircle,₹130,502,7
Kerala,Kasaragod,"BMS|MagicFramesMehboobTheatreComplex4KKasaragod",Tamil,13:30,Executive,₹129.7,351,0
Kerala,Kakkattil,"PTM|BmCinemasKakkattil",Tamil,13:30,Executive,₹110,167,0
Kerala,Kollengode,"PTM|ThankarajTheatreKollengode",Tamil,13:45,FirstClass,₹110,137,96
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Tamil,13:45,Recliner,₹290,17,3
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Tamil,13:45,Silver,₹129.7,215,25
Kerala,Ottapalam,"PTM|JassCinema2K71SurroundOttapalam",Tamil,14:00,GoldCircle,₹129.8,352,0
Kerala,Pulluvila,"BMS|SaMultiplex4KDolbyAtmosPulluvila",Tamil,14:00,Platinum,₹250,20,0
