City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Kozhikode,13:15,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹450,27,0,Hindi,2D
Kozhikode,13:15,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹220,146,4,Hindi,2D
Kozhikode,13:15,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹170,25,0,Hindi,2D
Kozhikode,13:15,PalaxiCinemasHiLITEMALLKozhikode,Lounger,₹250,22,0,Hindi,2D
Kozhikode,22:00,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹450,27,2,Hindi,2D
Kozhikode,22:00,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹220,146,16,Hindi,2D
Kozhikode,22:00,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹170,25,0,Hindi,2D
Kozhikode,22:00,PalaxiCinemasHiLITEMALLKozhikode,Lounger,₹250,22,0,Hindi,2D
Trivandrum,12:30,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹190,65,8,Hindi,2D
Trivandrum,12:30,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹230,34,8,Hindi,2D
Trivandrum,12:30,PVRLULULuluInternationalShoppingMallTrivandrum,Recliner,₹400,8,3,Hindi,2D
Ernakulam,12:30,CinepolisCentreSquareMallErnakulamKochi,Normal,₹160,19,4,Hindi,2D
Ernakulam,12:30,CinepolisCentreSquareMallErnakulamKochi,Executive,₹190,43,2,Hindi,2D
Ernakulam,12:30,CinepolisCentreSquareMallErnakulamKochi,Premium,₹210,44,21,Hindi,2D
Ernakulam,14:05,PVRForumMallNH47Kochi,Classic,₹150,22,0,Hindi,2D
Ernakulam,14:05,PVRForumMallNH47Kochi,Elite,₹210,85,47,Hindi,2D
Trivandrum,15:55,CinepolisMOTEanchakkalThiruvananthapuram,VipExecutive,₹250,18,4,Hindi,2D
Trivandrum,15:55,CinepolisMOTEanchakkalThiruvananthapuram,VipPremium,₹300,18,7,Hindi,2D
Kannur,16:00,CinepolisSecuraCentreKannur,Normal,₹190,20,0,Hindi,2D
Kannur,16:00,CinepolisSecuraCentreKannur,Executive,₹210,62,0,Hindi,2D
Kannur,16:00,CinepolisSecuraCentreKannur,Premium,₹230,30,14,Hindi,2D
Ernakulam,19:00,CinepolisVIPCentreSquareMallErnakulamKochi,VipExecutive,₹500,20,0,Hindi,2D
Ernakulam,19:00,CinepolisVIPCentreSquareMallErnakulamKochi,VipPremium,₹550,53,45,Hindi,2D
Kozhikode,21:30,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Normal,₹200,27,4,Hindi,2D
Kozhikode,21:30,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Executive,₹220,74,8,Hindi,2D
Kozhikode,21:30,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Premium,₹240,41,29,Hindi,2D
Ernakulam,21:30,CinepolisCentreSquareMallErnakulamKochi,Normal,₹200,19,5,Hindi,2D
Ernakulam,21:30,CinepolisCentreSquareMallErnakulamKochi,Executive,₹220,43,17,Hindi,2D
Ernakulam,21:30,CinepolisCentreSquareMallErnakulamKochi,Premium,₹240,44,23,Hindi,2D
Trivandrum,21:45,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹210,65,16,Hindi,2D
Trivandrum,21:45,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹250,34,30,Hindi,2D
Trivandrum,21:45,PVRLULULuluInternationalShoppingMallTrivandrum,Recliner,₹500,8,8,Hindi,2D
Trivandrum,22:05,CinepolisMOTEanchakkalThiruvananthapuram,VipExecutive,₹250,18,0,Hindi,2D
Trivandrum,22:05,CinepolisMOTEanchakkalThiruvananthapuram,VipPremium,₹300,18,6,Hindi,2D
Ernakulam,22:20,PVRForumMallNH47Kochi,Classic,₹130,22,3,Hindi,2D
Ernakulam,22:20,PVRForumMallNH47Kochi,Elite,₹190,85,27,Hindi,2D
