City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Kozhikode,19:45,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹450,27,2,Telugu,2D
Kozhikode,19:45,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹220,146,21,Telugu,2D
Kozhikode,19:45,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹170,25,0,Telugu,2D
Kozhikode,19:45,PalaxiCinemasHiLITEMALLKozhikode,Lounger,₹250,22,0,Telugu,2D
Trivandrum,12:00,CinepolisMOTEanchakkalThiruvananthapuram,PlatinumExecutive,₹200,32,13,Telugu,2D
Trivandrum,12:00,CinepolisMOTEanchakkalThiruvananthapuram,PlatinumPremium,₹250,33,24,Telugu,2D
Ernakulam,16:30,CinepolisCentreSquareMallErnakulamKochi,Normal,₹170,25,4,Telugu,2D
Ernakulam,16:30,CinepolisCentreSquareMallErnakulamKochi,Executive,₹200,39,18,Telugu,2D
Ernakulam,16:30,CinepolisCentreSquareMallErnakulamKochi,Premium,₹220,84,49,Telugu,2D
Trivandrum,19:15,CinepolisMOTEanchakkalThiruvananthapuram,Normal,₹180,34,0,Telugu,2D
Trivandrum,19:15,CinepolisMOTEanchakkalThiruvananthapuram,Executive,₹200,85,0,Telugu,2D
Trivandrum,19:15,CinepolisMOTEanchakkalThiruvananthapuram,PlatinumPremium,₹280,50,10,Telugu,2D
Trivandrum,19:15,CinepolisMOTEanchakkalThiruvananthapuram,Normal,₹180,36,0,Telugu,2D
Trivandrum,19:15,CinepolisMOTEanchakkalThiruvananthapuram,Executive,₹200,90,0,Telugu,2D
Trivandrum,19:15,CinepolisMOTEanchakkalThiruvananthapuram,Premium,₹220,67,10,Telugu,2D
Kannur,19:50,CinepolisSecuraCentreKannur,Normal,₹170,20,0,Telugu,2D
Kannur,19:50,CinepolisSecuraCentreKannur,Executive,₹190,62,0,Telugu,2D
Kannur,19:50,CinepolisSecuraCentreKannur,Premium,₹210,30,8,Telugu,2D
Kozhikode,21:05,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Normal,₹200,38,4,Telugu,2D
Kozhikode,21:05,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Executive,₹220,65,2,Telugu,2D
Kozhikode,21:05,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Premium,₹240,56,13,Telugu,2D
Ernakulam,22:00,PVRLuluLuluInternationalShoppingMallKochi,Classic,₹180,39,0,Telugu,2D
Ernakulam,22:00,PVRLuluLuluInternationalShoppingMallKochi,ClassicPlus,₹200,91,39,Telugu,2D
Ernakulam,22:00,PVRLuluLuluInternationalShoppingMallKochi,Prime,₹220,64,64,Telugu,2D
Ernakulam,22:00,PVRLuluLuluInternationalShoppingMallKochi,Recliner,₹450,9,9,Telugu,2D
Trivandrum,22:10,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹190,70,6,Telugu,2D
Trivandrum,22:10,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹210,51,16,Telugu,2D
Trivandrum,22:10,PVRLULULuluInternationalShoppingMallTrivandrum,Recliner,₹500,7,6,Telugu,2D
Thrissur,22:10,INOXSobhaCityMallPuzhakkalThrissur,Executive,₹130,22,4,Telugu,2D
Thrissur,22:10,INOXSobhaCityMallPuzhakkalThrissur,Club,₹190,66,0,Telugu,2D
Thrissur,22:10,INOXSobhaCityMallPuzhakkalThrissur,Royal,₹190,28,15,Telugu,2D
Thrissur,22:10,INOXSobhaCityMallPuzhakkalThrissur,RoyalRecliner,₹350,10,0,Telugu,2D
Ernakulam,22:15,CinepolisCentreSquareMallErnakulamKochi,Normal,₹170,25,4,Telugu,2D
Ernakulam,22:15,CinepolisCentreSquareMallErnakulamKochi,Executive,₹190,39,0,Telugu,2D
Ernakulam,22:15,CinepolisCentreSquareMallErnakulamKochi,Premium,₹210,84,10,Telugu,2D
