State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Pulpally,"BMS|PentaCinemasPulpally",Malayalam,11:15,GoldClass,₹110,120,2
Kerala,Kochi,"BMS|Kanoos2KRavipuram",Malayalam,12:00,Diamond,₹110,186,0
Kerala,Kochi,"BMS|DharsanaCinemaComplexPiravom",Malayalam,12:15,Platinum,₹160,74,74
Kerala,Kochi,"BMS|DharsanaCinemaComplexPiravom",Malayalam,12:15,Gold,₹140,88,88
Kerala,Kochi,"BMS|DharsanaCinemaComplexPiravom",Malayalam,12:15,Silver,₹80,22,22
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Malayalam,14:00,Platinum,₹180,105,5
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Malayalam,14:00,Silver,₹160,68,0
Kerala,Pulpally,"BMS|PentaCinemasPulpally",Malayalam,14:30,GoldClass,₹110,120,2
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,15:25,Normal,₹140,13,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,15:25,Executive,₹160,26,5
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,15:25,Premium,₹190,67,20
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Malayalam,16:15,Executive,₹150,145,0
Kerala,Vadakara,"BMS|AshokCnc4KDolbyAtmosTrippleBeam3DVadakara",Malayalam,17:00,Platinum,₹129.8,120,0
Kerala,Pulpally,"BMS|PentaCinemasPulpally",Malayalam,17:30,GoldClass,₹110,120,2
Kerala,Thodupuzha,"BMS|SilverHillsCinemas4KLaser3DDolby71",Malayalam,18:45,Silver,₹130,80,0
Kerala,Kochi,"BMS|Kanoos2KRavipuram",Malayalam,19:00,Diamond,₹110,186,8
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:25,Recliner,₹199,8,8
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:25,Classic,₹99,65,17
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:25,Prime,₹99,34,33
Kerala,Kasaragod,"BMS|MagicFramesMehboobTheatreComplex4KKasaragod",Malayalam,19:30,Executive,₹129.7,175,9
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,19:55,Recliner,₹199,10,10
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,19:55,Classic,₹99,39,2
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,19:55,ClassicPlus,₹99,91,70
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,19:55,Prime,₹99,68,67
Kerala,Pulpally,"BMS|PentaCinemasPulpally",Malayalam,20:30,GoldClass,₹110,120,2
Kerala,Kochi,"BMS|DharsanaCinemaComplexPiravom",Malayalam,21:15,Platinum,₹160,74,0
Kerala,Kochi,"BMS|DharsanaCinemaComplexPiravom",Malayalam,21:15,Gold,₹140,88,0
Kerala,Kochi,"BMS|DharsanaCinemaComplexPiravom",Malayalam,21:15,Silver,₹80,22,0
Kerala,Kochi,"BMS|Kanoos2KRavipuram",Malayalam,21:50,Diamond,₹110,186,0
Kerala,Kozhikode,"BMS|MirajCinemasBlueDiamondMallCalicut",Malayalam,22:00,Gold,₹200,65,15
Kerala,Kozhikode,"BMS|MirajCinemasBlueDiamondMallCalicut",Malayalam,22:00,Platinum,₹220,40,2
Kerala,Kozhikode,"BMS|MirajCinemasBlueDiamondMallCalicut",Malayalam,22:00,Silver,₹180,26,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,22:20,Classic,₹99,22,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,22:20,Elite,₹99,85,78
