City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Ernakulam,PVROberonMallKochi,Malayalam,09:05,Recliner,₹350,14,6
Ernakulam,PVROberonMallKochi,Malayalam,09:05,ClassicPlus,₹190,115,39
Ernakulam,PVROberonMallKochi,Malayalam,09:05,Classic,₹170,53,1
Ernakulam,PVRLuluKochi,Malayalam,09:10,Recliner,₹400,13,6
Ernakulam,PVRLuluKochi,Malayalam,09:10,Prime,₹210,143,46
Ernakulam,PVRLuluKochi,Malayalam,09:10,ClassicPlus,₹190,133,39
Ernakulam,PVRLuluKochi,Malayalam,09:10,Classic,₹160,57,0
Trivandrum,PVRLuluTrivandrum,Malayalam,09:20,Recliner,₹500,8,2
Trivandrum,PVRLuluTrivandrum,Malayalam,09:20,Prime,₹230,84,17
Trivandrum,PVRLuluTrivandrum,Malayalam,09:20,Classic,₹180,88,10
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,09:20,Normal,₹170,34,3
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,09:20,Executive,₹190,70,12
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,09:20,Premium,₹210,177,55
Ernakulam,PVRForumMallKochi,Malayalam,09:25,Recliner,₹500,13,5
Ernakulam,PVRForumMallKochi,Malayalam,09:25,Elite,₹230,184,45
Ernakulam,PVRForumMallKochi,Malayalam,09:25,Prime,₹210,69,0
Ernakulam,PVRForumMallKochi,Malayalam,09:25,Classic,₹200,46,0
Ernakulam,PVRLuluKochi,Malayalam,09:40,Recliner,₹650,56,22
Trivandrum,CinepolisMOTTrivandrum,Malayalam,09:45,VipExecutive,₹300,18,0
Trivandrum,CinepolisMOTTrivandrum,Malayalam,09:45,VipPremium,₹300,18,2
Trivandrum,CinepolisMOTTrivandrum,Malayalam,09:50,Normal,₹180,40,0
Trivandrum,CinepolisMOTTrivandrum,Malayalam,09:50,Executive,₹200,160,5
Trivandrum,CinepolisMOTTrivandrum,Malayalam,09:50,Premium,₹220,92,20
Trivandrum,CinepolisMOTTrivandrum,Malayalam,09:50,Vip,₹400,15,2
Trivandrum,PVRLuluTrivandrum,Malayalam,09:50,LuxePrime,₹700,18,0
Trivandrum,PVRLuluTrivandrum,Malayalam,09:50,Luxe,₹700,24,4
Kozhikode,RegalCinemasKozhikode,Malayalam,10:00,FirstclassSc2,₹200,165,9
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,10:00,Recliner,₹400,55,6
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,10:00,Premium,₹180,169,46
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,10:00,Executive,₹150,75,7
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,10:00,Lounger,₹200,32,5
Ernakulam,VanithaCineplexRGBLaser4K3DATMOSEdappally,Malayalam,10:00,Screen3,₹190,234,121
Ernakulam,VanithaCineplexRGBLaser4K3DATMOSEdappally,Malayalam,10:00,BalconySofa,₹270,63,43
Trivandrum,ArtechCinemasTrivandrum,Malayalam,10:00,Platinum,₹190,106,36
Trivandrum,ArtechCinemasTrivandrum,Malayalam,10:00,Silver,₹170,90,8
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Malayalam,10:00,Platinum,₹230,18,3
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Malayalam,10:00,Gold,₹170,143,60
Kozhikode,EMaxCinemasDolbyAtmosRGBLaserCalicut,Malayalam,10:00,Audi1,₹160,175,31
Kozhikode,ARCCoronation4KDolbyAtmos,Malayalam,10:00,Sofa,₹250,46,5
Kozhikode,ARCCoronation4KDolbyAtmos,Malayalam,10:00,Elite,₹160,180,75
Kannur,SJGCinemas4KDolbyAtmosUlikkal,Malayalam,10:00,Standard,₹130,140,24
Thrissur,INOXSobhaCityMall,Malayalam,10:10,RoyalRecliner,₹290,10,10
Thrissur,INOXSobhaCityMall,Malayalam,10:10,Club,₹170,155,82
Thrissur,INOXSobhaCityMall,Malayalam,10:10,Royal,₹170,32,32
Thrissur,INOXSobhaCityMall,Malayalam,10:10,Executive,₹130,26,0
Ernakulam,CinepolisVIPCentreSquareMallKochi,Malayalam,10:10,VipExecutive,₹450,24,0
Ernakulam,CinepolisVIPCentreSquareMallKochi,Malayalam,10:10,VipPremium,₹500,62,14
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:15,Normal,₹220,38,4
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:15,Executive,₹240,69,21
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:15,Premium,₹260,57,11
Kollam,MYCinemasRPMallKollamKerala,Malayalam,10:15,PremiumOffline,₹180,96,48
Ernakulam,MYCinemasRedCarpetKariyad,Malayalam,10:15,GoldLounge,₹290,32,21
Ernakulam,MYCinemasRedCarpetKariyad,Malayalam,10:15,ExecutiveOffline,₹190,96,20
Ernakulam,PVRForumMallKochi,Malayalam,10:25,LuxePrime,₹550,42,26
Ernakulam,PVRForumMallKochi,Malayalam,10:25,Luxe,₹450,16,4
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,10:30,Silver,₹200,26,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,10:30,Gold,₹220,65,11
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,10:30,Platinum,₹240,40,3
Kannur,ShanthiCinemasPayyanur,Malayalam,10:30,Platinum,₹130,314,44
Kannur,ClassicCinema4KDolbyAtmosTaliparamba,Malayalam,10:30,Classic,₹150,349,42
Kasaragod,KaveriCinemasACDTSDolbyKarmamthody,Malayalam,10:30,Standard,₹110,220,0
Kannur,BabyCinemasKuthuparamba,Malayalam,10:30,Standard,₹130,216,73
Kannur,ArchanaCineplexRGBLaser4K3DATMOSPayyanur,Malayalam,10:30,Standard,₹129.7,278,50
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,10:30,Nakshatra,₹160,212,31
Kasaragod,MoviemaxCircleKasaragod,Malayalam,10:30,Max1,₹129.8,443,32
Kasaragod,VGMMultiplexAC2K7Point1Dolby,Malayalam,10:30,VgmBlue,₹190,241,45
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Malayalam,10:30,Recliner,₹330,13,4
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Malayalam,10:30,Platinum,₹190,72,21
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Malayalam,10:30,Gold,₹170,106,5
Kozhikode,KirthiMudra4KRGBLaserDolbyAtmos,Malayalam,10:30,Platinum,₹250,17,3
Kozhikode,KirthiMudra4KRGBLaserDolbyAtmos,Malayalam,10:30,Gold,₹150,192,30
Kozhikode,KirthiMudra4KRGBLaserDolbyAtmos,Malayalam,10:30,Silver,₹100,225,12
Kollam,MYCinemasHJComplexKarunagapally,Malayalam,10:30,ClassicOffline,₹150,194,25
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Malayalam,10:30,Executive,₹129.7,258,10
Kasaragod,DeepthiCinemasAC2KDolbyAtmosKanhangad,Malayalam,10:30,Gold,₹150,185,44
Palakkad,MagicFramesCinemasPattambi,Malayalam,10:30,Recliner,₹300,14,0
Palakkad,MagicFramesCinemasPattambi,Malayalam,10:30,Gold,₹150,246,0
Trivandrum,PVRKripaThampanoorTrivandrum,Malayalam,10:40,Classic,₹160,325,113
Trivandrum,CinepolisMOTTrivandrum,Malayalam,10:45,PlatinumExecutive,₹200,32,5
Trivandrum,CinepolisMOTTrivandrum,Malayalam,10:45,PlatinumPremium,₹250,33,14
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Malayalam,10:45,Executive,₹150,132,58
Kottayam,AnandTheatreTripleBeam3DKottayam,Malayalam,10:45,Platinum,₹160,105,35
Kottayam,AnandTheatreTripleBeam3DKottayam,Malayalam,10:45,Gold,₹130,310,25
Kottayam,AnandTheatreTripleBeam3DKottayam,Malayalam,10:45,Silver,₹110,110,0
Trivandrum,VimalaCinemas4KAtmosVarkala,Malayalam,11:00,Recliner,₹350,8,0
Trivandrum,VimalaCinemas4KAtmosVarkala,Malayalam,11:00,Executive,₹150,300,6
Ernakulam,AashirvadCineplexxPerumbavoor,Malayalam,11:00,Platinum,₹165,116,9
Ernakulam,AashirvadCineplexxPerumbavoor,Malayalam,11:00,Gold,₹140,260,28
Alappuzha,SeethasTheatreAC2KAlappuzha,Malayalam,11:00,Balcony,₹150,154,1
Alappuzha,SeethasTheatreAC2KAlappuzha,Malayalam,11:00,FirstClass,₹100,390,329
Trivandrum,RaniTalkies4KDOLBYATMOSNedumangadu,Malayalam,11:00,Executive,₹250,30,0
Trivandrum,RaniTalkies4KDOLBYATMOSNedumangadu,Malayalam,11:00,Platinum,₹130,238,56
Palakkad,GeethaCinemax2K3DKozhinjampara,Tamil,11:00,Standard,₹110,231,10
Ernakulam,GCinemasKothamangalam4K3DDolbyAtmos,Malayalam,11:00,Standard,₹150,162,26
Kottayam,NiceMovieHouseThalayolaparambu,Malayalam,11:00,Balcony,₹150,82,7
Kottayam,NiceMovieHouseThalayolaparambu,Malayalam,11:00,FirstClass,₹110,404,7
Ernakulam,GCinemasFortKochi4KDolbyATMOS,Malayalam,11:00,Luxury,₹250,18,0
Ernakulam,GCinemasFortKochi4KDolbyATMOS,Malayalam,11:00,Gold,₹150,279,85
Trivandrum,AswathyCineplusPeringamala,Malayalam,11:00,Platinum,₹250,30,0
Trivandrum,AswathyCineplusPeringamala,Malayalam,11:00,Executive,₹150,417,3
Trivandrum,SreeKaleeswarySreeSaraswathy2K3DKaliyikkav,Malayalam,11:00,RoyalCircle,₹150,177,9
Palakkad,AvishkarCinemasDolbyAtmosKottayi,Malayalam,11:00,Executive,₹180,19,9
Palakkad,AvishkarCinemasDolbyAtmosKottayi,Malayalam,11:00,Standard,₹150,171,36
Kollam,RamrajMovies,Malayalam,11:00,Recliner,₹300,21,0
Kollam,RamrajMovies,Malayalam,11:00,Silver,₹150,147,3
Kollam,SreeDhanyaCinemax,Malayalam,11:00,Executive,₹300,14,0
Kollam,SreeDhanyaCinemax,Malayalam,11:00,Platinum,₹129.8,217,4
Kollam,SreeDhanyaCinemax,Malayalam,11:00,PlatinumFamily,₹129.8,113,0
Kollam,RevathyCinemaxRGBRealLaserParippally,Malayalam,11:00,Platinum,₹250,65,12
Kollam,RevathyCinemaxRGBRealLaserParippally,Malayalam,11:00,Gold,₹150,553,60
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Recliner,₹350,19,3
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Platinum,₹170,55,24
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Gold,₹150,222,31
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Silver,₹90,28,0
Kottayam,RDCinemasMundakayam,Malayalam,11:00,Executive,₹140,198,37
Kottayam,RDCinemasMundakayam,Malayalam,11:00,Economy,₹100,16,0
Palakkad,MLalAashirvadCineplexxShoranur,Malayalam,11:00,Sofa,₹200,30,3
Palakkad,MLalAashirvadCineplexxShoranur,Malayalam,11:00,Platinum,₹140,92,25
Ernakulam,ShenoysKochi,Malayalam,11:00,Lounge,₹330,24,14
Ernakulam,ShenoysKochi,Malayalam,11:00,Diamond,₹220,243,87
Kannur,MagicFramesSahinaCinemasMattannur,Malayalam,11:00,Audi1,₹129.78,244,7
Kozhikode,ChithraCineplex4KDtsXKozhikodeMannurValavu,Malayalam,11:00,Sofa,₹200,21,0
Kozhikode,ChithraCineplex4KDtsXKozhikodeMannurValavu,Malayalam,11:00,Gold,₹129.8,220,13
Ernakulam,MathaMadhuryaTheatreACDOLBY2K3DAluva,Malayalam,11:00,MathaDaliya,₹150,235,27
Ernakulam,MathaMadhuryaTheatreACDOLBY2K3DAluva,Malayalam,11:00,MathaLotus,₹129.78,784,25
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,11:00,Sofa,₹200,11,2
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,11:00,Silver,₹129.7,147,20
Idukki,EVMMathaCinemaAdimali,Malayalam,11:00,Screen1,₹150,142,5
Palakkad,AlexMoviesPattambi,Malayalam,11:00,AnnSquare,₹110,243,31
Alappuzha,PANCinemasAlappuzha,Malayalam,11:00,Platinum,₹250,28,0
Alappuzha,PANCinemasAlappuzha,Malayalam,11:00,Gold,₹180,265,21
Ernakulam,MYCinemasKSRTComplexAngamalyKerala,Malayalam,11:00,Platinum,₹160,110,33
Ernakulam,MYCinemasKSRTComplexAngamalyKerala,Malayalam,11:00,GoldOffline,₹150,188,3
Kollam,VarshaRoyalSuiteAnchal,Malayalam,11:00,Executive,₹200,35,2
Kollam,VarshaRoyalSuiteAnchal,Malayalam,11:00,Classic,₹150,138,3
Thrissur,DCINEMAAMUGHALMALLBARCO4KLASERKODUNGALLUR,Malayalam,11:00,Platinum,₹250,10,2
Thrissur,DCINEMAAMUGHALMALLBARCO4KLASERKODUNGALLUR,Malayalam,11:00,Gold,₹100,172,47
Kozhikode,CityMallCinemasThamarassery,Malayalam,11:10,Platinum,₹260,8,0
Kozhikode,CityMallCinemasThamarassery,Malayalam,11:10,Gold,₹160,102,34
Kottayam,UGMCinemasEttumanoor,Malayalam,11:10,Platinum,₹250,19,12
Kottayam,UGMCinemasEttumanoor,Malayalam,11:10,Gold,₹150,248,86
Wayanad,BlueMoonTheatrePulpally,Malayalam,11:15,Audi1,₹110,168,0
Palakkad,MilanCinemas2K3DDolby7Point1,Malayalam,11:15,Premium,₹110,254,13
Kottayam,FocusCinemasPonkunnam,Malayalam,11:15,Gold,₹100,106,1
Kottayam,BoscoCinemasKuravilangad,Malayalam,11:15,Economy,₹100,14,0
Kottayam,BoscoCinemasKuravilangad,Malayalam,11:15,Executive,₹150,112,29
Kottayam,BoscoCinemasKuravilangad,Malayalam,11:15,Platinum,₹300,10,0
Palakkad,BalaCinemasDolbyAtmosLaserTrippleBeam3D,Malayalam,11:15,Platinum,₹160,14,0
Palakkad,BalaCinemasDolbyAtmosLaserTrippleBeam3D,Malayalam,11:15,Gold,₹110,133,25
Trivandrum,GTracksScreen1Sony4KKadinamkulam,Malayalam,11:15,Gold,₹130,400,0
Palakkad,NewAromaTheatrePalakkad,Malayalam,11:15,PlatinumCircle,₹129.8,200,73
Palakkad,NewAromaTheatrePalakkad,Malayalam,11:15,DiamondCircle,₹110,229,33
Trivandrum,GangaCineHouse4KDolbyAtmosAttingal,Malayalam,11:15,Sofa,₹300,42,3
