District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Trivandrum,PvrLuluTrivandrum,Hindi,16:20,Recliner,₹300,8,1
Trivandrum,PvrLuluTrivandrum,Hindi,16:20,Prime,₹160,39,6
Trivandrum,PvrLuluTrivandrum,Hindi,16:20,Classic,₹140,60,2
Ernakulam,PvrForumMallKochi,Hindi,17:00,Recliner,₹350,8,0
Ernakulam,PvrForumMallKochi,Hindi,17:00,Elite,₹170,125,38
Ernakulam,PvrForumMallKochi,Hindi,17:00,Classic,₹150,14,1
