City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kozhikode,CrownTheatreDolbyAtmosCalicut,Hindi,15:00,Audi2,₹160,148,24
Ernakulam,PvrForumMallKochi,Hindi,10:55,LuxePrime,₹400,42,10
Ernakulam,PvrForumMallKochi,Hindi,10:55,Luxe,₹300,16,0
Thrissur,InoxSobhaCityMall,Hindi,11:00,RoyalRecliner,₹200,10,4
Thrissur,InoxSobhaCityMall,Hindi,11:00,Club,₹130,66,1
Thrissur,InoxSobhaCityMall,Hindi,11:00,Royal,₹130,28,20
Thrissur,InoxSobhaCityMall,Hindi,11:00,Executive,₹100,22,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Hindi,11:25,Silver,₹180,28,1
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Hindi,11:25,Gold,₹200,84,3
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Hindi,11:25,Platinum,₹220,42,3
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Hindi,11:25,Recliner,₹400,12,0
Ernakulam,PvrForumMallKochi,Hindi,12:55,Recliner,₹450,8,0
Ernakulam,PvrForumMallKochi,Hindi,12:55,Elite,₹220,111,14
Ernakulam,PvrForumMallKochi,Hindi,12:55,Classic,₹200,28,0
Trivandrum,PvrLuluTrivandrum,Hindi,13:05,Recliner,₹450,7,4
Trivandrum,PvrLuluTrivandrum,Hindi,13:05,Prime,₹190,51,8
Trivandrum,PvrLuluTrivandrum,Hindi,13:05,Classic,₹160,70,10
Ernakulam,CinepolisCentreSquareMallKochi,Hindi,13:15,Normal,₹99,26,3
Ernakulam,CinepolisCentreSquareMallKochi,Hindi,13:15,Executive,₹99,39,2
Ernakulam,CinepolisCentreSquareMallKochi,Hindi,13:15,Premium,₹99,86,29
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,13:30,Recliner,₹390,23,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,13:30,Premium,₹190,88,3
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,13:30,Executive,₹100,17,5
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,13:30,Lounger,₹210,14,0
Ernakulam,PvrLuluKochi,Hindi,13:35,Recliner,₹400,14,6
Ernakulam,PvrLuluKochi,Hindi,13:35,Prime,₹180,125,15
Ernakulam,PvrLuluKochi,Hindi,13:35,ClassicPlus,₹160,108,6
Ernakulam,PvrLuluKochi,Hindi,13:35,Classic,₹140,54,0
Ernakulam,PvrOberonMallKochi,Hindi,13:40,ClassicPlus,₹140,104,20
Ernakulam,PvrOberonMallKochi,Hindi,13:40,Classic,₹110,54,0
Trivandrum,PvrLuluTrivandrum,Hindi,15:05,LuxePrime,₹400,26,3
Trivandrum,PvrLuluTrivandrum,Hindi,15:05,Luxe,₹300,24,2
Thrissur,InoxSobhaCityMall,Hindi,15:10,RoyalRecliner,₹290,10,0
Thrissur,InoxSobhaCityMall,Hindi,15:10,Club,₹170,66,2
Thrissur,InoxSobhaCityMall,Hindi,15:10,Royal,₹170,28,15
Thrissur,InoxSobhaCityMall,Hindi,15:10,Executive,₹130,22,0
Trivandrum,PvrLuluTrivandrum,Hindi,17:00,Recliner,₹400,7,2
Trivandrum,PvrLuluTrivandrum,Hindi,17:00,Prime,₹180,68,11
Trivandrum,PvrLuluTrivandrum,Hindi,17:00,Classic,₹150,104,10
Trivandrum,PvrLuluTrivandrum,Hindi,18:40,Recliner,₹450,7,3
Trivandrum,PvrLuluTrivandrum,Hindi,18:40,Prime,₹210,51,9
Trivandrum,PvrLuluTrivandrum,Hindi,18:40,Classic,₹160,70,4
Ernakulam,PvrForumMallKochi,Hindi,18:50,Recliner,₹500,8,5
Ernakulam,PvrForumMallKochi,Hindi,18:50,Elite,₹220,111,24
Ernakulam,PvrForumMallKochi,Hindi,18:50,Classic,₹200,28,0
Ernakulam,CinepolisVipCentreSquareMallKochi,Hindi,19:20,VipExecutive,₹300,20,0
Ernakulam,CinepolisVipCentreSquareMallKochi,Hindi,19:20,VipPremium,₹350,53,14
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,19:30,Recliner,₹390,23,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,19:30,Premium,₹190,88,15
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,19:30,Executive,₹100,17,10
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,19:30,Lounger,₹210,14,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Hindi,19:30,Silver,₹180,26,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Hindi,19:30,Gold,₹200,65,2
