State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Malayalam,10:30,Executive,₹150,132,2
Kerala,Kasaragod,"BMS|MagicFramesMehboobTheatreComplex4KKasaragod",Malayalam,10:30,Executive,₹129.7,258,258
Kerala,Vadakara,"BMS|AshokCnc4KDolbyAtmosTrippleBeam3DVadakara",Malayalam,10:30,Platinum,₹129.8,120,0
Kerala,Kanhangad,"BMS|VgmMultiplexAC2K71Dolby",Malayalam,10:30,VgmGreen,₹190,160,18
Kerala,Changanassery,"BMS|DhanyaRemyaChanganassery",Malayalam,11:00,Remya,₹135,196,0
Kerala,Kottayam,"BMS|DhanyaRemyaKottayam",Malayalam,11:00,Dhanya,₹135,465,0
Kerala,Pathanamthitta,"BMS|DhanyaRemyaPathanamthitta",Malayalam,11:00,RemyaCircle,₹135,197,54
Kerala,Muvattupuzha,"BMS|LakshmiCinemasCantonMallMuvattupuzha",Malayalam,11:00,Gold,₹150,213,1
Kerala,Kollam,"BMS|DhanyaRemyaKollam",Malayalam,11:00,Platinum,₹135,200,24
Kerala,Kochi,"BMS|EvmCinemaAC4KRgbLaser3DPerumbavoor",Malayalam,11:15,Executive1,₹174.25,4,0
Kerala,Kochi,"BMS|EvmCinemaAC4KRgbLaser3DPerumbavoor",Malayalam,11:15,Deluxe,₹149.15,98,0
Kerala,Palakkad,"BMS|AromaScreen2Palakkad",Malayalam,11:15,KingCircle,₹129,235,8
Kerala,Vadakkencherry,"BMS|JayabharathTheatreVadakkencherry",Malayalam,11:15,FirstClass,₹120,175,106
Kerala,Kochi,"BMS|VanithaCineplexRgbLaser4K3DAtmosEdappally",Malayalam,11:30,Screen1,₹180,180,42
Kerala,Kochi,"BMS|VanithaCineplexRgbLaser4K3DAtmosEdappally",Malayalam,11:30,Screen1Sofa,₹260,32,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,11:35,Recliner,₹350,8,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,11:35,Elite,₹170,125,16
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,11:35,Classic,₹150,14,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,11:45,Recliner,₹300,10,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,11:45,Prime,₹160,68,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,11:45,ClassicPlus,₹140,91,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,11:45,Classic,₹110,39,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,12:00,Luxury,₹220,15,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,12:00,Diamond,₹150,90,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,12:00,Gold,₹129.8,90,0
Kerala,Kozhikode,"BMS|ArcCoronation4KDolbyAtmos",Malayalam,12:30,Elite,₹160,146,38
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,12:35,ClassicPlus,₹140,81,16
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,12:35,Classic,₹110,36,0
Kerala,Karunagapally,"BMS|MyCinemasHJComplexKarunagapally",Malayalam,13:00,ClassicOffline,₹150,194,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,13:25,Normal,₹140,13,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,13:25,Executive,₹160,26,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,13:25,Premium,₹190,67,0
Kerala,Payyanur,"BMS|ArchanaCineplexRgbLaser4K3DAtmosPayyanur",Malayalam,13:30,Standard,₹129.7,196,2
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,13:30,Platinum,₹250,37,0
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,13:30,Gold,₹180,136,0
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,14:00,Recliner,₹400,8,4
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,14:00,Prime,₹210,39,13
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,14:00,Classic,₹180,60,20
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,14:10,Normal,₹200,38,32
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,14:10,Executive,₹220,69,24
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,14:10,Premium,₹240,56,0
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,14:15,Gold,₹150,66,15
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,14:15,Executive,₹130,198,47
Kerala,Kochi,"BMS|EvmCinemaACRgbLaser3DPerumbavoor",Malayalam,14:15,Executive1,₹174.25,4,0
Kerala,Kochi,"BMS|EvmCinemaACRgbLaser3DPerumbavoor",Malayalam,14:15,Deluxe,₹149.15,98,0
Kerala,Palakkad,"BMS|AromaScreen2Palakkad",Malayalam,14:15,KingCircle,₹129,235,2
Kerala,Trivandrum,"BMS|GangaCineHouse4KDolbyAtmosAttingal",Malayalam,14:30,Yamuna,₹130,330,23
Kerala,Alappuzha,"BMS|EvmGrandCinemaCherthala",Malayalam,14:45,Platinum,₹170,52,0
Kerala,Alappuzha,"BMS|EvmGrandCinemaCherthala",Malayalam,14:45,Gold,₹150,308,24
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,15:00,Luxury,₹220,15,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,15:00,Diamond,₹150,90,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,15:00,Gold,₹129.8,90,0
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,15:00,Platinum,₹160,178,16
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,15:00,DiamondCircle,₹150,51,5
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,15:00,PearlCircle,₹110,245,46
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",Malayalam,15:30,Platinum,₹300,5,0
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",Malayalam,15:30,Gold,₹150,238,53
Kerala,Muvattupuzha,"BMS|LakshmiCinemasCantonMallMuvattupuzha",Malayalam,16:30,Gold,₹150,213,1
Kerala,Payyanur,"BMS|ArchanaCineplexRgbLaser4K3DAtmosPayyanur",Malayalam,16:30,Standard,₹129.7,196,22
Kerala,Kasaragod,"BMS|MagicFramesMehboobTheatreComplex4KKasaragod",Malayalam,16:30,Executive,₹129.7,258,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,16:40,RoyalRecliner,₹350,10,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,16:40,Club,₹190,66,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,16:40,Royal,₹190,28,15
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,16:40,Executive,₹130,22,0
Kerala,Vadakara,"BMS|AshokCnc4KDolbyAtmosTrippleBeam3DVadakara",Malayalam,17:00,Platinum,₹129.8,120,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,17:10,Recliner,₹300,10,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,17:10,Prime,₹160,68,2
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,17:10,Classic,₹140,39,20
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,17:10,ClassicPlus,₹140,91,20
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,17:30,Recliner,₹450,29,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,17:30,Premium,₹220,135,1
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,17:30,Executive,₹150,27,1
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,17:30,Lounger,₹250,24,1
Kerala,Kanhangad,"BMS|VgmMultiplexAC2K71Dolby",Malayalam,17:30,VgmGreen,₹190,160,18
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,17:40,ClassicPlus,₹150,81,21
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,17:40,Classic,₹120,36,0
Kerala,Vadakkencherry,"BMS|JayabharathTheatreVadakkencherry",Malayalam,18:15,FirstClass,₹120,175,106
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:40,Recliner,₹400,8,0
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:40,Prime,₹210,39,2
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:40,Classic,₹180,60,0
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,19:45,Platinum,₹160,178,56
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,20:20,Recliner,₹350,8,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,20:20,Elite,₹170,125,16
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,20:20,Classic,₹150,14,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,21:45,RoyalRecliner,₹350,10,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,21:45,Club,₹190,66,17
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,21:45,Royal,₹190,28,17
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,21:45,Executive,₹130,22,0
