District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Malayalam,11:00,Gold,₹200,34,0
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Malayalam,11:00,Royal,₹170,68,6
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Malayalam,11:00,Club,₹129.8,69,0
Kannur,LibertyCinemaKannurAmbiliTheatre,Malayalam,11:00,Platinum,₹129.8,230,117
Alappuzha,KairaliSreeTheaterAlappuzha,Malayalam,11:00,Platinum,₹125,305,3
Trivandrum,SreePadmanabhaTheatreScreen2EastFort,Tamil,11:00,Devipriya,₹150,186,0
Kollam,JbCinemas4K3DNallila,Malayalam,11:00,Blue,₹129.83,242,10
Kozhikode,ChithraCineplex4KDtsXKozhikodeMannurValavu,Malayalam,11:00,Gold,₹129.8,142,0
Malappuram,KarthikaMoviesAC4KDolbyAtmosValanchery,Malayalam,11:00,PearlCircle,₹110,430,9
Palakkad,JayabharathTheatreVadakkencherry,Malayalam,11:00,FirstClass,₹150,175,106
Thrissur,InoxSobhaCityMall,Malayalam,11:10,RoyalRecliner,₹300,15,4
Thrissur,InoxSobhaCityMall,Malayalam,11:10,Royal,₹200,44,20
Thrissur,InoxSobhaCityMall,Malayalam,11:10,Club,₹170,221,49
Thrissur,InoxSobhaCityMall,Malayalam,11:10,Executive,₹140,36,0
Trivandrum,PvrKripaThampanoorTrivandrum,Malayalam,11:15,Prime,₹185,16,11
Trivandrum,PvrKripaThampanoorTrivandrum,Malayalam,11:15,Classic,₹165,196,47
Alappuzha,SnTheatreHaripad,Malayalam,11:15,Screen1,₹110,175,0
Ernakulam,PvrLuluKochi,Malayalam,11:15,Recliner,₹270,13,6
Ernakulam,PvrLuluKochi,Malayalam,11:15,Prime,₹190,92,43
Ernakulam,PvrLuluKochi,Malayalam,11:15,ClassicPlus,₹170,126,36
Ernakulam,PvrLuluKochi,Malayalam,11:15,Classic,₹120,54,8
Wayanad,BlueMoonTheatrePulpally,Malayalam,11:15,Audi2,₹110,168,0
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Malayalam,11:15,Gold3DChargesInclusive,₹280,12,12
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Malayalam,11:15,Executive3DChargesInclusive,₹180,417,17
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Malayalam,11:15,Economy3DChargesInclusive,₹130,39,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,11:15,Gold,₹185,69,5
Idukki,AashirvadCineplexxThodupuzha,Malayalam,11:15,Silver,₹155,254,5
Kannur,MagicFramesDowntownMallThalassery,Malayalam,11:15,Gold3D,₹190,136,9
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,11:15,Recliner3D,₹320,10,0
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,11:15,Sofa3D,₹230,12,0
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,11:15,Silver3D,₹159.7,161,24
Ernakulam,KairaliSreeTheaterNorthParvur,Malayalam,11:15,Platinum,₹105,245,2
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,11:20,3DSilver,₹230,28,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,11:20,3DGold,₹250,84,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,11:20,3DPlatinum,₹250,42,3
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,11:20,3DRecliner,₹430,12,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,11:30,Platinum,₹250,16,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,11:30,Gold,₹129,166,8
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,11:30,PlatinumCouple,₹250,4,0
Trivandrum,ArtechCinemasTrivandrum,Malayalam,11:30,Gold3D,₹330,13,2
Trivandrum,ArtechCinemasTrivandrum,Malayalam,11:30,Platinum3D,₹230,112,11
Trivandrum,ArtechCinemasTrivandrum,Malayalam,11:30,Silver3D,₹210,68,0
Trivandrum,PvrLuluTrivandrum,Malayalam,11:30,LuxePrime,₹530,26,10
Trivandrum,PvrLuluTrivandrum,Malayalam,11:30,Luxe,₹430,24,0
Kozhikode,ArcCoronation4KDolbyAtmos,Malayalam,11:30,Elite3D,₹200,146,24
Alappuzha,CherthalaKairaliSreeTheatre,Malayalam,11:30,Platinum,₹125,262,0
Idukki,AiswaryaCinemasKattappana,Malayalam,11:30,Diamond,₹129,172,16
Malappuram,LadderCinemasIndianMall,Malayalam,11:30,Executive,₹150,330,14
Thrissur,SurabhiMovies4K3DChalakudy,Malayalam,11:30,Box,₹139,60,60
Thrissur,SurabhiMovies4K3DChalakudy,Malayalam,11:30,Gold,₹129,885,113
Kannur,LibertyParadiseThalassery,Malayalam,11:30,Gold,₹129.8,214,143
Idukki,GCinemaxMultiplex,Malayalam,11:30,Audi2,₹150,155,0
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Malayalam,11:45,Executive3D,₹180,119,2
Thrissur,ChandVsreeramaMoviesPudukkad,Malayalam,11:45,Platinum,₹180,75,0
Thrissur,ChandVsreeramaMoviesPudukkad,Malayalam,11:45,Gold,₹129,546,7
Thrissur,MasMoviesIrinjalakuda,Malayalam,11:45,Silver,₹129,207,11
Kannur,LibertyCinemaKannurAmbiliTheatre,Malayalam,12:00,Platinum,₹129.8,230,115
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,12:00,Recliner,₹400,23,4
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,12:00,Premium,₹180,88,6
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,12:00,Executive,₹100,17,5
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,12:00,Lounger,₹200,14,0
Kannur,SjGCinemas4KDolbyAtmosUlikkal,Malayalam,12:00,Standard,₹130,140,0
Thrissur,ShivadhamCinemasUrakamThrissur,Malayalam,12:00,Platinum,₹260,22,5
Thrissur,ShivadhamCinemasUrakamThrissur,Malayalam,12:00,Gold,₹150,168,4
Thrissur,ShivadhamCinemasUrakamThrissur,Malayalam,12:00,Silver,₹129,60,0
Trivandrum,CinepolisMotTrivandrum,Tamil,12:10,VipExecutive,₹350,18,2
Trivandrum,CinepolisMotTrivandrum,Tamil,12:10,VipPremium,₹400,18,2
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,12:20,Normal,₹150,38,5
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,12:20,Executive,₹190,57,5
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,12:20,Premium,₹210,202,22
Trivandrum,CinepolisMotTrivandrum,Malayalam,12:25,Normal,₹180,32,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,12:25,Executive,₹200,128,2
Trivandrum,CinepolisMotTrivandrum,Malayalam,12:25,Premium,₹220,76,2
Trivandrum,CinepolisMotTrivandrum,Malayalam,12:25,Vip,₹400,12,12
Alappuzha,PanCinemasAlappuzha,Malayalam,12:30,Platinum3D,₹280,37,0
Alappuzha,PanCinemasAlappuzha,Malayalam,12:30,Gold3D,₹210,136,10
Ernakulam,CentralTalkies2K3DDolbyAtmosThrippunithura,Malayalam,12:30,Gold,₹170,129,16
Ernakulam,PvrForumMallKochi,Tamil,12:35,Recliner,₹430,10,0
Ernakulam,PvrForumMallKochi,Tamil,12:35,Elite,₹220,111,15
Ernakulam,PvrForumMallKochi,Tamil,12:35,Classic,₹200,24,2
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,12:40,Normal,₹240,38,12
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,12:40,Executive,₹260,69,4
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,12:40,Premium,₹260,56,12
Ernakulam,MyCinemasRedCarpetKariyad,Malayalam,12:40,3DGoldPackage320,₹320,32,0
Ernakulam,MyCinemasRedCarpetKariyad,Malayalam,12:40,3DExecutivePackage220,₹220,96,1
Trivandrum,PvrLuluTrivandrum,Tamil,12:45,Recliner,₹380,8,6
Trivandrum,PvrLuluTrivandrum,Tamil,12:45,Prime,₹220,39,28
Trivandrum,PvrLuluTrivandrum,Tamil,12:45,Classic,₹200,60,4
Malappuram,VismayaCinemas4KDolbyAtmosPerinthalmanna,Malayalam,12:55,Platinum,₹100,453,120
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,13:00,Platinum,₹250,12,0
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,13:00,Gold,₹150,117,5
Kozhikode,EMaxCinemasDolbyAtmosRgbLaserCalicut,Malayalam,13:00,Audi23D,₹195,165,6
Kannur,BabyCinemasKuthuparamba,Malayalam,13:00,Standard3D,₹160,168,18
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Malayalam,13:00,Executive3D,₹149.7,222,4
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,13:00,Nakshatra,₹160,212,9
Kannur,ShanthiCinemasPayyanur,Malayalam,13:00,Platinum,₹130,314,49
Kannur,ArchanaCineplexRgbLaser4K3DAtmosPayyanur,Malayalam,13:00,Standard,₹129.7,196,7
Trivandrum,CinepolisMotTrivandrum,Malayalam,13:15,Normal,₹200,34,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,13:15,Executive,₹220,136,6
Trivandrum,CinepolisMotTrivandrum,Malayalam,13:15,Premium,₹240,137,5
Thrissur,RhDreambigCinemasKunnamkulam,Malayalam,13:15,Platinum3DChargesInclusive,₹159.76,723,12
Wayanad,MintCinemasAC2K3DSulthanBathery,Malayalam,13:15,Platinum,₹129.7,44,13
Wayanad,MintCinemasAC2K3DSulthanBathery,Malayalam,13:15,Gold,₹110,82,2
Kannur,CrownCinema2KDolbyTaliparamba,Malayalam,13:15,Crown,₹130,201,1
Ernakulam,CinepolisVipCentreSquareMallKochi,Hindi,13:20,VipExecutive,₹380,22,1
Ernakulam,CinepolisVipCentreSquareMallKochi,Hindi,13:20,VipPremium,₹430,54,21
Thrissur,RagamTheatre4KDolbyAtmosThrissur,Malayalam,13:30,Balcony,₹175,197,79
Thrissur,RagamTheatre4KDolbyAtmosThrissur,Malayalam,13:30,FirstClass,₹145,550,91
Kannur,AuraCinemasPeravoor,Malayalam,13:30,Screen2,₹130,145,0
Trivandrum,ArtechCinemasTrivandrum,Malayalam,13:30,Platinum,₹200,106,15
Trivandrum,ArtechCinemasTrivandrum,Malayalam,13:30,Silver,₹180,90,2
Ernakulam,LakshmiCinemasCantonMallMuvattupuzha,Malayalam,13:30,Gold,₹150,121,6
Kasaragod,MoviemaxCircleKasaragod,Malayalam,13:30,Max3,₹129.8,289,6
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,13:30,Recliner,₹450,27,1
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,13:30,Premium,₹220,146,12
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,13:30,Executive,₹150,25,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,13:30,Lounger,₹250,22,0
Alappuzha,CCinemasChengannur,Malayalam,13:30,Chimmy,₹150,135,8
Kozhikode,KirthiMudra4KRgbLaserDolbyAtmos,Malayalam,13:30,Sofa,₹200,16,0
Kozhikode,KirthiMudra4KRgbLaserDolbyAtmos,Malayalam,13:30,Gold,₹129.8,182,0
Kozhikode,VeecheeCinemasAC2K3DEdacheri,Malayalam,13:30,Executive,₹100,552,0
Kozhikode,AjanthaCinemasKakkattil,Malayalam,13:30,Executive3DChargesInclusive,₹130,597,3
Kozhikode,AlankarMoviesPerambra,Malayalam,13:30,Executive,₹150,426,0
Palakkad,GowriMovieHouse2KDolby71Kollengode,Tamil,13:45,FirstClass,₹110,129,0
Alappuzha,SandraVallakaliCineComplex,Malayalam,13:45,PlatinumFamilyClass,₹130,114,22
Alappuzha,SandraVallakaliCineComplex,Malayalam,13:45,GoldBalcony,₹110,143,22
Kottayam,AshaTheatreKottayam,Malayalam,13:45,Gold3D,₹160,187,30
Kottayam,AshaTheatreKottayam,Malayalam,13:45,Silver3D,₹140,33,0
Malappuram,SangeethLumiereDolbyAtmosKottakkal,Malayalam,13:45,Executive,₹129.8,636,122
Pathanamthitta,TrinityMovieMaxPathanamthitta,Malayalam,14:00,Special,₹130,110,30
Palakkad,NewAromaTheatrePalakkad,Tamil,14:00,PlatinumCircle,₹129,200,5
Palakkad,NewAromaTheatrePalakkad,Tamil,14:00,DiamondCircle,₹110,229,3
Trivandrum,SaMultiplex4KDolbyAtmosPulluvila,Malayalam,14:00,Platinum,₹250,20,0
Trivandrum,SaMultiplex4KDolbyAtmosPulluvila,Malayalam,14:00,Gold,₹150,114,0
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Malayalam,14:00,Platinum3D,₹170,90,19
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Malayalam,14:00,Gold3D,₹160,160,10
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Malayalam,14:00,Silver3D,₹140,40,0
Kozhikode,RoseCinePalaceTripleBeam3DMukkam,Malayalam,14:00,Executive3DChargesInclusive,₹149.8,"1,050",81
Palakkad,PriyadarsiniCinema,Tamil,14:00,Dress,₹140,906,8
Kozhikode,AshokCnc4KDolbyAtmosTrippleBeam3DVadakara,Malayalam,14:00,Platinum3D,₹159.8,120,12
Ernakulam,CasinoTalkiesAC2K3DDolbySurround71Aluva,Malayalam,14:00,Daimond3DGlass,₹180,442,20
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,14:00,Platinum,₹220,31,1
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,14:00,Gold,₹200,67,0
Ernakulam,AnnCinemaComplex4K3DDolbyAtmosRgbLaser,Malayalam,14:00,Platinum,₹150,279,15
Palakkad,NewAromaTheatrePalakkad,Tamil,14:00,PlatinumCircle,₹129,200,7
Palakkad,NewAromaTheatrePalakkad,Tamil,14:00,DiamondCircle,₹110,229,3
Palakkad,NewAromaTheatrePalakkad,Tamil,14:00,PlatinumCircle3D,₹159,200,7
Palakkad,NewAromaTheatrePalakkad,Tamil,14:00,DiamondCircle3D,₹140,229,3
Palakkad,NewAromaTheatrePalakkad,Tamil,14:00,PlatinumCircle,₹129,200,13
Palakkad,NewAromaTheatrePalakkad,Tamil,14:00,DiamondCircle,₹110,229,13
Palakkad,NewAromaTheatrePalakkad,Tamil,14:00,PlatinumCircle3D,₹159,200,13
Palakkad,NewAromaTheatrePalakkad,Tamil,14:00,DiamondCircle3D,₹140,229,13
Ernakulam,CinepolisCentreSquareMallKochi,Hindi,14:10,Normal,₹140,20,5
Ernakulam,CinepolisCentreSquareMallKochi,Hindi,14:10,Executive,₹160,43,12
Ernakulam,CinepolisCentreSquareMallKochi,Hindi,14:10,Premium,₹190,44,15
Kollam,LmCinemas4K3DDolby71Chathannoor,Malayalam,14:15,Audi13D,₹190,101,3
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,14:15,SofaSeat,₹275,21,0
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,14:15,Platinum,₹175,68,13
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,14:15,Gold,₹155,124,2
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,14:15,Silver,₹100,20,0
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,14:15,Luxury3D,₹250,15,2
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,14:15,Diamond3D,₹180,85,11
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,14:15,Gold3D,₹159.8,85,0
Palakkad,BalaCinemasDolbyAtmosLaserTrippleBeam3D,Malayalam,14:15,Platinum3D,₹190,14,3
Palakkad,BalaCinemasDolbyAtmosLaserTrippleBeam3D,Malayalam,14:15,Gold3D,₹140,133,5
Wayanad,BlueMoonTheatrePulpally,Malayalam,14:15,Audi2,₹110,168,2
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Malayalam,14:15,SofaSeat,₹180,48,0
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Malayalam,14:15,GoldClass,₹110,441,15
Kollam,SeemaCineplexPathanapuram,Malayalam,14:15,Audi2,₹140,121,4
Kottayam,RdCinemasMundakayam,Malayalam,14:15,Executive3D,₹170,198,15
Kottayam,RdCinemasMundakayam,Malayalam,14:15,Economy3D,₹130,16,0
Kottayam,BoscoCinemasKuravilangad,Malayalam,14:15,Economy3D,₹130,14,0
Kottayam,BoscoCinemasKuravilangad,Malayalam,14:15,Executive3D,₹180,123,12
Kottayam,BoscoCinemasKuravilangad,Malayalam,14:15,Gold3D,₹230,6,0
Alappuzha,KairaliSreeTheaterAlappuzha,Malayalam,14:15,Platinum,₹125,305,10
Kollam,KrishnaACKarunagappally2KDolby71,Malayalam,14:15,Platinum,₹170,54,2
Kollam,KrishnaACKarunagappally2KDolby71,Malayalam,14:15,Gold,₹125,251,26
Kollam,JbCinemas4K3DNallila,Malayalam,14:15,Blue,₹129.83,242,7
Kozhikode,RegalCinemasKozhikode,Malayalam,14:30,FirstclassSc1,₹240,95,28
Trivandrum,MridhangaCineplex4KDolbyAtmosPoovar,Tamil,14:30,Executive3D,₹180,130,0
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,14:30,Recliner,₹340,17,5
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,14:30,Platinum,₹160,45,13
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,14:30,Gold,₹129,149,2
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,14:30,Silver,₹80,21,0
Alappuzha,SeethasTheatreAC2KAlappuzha,Malayalam,14:30,Balcony,₹150,154,2
Alappuzha,SeethasTheatreAC2KAlappuzha,Malayalam,14:30,FirstClass,₹100,390,327
