District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Ernakulam,CinepolisVipCentreSquareMallKochi,Malayalam,09:00,VipExecutive,₹380,22,0
Ernakulam,CinepolisVipCentreSquareMallKochi,Malayalam,09:00,VipPremium,₹430,54,10
Ernakulam,CinepolisVipCentreSquareMallKochi,Hindi,09:10,VipExecutive,₹350,20,0
Ernakulam,CinepolisVipCentreSquareMallKochi,Hindi,09:10,VipPremium,₹400,53,13
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,09:10,Normal,₹170,26,3
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,09:10,Executive,₹190,39,4
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,09:10,Premium,₹200,86,4
Trivandrum,PvrKripaThampanoorTrivandrum,Malayalam,09:45,Prime,₹185,16,3
Trivandrum,PvrKripaThampanoorTrivandrum,Malayalam,09:45,Classic,₹165,196,44
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,09:45,Normal,₹110,20,3
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,09:45,Executive,₹140,43,6
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,09:45,Premium,₹160,44,7
Ernakulam,PvrForumMallKochi,Malayalam,09:55,Recliner,₹450,8,0
Ernakulam,PvrForumMallKochi,Malayalam,09:55,Elite,₹220,125,17
Ernakulam,PvrForumMallKochi,Malayalam,09:55,Classic,₹200,14,0
Malappuram,VismayaCinemas4KDolbyAtmosPerinthalmanna,Malayalam,09:55,Platinum,₹100,230,27
Kannur,ClassicCinema4KDolbyAtmosTaliparamba,Malayalam,10:00,Classic,₹150,349,2
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:00,Normal,₹200,38,12
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:00,Executive,₹220,69,8
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:00,Premium,₹240,56,12
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,10:00,Normal,₹220,29,4
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,10:00,Executive,₹240,83,4
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,10:00,Premium,₹260,44,0
Kottayam,UgmCinemasEttumanoor,Malayalam,10:00,Platinum,₹250,19,0
Kottayam,UgmCinemasEttumanoor,Malayalam,10:00,Gold,₹150,248,13
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Normal,₹200,40,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Executive,₹220,160,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Premium,₹240,92,10
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Vip,₹400,15,4
Kollam,RevathyCinemaxRgbRealLaserParippally,Malayalam,10:00,Platinum3D,₹280,65,4
Kollam,RevathyCinemaxRgbRealLaserParippally,Malayalam,10:00,Gold3D,₹180,553,42
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:00,Normal,₹110,34,3
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:00,Executive,₹140,70,2
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:00,Premium,₹160,177,4
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:00,Recliner,₹400,23,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:00,Premium,₹99,88,67
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:00,Executive,₹99,17,2
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:00,Lounger,₹200,14,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Normal,₹200,40,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Executive,₹220,160,6
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Premium,₹240,92,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Vip,₹400,15,0
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,10:00,Normal,₹220,29,4
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,10:00,Executive,₹240,83,4
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,10:00,Premium,₹260,44,0
Malappuram,MallikaPlexChithralayaAngadipuram,Malayalam,10:00,Sofa,₹150,14,0
Malappuram,MallikaPlexChithralayaAngadipuram,Malayalam,10:00,Executive,₹100,180,0
Malappuram,SangeethLumiereDolbyAtmosKottakkal,Malayalam,10:00,Executive,₹110,443,8
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,10:10,Normal,₹200,38,38
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,10:10,Executive,₹220,69,69
