State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Trivandrum,"BMS|PvrKripaThampanoorTrivandrum",Tamil,08:45,Prime,₹185,16,0
Kerala,Trivandrum,"BMS|PvrKripaThampanoorTrivandrum",Tamil,08:45,Classic,₹165,196,28
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:00,Normal,₹140,34,3
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:00,Executive,₹160,70,2
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:00,Premium,₹180,177,25
Kerala,Trivandrum,"BMS|PvrKripaThampanoorTrivandrum",Malayalam,09:10,Classic,₹165,325,29
Kerala,Kochi,"BMS|CinepolisVipCentreSquareMallKochi",Malayalam,09:10,VipExecutive,₹430,22,0
Kerala,Kochi,"BMS|CinepolisVipCentreSquareMallKochi",Malayalam,09:10,VipPremium,₹480,54,15
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Tamil,09:20,Normal,₹140,26,3
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Tamil,09:20,Executive,₹160,56,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Tamil,09:20,Premium,₹180,117,22
Kerala,Kochi,"BMS|CinepolisVipCentreSquareMallKochi",Hindi,09:20,VipExecutive,₹400,20,0
Kerala,Kochi,"BMS|CinepolisVipCentreSquareMallKochi",Hindi,09:20,VipPremium,₹450,53,14
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:30,Normal,₹170,38,5
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:30,Executive,₹190,57,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:30,Premium,₹200,202,22
Kerala,Kochi,"BMS|PvrForumMallKochi",Tamil,09:30,Recliner,₹430,13,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Tamil,09:30,Elite,₹220,218,26
Kerala,Kochi,"BMS|PvrForumMallKochi",Tamil,09:30,Prime,₹210,60,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Tamil,09:30,Classic,₹200,40,0
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,09:30,ClassicPlus,₹185,141,36
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,09:30,Classic,₹165,36,0
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,09:30,Normal,₹220,29,4
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,09:30,Executive,₹240,83,13
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,09:30,Premium,₹260,44,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,09:45,LuxePrime,₹450,42,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,09:45,Luxe,₹350,16,0
Kerala,Kochi,"BMS|CinepolisVipCentreSquareMallKochi",Tamil,09:45,VipExecutive,₹400,24,24
Kerala,Kochi,"BMS|CinepolisVipCentreSquareMallKochi",Tamil,09:45,VipPremium,₹450,62,62
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,09:45,Normal,₹220,38,12
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,09:45,Executive,₹240,69,4
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,09:45,Premium,₹260,56,3
Kerala,Kuthuparamba,"BMS|BabyCinemasKuthuparamba",Malayalam,09:45,Standard,₹110,216,4
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:50,Normal,₹140,20,3
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:50,Executive,₹160,43,16
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:50,Premium,₹180,44,7
Kerala,Taliparamba,"BMS|ClassicCinema4KDolbyAtmosTaliparamba",Malayalam,10:00,Classic,₹150,349,11
Kerala,Kottayam,"BMS|AbhilashTheatre4KKottayam",Malayalam,10:00,Royal,₹180,16,7
Kerala,Kottayam,"BMS|AbhilashTheatre4KKottayam",Malayalam,10:00,Platinum,₹150,252,9
Kerala,Kottayam,"BMS|AbhilashTheatre4KKottayam",Malayalam,10:00,Gold,₹130,413,13
Kerala,Kottayam,"BMS|AbhilashTheatre4KKottayam",Malayalam,10:00,Silver,₹110,54,0
Kerala,Kollam,"BMS|RevathyCinemaxRgbRealLaserParippally",Malayalam,10:00,Platinum3D,₹280,65,17
Kerala,Kollam,"BMS|RevathyCinemaxRgbRealLaserParippally",Malayalam,10:00,Gold3D,₹180,553,192
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,10:00,Normal,₹200,40,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,10:00,Executive,₹220,160,4
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,10:00,Premium,₹240,92,4
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,10:00,Vip,₹400,15,6
Kerala,Kottakkal,"PTM|SangeethLumiereDolbyAtmosKottakkal",Malayalam,10:00,Executive,₹110,443,38
Kerala,Kakkattil,"PTM|BmCinemasKakkattil",Malayalam,10:00,Executive3DChargesInclusive,₹130,227,2
Kerala,Kariyad,"BMS|MyCinemasRedCarpetKariyad",Malayalam,10:00,3DExecutivePack170,₹170,96,9
Kerala,Kariyad,"BMS|MyCinemasRedCarpetKariyad",Malayalam,10:00,3DGoldLoungePack300,₹300,32,4
Kerala,Perinthalmanna,"PTM|VismayaCinemas4KDolbyAtmosPerinthalmanna",Malayalam,10:00,Platinum,₹100,198,23
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Malayalam,10:00,Executive3D,₹180,132,6
Kerala,Ettumanoor,"BMS|UgmCinemasEttumanoor",Malayalam,10:00,Platinum,₹250,19,2
Kerala,Ettumanoor,"BMS|UgmCinemasEttumanoor",Malayalam,10:00,Gold,₹150,248,29
Kerala,Kochi,"BMS|EvmCinemaFortKochi4K3DDolbyAtmos",Malayalam,10:00,GoldenCircle,₹160,228,0
Kerala,Kochi,"BMS|EvmCinemaFortKochi4K3DDolbyAtmos",Malayalam,10:00,SilverCircle,₹140,502,1
Kerala,Kochi,"BMS|CinepolisVipCentreSquareMallKochi",Malayalam,10:05,VipExecutive,₹400,24,0
Kerala,Kochi,"BMS|CinepolisVipCentreSquareMallKochi",Malayalam,10:05,VipPremium,₹450,62,8
Kerala,Kochi,"BMS|PvrLuluKochi",Tamil,10:10,Recliner,₹300,14,0
Kerala,Kochi,"BMS|PvrLuluKochi",Tamil,10:10,Prime,₹160,125,17
Kerala,Kochi,"BMS|PvrLuluKochi",Tamil,10:10,ClassicPlus,₹140,108,17
