State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kochi,"BMS|PvrForumMallKochi",English,10:10,Recliner,₹350,8,0
Kerala,Kochi,"BMS|PvrForumMallKochi",English,10:10,Elite,₹170,111,5
Kerala,Kochi,"BMS|PvrForumMallKochi",English,10:10,Classic,₹150,28,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,11:00,RoyalRecliner,₹200,10,1
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,11:00,Club,₹130,63,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,11:00,Royal,₹130,28,20
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,11:00,Executive,₹100,22,0
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,11:15,Prime,₹300,32,9
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,11:15,Classic,₹250,48,1
Kerala,Kochi,"BMS|PvrOberonMallKochi",English,12:25,ClassicPlus,₹140,81,14
Kerala,Kochi,"BMS|PvrOberonMallKochi",English,12:25,Classic,₹110,36,0
Kerala,Kochi,"BMS|PvrForumMallKochi",English,12:30,Recliner,₹350,8,2
Kerala,Kochi,"BMS|PvrForumMallKochi",English,12:30,Elite,₹170,111,10
Kerala,Kochi,"BMS|PvrForumMallKochi",English,12:30,Classic,₹150,28,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,13:45,Normal,₹140,20,3
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,13:45,Executive,₹160,43,16
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,13:45,Premium,₹190,44,7
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,15:40,Prime,₹300,32,7
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,15:40,Classic,₹250,48,11
Kerala,Kochi,"BMS|PvrLuluKochi",English,15:50,Classic,₹450,116,20
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",English,16:15,Normal,₹200,38,12
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",English,16:15,Executive,₹220,69,12
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",English,16:15,Premium,₹240,56,2
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",English,16:35,Executive,₹200,32,1
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",English,16:35,Premium,₹220,33,6
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,16:50,Recliner,₹300,7,5
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,16:50,Prime,₹160,60,24
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,16:50,Classic,₹140,77,1
Kerala,Kochi,"BMS|PvrLuluKochi",English,17:25,Recliner,₹300,10,3
Kerala,Kochi,"BMS|PvrLuluKochi",English,17:25,Prime,₹160,68,27
Kerala,Kochi,"BMS|PvrLuluKochi",English,17:25,ClassicPlus,₹140,91,6
Kerala,Kochi,"BMS|PvrLuluKochi",English,17:25,Classic,₹110,39,0
Kerala,Kochi,"BMS|PvrForumMallKochi",English,17:30,Recliner,₹350,8,0
Kerala,Kochi,"BMS|PvrForumMallKochi",English,17:30,Elite,₹170,111,31
Kerala,Kochi,"BMS|PvrForumMallKochi",English,17:30,Classic,₹150,28,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,18:15,Recliner,₹390,27,1
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,18:15,Premium,₹190,146,18
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,18:15,Executive,₹100,25,11
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,18:15,Lounger,₹210,22,0
Kerala,Kozhikode,"PTM|CrownTheatreDolbyAtmosCalicut",English,19:00,Audi2,₹160,148,34
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,19:50,Normal,₹140,20,3
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,19:50,Executive,₹160,43,12
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,19:50,Premium,₹190,44,9
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,20:05,Prime,₹300,32,19
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,20:05,Classic,₹250,48,15
Kerala,Kochi,"BMS|PvrOberonMallKochi",English,20:10,ClassicPlus,₹140,81,29
Kerala,Kochi,"BMS|PvrOberonMallKochi",English,20:10,Classic,₹120,36,2
Kerala,Kochi,"BMS|PvrForumMallKochi",English,20:10,LuxePrime,₹450,42,10
Kerala,Kochi,"BMS|PvrForumMallKochi",English,20:10,Luxe,₹350,16,0
Kerala,Kochi,"BMS|PvrLuluKochi",English,20:15,Classic,₹450,116,21
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,22:20,Prime,₹350,32,30
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,22:20,Classic,₹250,48,24
Kerala,Kochi,"BMS|PvrLuluKochi",English,22:30,Classic,₹450,116,7
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,22:30,RoyalRecliner,₹290,10,2
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,22:30,Club,₹170,66,2
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,22:30,Royal,₹170,28,18
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,22:30,Executive,₹130,22,0
Kerala,Kochi,"BMS|PvrForumMallKochi",English,22:30,Recliner,₹350,8,0
Kerala,Kochi,"BMS|PvrForumMallKochi",English,22:30,Elite,₹170,111,59
Kerala,Kochi,"BMS|PvrForumMallKochi",English,22:30,Classic,₹150,28,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,22:45,Recliner,₹390,27,1
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,22:45,Premium,₹190,146,28
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,22:45,Executive,₹100,25,5
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,22:45,Lounger,₹210,22,0
