City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Ernakulam,09:00,VanithaCineplexRGBLaser4K3DATMOSEdappally,Screen3,₹200,234,151,Malayalam,2D
Ernakulam,09:00,VanithaCineplexRGBLaser4K3DATMOSEdappally,BalconySofa,₹280,63,46,Malayalam,2D
Ernakulam,09:00,VanithaCineplexRGBLaser4K3DATMOSEdappally,Screen2,₹200,160,107,Malayalam,2D
Ernakulam,09:00,VanithaCineplexRGBLaser4K3DATMOSEdappally,Screen2Sofa,₹280,35,27,Malayalam,2D
Pathanamthitta,09:15,AashirvadCineplexxKadappra,SofaSeat,₹275,16,3,Malayalam,2D
Pathanamthitta,09:15,AashirvadCineplexxKadappra,Platinum,₹175,67,18,Malayalam,2D
Pathanamthitta,09:15,AashirvadCineplexxKadappra,Gold,₹155,150,13,Malayalam,2D
Thrissur,09:30,RagamTheatre4KRGBLaserDolbyAtmosThrissur,Balcony,₹150,197,193,Malayalam,2D
Thrissur,09:30,RagamTheatre4KRGBLaserDolbyAtmosThrissur,FirstClass,₹105,550,457,Malayalam,2D
Thrissur,09:30,BCinemasVylathoor4KRGBLaser3DDolbyAtmos,Luxury,₹250,19,1,Malayalam,2D
Thrissur,09:30,BCinemasVylathoor4KRGBLaser3DDolbyAtmos,Executive,₹150,276,31,Malayalam,2D
Ernakulam,09:30,FourStarMoviesManjapraAngamaly,Platinum,₹170,16,7,Malayalam,2D
Ernakulam,09:30,FourStarMoviesManjapraAngamaly,Gold,₹129,222,57,Malayalam,2D
Ernakulam,09:30,CentralTalkiesRGBLaser4K3DDolbyAtmos,Platinum,₹250,37,24,Malayalam,2D
Ernakulam,09:30,CentralTalkiesRGBLaser4K3DDolbyAtmos,Gold,₹190,264,116,Malayalam,2D
Ernakulam,09:30,AashirvadCineplexxGrandCentreMallMuvattupuzha,Recliner,₹350,13,0,Malayalam,2D
Ernakulam,09:30,AashirvadCineplexxGrandCentreMallMuvattupuzha,Platinum,₹200,72,31,Malayalam,2D
Ernakulam,09:30,AashirvadCineplexxGrandCentreMallMuvattupuzha,Gold,₹180,106,10,Malayalam,2D
Ernakulam,09:30,CasinoTalkiesACRealLaser3DDOLBY71Aluva,Daimond,₹150,442,104,Malayalam,2D
Thrissur,09:30,VBCinemas4KRGBLaserATMOSThriprayar,Reclainer,₹350,12,1,Malayalam,2D
Thrissur,09:30,VBCinemas4KRGBLaserATMOSThriprayar,Gold,₹200,38,9,Malayalam,2D
Thrissur,09:30,VBCinemas4KRGBLaserATMOSThriprayar,Royal,₹170,95,12,Malayalam,2D
Thrissur,09:30,VBCinemas4KRGBLaserATMOSThriprayar,Club,₹129.8,98,3,Malayalam,2D
Kozhikode,09:30,ChithraCineplex4KRGBLaserDtsXMannurValavu,Sofa,₹200,21,3,Malayalam,2D
Kozhikode,09:30,ChithraCineplex4KRGBLaserDtsXMannurValavu,Gold,₹129.8,220,46,Malayalam,2D
Ernakulam,09:40,MYCinemasKSRTComplexAngamalyKerala,Executive,₹190,160,8,Malayalam,2D
Ernakulam,09:40,MYCinemasKSRTComplexAngamalyKerala,Lounger,₹180,16,0,Malayalam,2D
Ernakulam,09:40,MYCinemasKSRTComplexAngamalyKerala,Sofa,₹250,60,10,Malayalam,2D
