City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,10:00,Premium,₹190,223,19
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,10:00,Executive,₹150,51,5
Kottayam,AnuAbhinayaCineplex4KDolby7Point1Changanassery,Malayalam,10:00,Platinum,₹150,90,1
Kottayam,AnuAbhinayaCineplex4KDolby7Point1Changanassery,Malayalam,10:00,Gold,₹140,180,0
Kottayam,AnuAbhinayaCineplex4KDolby7Point1Changanassery,Malayalam,10:00,Silver,₹110,20,0
Kollam,MYCinemasRPMallKollamKerala,Malayalam,10:00,Sofa,₹250,8,5
Kollam,MYCinemasRPMallKollamKerala,Malayalam,10:00,ExecutiveOffline,₹180,89,15
Ernakulam,JMAXByGejoTheatre2KDolby7Point1ACPattimatto,Malayalam,10:00,Platinum,₹190,90,0
Ernakulam,JMAXByGejoTheatre2KDolby7Point1ACPattimatto,Malayalam,10:00,Gold,₹170,126,0
Ernakulam,JMAXByGejoTheatre2KDolby7Point1ACPattimatto,Malayalam,10:00,Silver,₹150,18,0
Thrissur,INOXSobhaCityMall,Malayalam,10:05,RoyalRecliner,₹220,10,4
Thrissur,INOXSobhaCityMall,Malayalam,10:05,Club,₹150,155,6
Thrissur,INOXSobhaCityMall,Malayalam,10:05,Royal,₹150,32,12
Thrissur,INOXSobhaCityMall,Malayalam,10:05,Executive,₹120,26,1
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:15,Normal,₹170,38,4
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:15,Executive,₹190,65,4
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:15,Premium,₹210,56,5
Kollam,AashirvadCineplexxKottiyam,Malayalam,10:15,Sofa,₹230,15,2
Kollam,AashirvadCineplexxKottiyam,Malayalam,10:15,Platinum,₹200,45,0
Kollam,AashirvadCineplexxKottiyam,Malayalam,10:15,Gold,₹170,109,0
Ernakulam,MYCinemasKSRTComplexAngamalyKerala,Malayalam,10:15,Gold,₹130,202,0
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,10:15,Nakshatra,₹160,212,2
Trivandrum,PVRLuluTrivandrum,Malayalam,10:20,Recliner,₹450,7,2
Trivandrum,PVRLuluTrivandrum,Malayalam,10:20,Prime,₹190,68,10
Trivandrum,PVRLuluTrivandrum,Malayalam,10:20,Classic,₹170,104,2
Alappuzha,PANCinemasAlappuzha,Malayalam,10:25,Platinum,₹250,34,0
Alappuzha,PANCinemasAlappuzha,Malayalam,10:25,Gold,₹180,138,0
Kollam,KrishnaACKarunagappally2KDolby7Point1,Malayalam,10:30,Platinum,₹170,54,0
Kollam,KrishnaACKarunagappally2KDolby7Point1,Malayalam,10:30,Gold,₹125,251,24
Ernakulam,MYCinemasRedCarpetKariyad,Malayalam,10:30,GoldLounge,₹280,32,6
Ernakulam,MYCinemasRedCarpetKariyad,Malayalam,10:30,ExecutiveOffline,₹150,96,0
Kozhikode,ARCCoronation4KDolbyAtmos,Malayalam,10:30,Elite,₹160,146,5
Kasaragod,VGMMultiplexAC2K7Point1Dolby,Malayalam,10:30,VgmRed,₹190,161,18
Kannur,ShanthiCinemasPayyanur,Malayalam,10:30,Platinum,₹130,443,10
Ernakulam,PVRForumMallKochi,Malayalam,10:30,Recliner,₹400,10,0
Ernakulam,PVRForumMallKochi,Malayalam,10:30,Elite,₹180,94,9
Ernakulam,PVRForumMallKochi,Malayalam,10:30,Prime,₹170,48,2
Ernakulam,PVRForumMallKochi,Malayalam,10:30,Classic,₹160,32,0
Alappuzha,AECCinemasAlappuzha,Malayalam,10:30,Platinum,₹200,15,0
Alappuzha,AECCinemasAlappuzha,Malayalam,10:30,Gold,₹150,98,2
Kannur,BabyCinemasKuthuparamba,Malayalam,10:30,Standard,₹130,168,0
Kasaragod,MoviemaxCircleKasaragod,Malayalam,10:30,Max2,₹129.8,195,0
Ernakulam,CinepolisVIPCentreSquareMallKochi,Malayalam,10:35,VipExecutive,₹400,22,0
Ernakulam,CinepolisVIPCentreSquareMallKochi,Malayalam,10:35,VipPremium,₹450,54,8
Kannur,CinepolisSecuraCentreKannur,Malayalam,10:40,Normal,₹110,26,0
Kannur,CinepolisSecuraCentreKannur,Malayalam,10:40,Executive,₹140,94,2
Kannur,CinepolisSecuraCentreKannur,Malayalam,10:40,Premium,₹160,60,8
Ernakulam,CinepolisCentreSquareKochiWithIMAX,Malayalam,10:40,Normal,₹140,33,2
Ernakulam,CinepolisCentreSquareKochiWithIMAX,Malayalam,10:40,Executive,₹160,70,0
Ernakulam,CinepolisCentreSquareKochiWithIMAX,Malayalam,10:40,Premium,₹180,177,11
Ernakulam,PVROberonMallKochi,Malayalam,10:40,ClassicPlus,₹140,104,13
Ernakulam,PVROberonMallKochi,Malayalam,10:40,Classic,₹120,54,0
Kannur,AlinkeelCinemas2KAtmos7Point1Taliparamba,Malayalam,10:45,Reserved,₹129.8,277,0
Kannur,AlinkeelCinemas2KAtmos7Point1Taliparamba,Malayalam,10:45,Balcony,₹150,219,2
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Malayalam,10:45,Executive,₹160,119,13
Kottayam,MYCinemasThalayolaparambuKerala,Malayalam,10:45,GoldDnu,₹110,204,12
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,10:45,SofaSeat,₹265,23,1
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,10:45,Platinum,₹165,75,2
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,10:45,Gold,₹140,143,0
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,10:45,Silver,₹90,22,0
Kottayam,UGMCinemasEttumanoor,Malayalam,10:45,Platinum,₹250,16,0
Kottayam,UGMCinemasEttumanoor,Malayalam,10:45,Gold,₹150,160,14
Kannur,AuraCinemasPeravoor,Malayalam,10:45,Screen2,₹130,145,0
Ernakulam,PVRLuluKochi,Malayalam,10:50,Recliner,₹300,14,1
Ernakulam,PVRLuluKochi,Malayalam,10:50,Prime,₹180,125,7
Ernakulam,PVRLuluKochi,Malayalam,10:50,ClassicPlus,₹160,108,3
Ernakulam,PVRLuluKochi,Malayalam,10:50,Classic,₹140,54,0
Kollam,SreeDhanyaCinemax,Malayalam,11:00,Executive,₹300,14,0
Kollam,SreeDhanyaCinemax,Malayalam,11:00,Platinum,₹129.8,217,0
Kollam,SreeDhanyaCinemax,Malayalam,11:00,PlatinumFamily,₹129.8,113,0
Pathanamthitta,TrinityMovieMaxPathanamthitta,Malayalam,11:00,Balcony,₹190,150,16
Pathanamthitta,TrinityMovieMaxPathanamthitta,Malayalam,11:00,Special,₹150,100,0
Ernakulam,ANNCinemaComplex4K3DDolbyAtmosRGBLASER,Malayalam,11:00,Platinum,₹150,279,11
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,11:00,Silver,₹130,30,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,11:00,Gold,₹150,105,2
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,11:00,Platinum,₹170,57,5
Trivandrum,ArtechCinemasTrivandrum,Malayalam,11:00,Platinum,₹180,105,21
Trivandrum,ArtechCinemasTrivandrum,Malayalam,11:00,Silver,₹160,68,1
Ernakulam,AashirvadCineplexxPerumbavoor,Malayalam,11:00,Platinum,₹165,116,6
Ernakulam,AashirvadCineplexxPerumbavoor,Malayalam,11:00,Gold,₹140,260,15
Trivandrum,CinepolisMOTTrivandrum,Malayalam,11:00,Normal,₹160,34,0
Trivandrum,CinepolisMOTTrivandrum,Malayalam,11:00,Executive,₹180,136,0
Trivandrum,CinepolisMOTTrivandrum,Malayalam,11:00,Premium,₹200,137,0
Trivandrum,SreeKaleeswarySreeSaraswathy2K3DKaliyikkav,Malayalam,11:00,RoyalCircle,₹150,177,0
Palakkad,RavirajComplexACKozhinjampara,Malayalam,11:00,FirstClass,₹110,172,77
Trivandrum,SreePadmanabhaTheatreScreen2EastFort,Malayalam,11:00,Devipriya,₹150,186,2
Kozhikode,AshokCNC4KDolbyAtmosTrippleBeam3DVadakara,Malayalam,11:00,Platinum,₹129.8,120,12
Alappuzha,DreambigPrathibaTheatreMavelikkara,Malayalam,11:00,Balcony,₹150,240,16
Alappuzha,DreambigPrathibaTheatreMavelikkara,Malayalam,11:00,FirstClass,₹120,453,12
Wayanad,MintCinemasAC2K3DSulthanBathery,Malayalam,11:00,Platinum,₹129.7,74,3
Wayanad,MintCinemasAC2K3DSulthanBathery,Malayalam,11:00,Gold,₹110,107,2
Trivandrum,SPCinemas2KAURO11Point1Peyad,Malayalam,11:00,Friends,₹150,162,0
Trivandrum,SriKalidasMplexKattakkada,Malayalam,11:00,Sofa,₹200,4,0
Trivandrum,SriKalidasMplexKattakkada,Malayalam,11:00,Gold,₹150,173,0
Kannur,MagicFramesSahinaCinemasMattannur,Malayalam,11:00,Audi2,₹129.78,143,0
Alappuzha,SVCinemasKayamkulam,Malayalam,11:00,Standard,₹150,108,5
Palakkad,MagicFramesCinemas4KLesar3DDolbyAtmos,Malayalam,11:00,Gold,₹150,137,0
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,11:00,Recliner,₹290,10,2
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,11:00,Sofa,₹200,12,0
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,11:00,Silver,₹129.7,161,8
Palakkad,CheloorGrandCinemasCherpulassery,Malayalam,11:00,Diamond,₹140,20,0
Palakkad,CheloorGrandCinemasCherpulassery,Malayalam,11:00,Gold,₹125,162,0
Kottayam,AbhilashTheatre4KKottayam,Malayalam,11:00,Royal,₹180,16,5
Kottayam,AbhilashTheatre4KKottayam,Malayalam,11:00,Platinum,₹150,252,7
Kottayam,AbhilashTheatre4KKottayam,Malayalam,11:00,Gold,₹130,413,4
Kottayam,AbhilashTheatre4KKottayam,Malayalam,11:00,Silver,₹110,54,0
Ernakulam,GCinemasFortKochi4KDolbyATMOS,Malayalam,11:00,Gold,₹150,182,0
Kozhikode,RegalCinemasKozhikode,Malayalam,11:00,FirstclassSc2,₹200,165,1
Kollam,ThaiLakshmiCinemaPunalur,Malayalam,11:00,Recliner,₹300,16,0
Kollam,ThaiLakshmiCinemaPunalur,Malayalam,11:00,Sofa,₹200,34,0
Kollam,ThaiLakshmiCinemaPunalur,Malayalam,11:00,Premium,₹130,286,0
Trivandrum,HarisreeTheatre4K3DDolby7Point1VetturRoad,Malayalam,11:15,Platinum,₹129.8,565,0
Trivandrum,HKCinemasPothencode,Malayalam,11:15,Platinum,₹129.8,391,0
Wayanad,PentaCinemasPulpally,Malayalam,11:15,GoldClass,₹110,120,2
Palakkad,JayabharathTheatreVadakkencherry,Malayalam,11:15,Screen1,₹120,293,90
Trivandrum,DreamsAttingal,Malayalam,11:15,Recliner,₹350,11,1
Trivandrum,DreamsAttingal,Malayalam,11:15,Sofa,₹200,60,6
Kottayam,RDCinemasMundakayam,Malayalam,11:15,Executive,₹140,198,3
Kottayam,RDCinemasMundakayam,Malayalam,11:15,Economy,₹100,16,0
Kollam,JBCinemas4K3DNallila,Malayalam,11:15,RedBox,₹150,15,0
Kollam,JBCinemas4K3DNallila,Malayalam,11:15,Red,₹129.83,232,14
