City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Ernakulam,PvrLuluKochi,Assamese,19:30,Recliner,₹350,10,0
Ernakulam,PvrLuluKochi,Assamese,19:30,Prime,₹180,68,7
Ernakulam,PvrLuluKochi,Assamese,19:30,ClassicPlus,₹160,91,0
Ernakulam,PvrLuluKochi,Assamese,19:30,Classic,₹140,39,1
Ernakulam,PvrLuluKochi,Assamese,22:30,Recliner,₹300,10,0
Ernakulam,PvrLuluKochi,Assamese,22:30,Prime,₹160,68,0
Ernakulam,PvrLuluKochi,Assamese,22:30,ClassicPlus,₹140,91,0
Ernakulam,PvrLuluKochi,Assamese,22:30,Classic,₹110,39,0
