City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Ernakulam,PvrLuluKochi,Assamese,19:30,Recliner,₹350,10,6
Ernakulam,PvrLuluKochi,Assamese,19:30,Prime,₹180,68,40
Ernakulam,PvrLuluKochi,Assamese,19:30,ClassicPlus,₹160,91,13
Ernakulam,PvrLuluKochi,Assamese,19:30,Classic,₹140,39,1
