State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kollengode,"PTM|GowriMovieHouse2KDolby71Kollengode",Malayalam,10:45,FirstClass,₹110,129,10
Kerala,Kozhikode,"BMS|EMaxCinemasDolbyAtmosRgbLaserCalicut",Malayalam,11:00,Audi3,₹160,151,20
Kerala,Thalassery,"BMS|MagicFramesDowntownMallThalassery",Malayalam,11:00,Gold,₹160,135,20
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,11:00,Box,₹120,45,18
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,11:00,Platinum,₹110,154,42
Kerala,Ottapalam,"PTM|LadderCinemasOttapalam",Malayalam,11:30,Executive,₹150,214,10
Kerala,Edappal,"PTM|GovindaCinemasUnipolarBeam3DEdappal",Malayalam,11:30,Diamond,₹110,143,10
Kerala,Kottayi,"BMS|KrvMoviesKottayi",Malayalam,11:30,FirstClass,₹110,125,10
Kerala,Thodupuzha,"BMS|SilverHillsCinemas4KLaser3DDolby71",Malayalam,11:45,Silver,₹160,80,20
Kerala,Koppam,"BMS|SyndicateCinemasKoppam4KDolbyAtmosRgbLaser",Malayalam,11:45,Platinum,₹250,20,1
Kerala,Koppam,"BMS|SyndicateCinemasKoppam4KDolbyAtmosRgbLaser",Malayalam,11:45,Gold,₹129,185,22
Kerala,Kozhikode,"PTM|MallikaPlexDolbyAtmosCalicut",Malayalam,13:30,Executive,₹140,244,9
Kerala,Kattappana,"BMS|SanthoshCinemaDolby71Kattappana",Malayalam,15:00,RoyalCircle,₹110,268,31
Kerala,Alappuzha,"BMS|SeethasTheatreAC2KAlappuzha",Malayalam,15:00,Balcony,₹150,154,0
Kerala,Alappuzha,"BMS|SeethasTheatreAC2KAlappuzha",Malayalam,15:00,FirstClass,₹100,390,347
Kerala,Chengannur,"BMS|CCinemasChengannur",Malayalam,15:30,Chirry,₹150,101,22
Kerala,Mavellikara,"BMS|SanthoshVallakaliCineComplex",Malayalam,17:45,KingCircle,₹110,256,76
Kerala,Kochi,"BMS|SangeetaCinemaKochi",Malayalam,18:00,BlueCircle,₹150,187,34
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,18:00,Box,₹120,45,18
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,18:00,Platinum,₹110,154,22
Kerala,Trivandrum,"BMS|LeninCinemas4K3DDolbyAtmosKsfdcTrivandrum",Malayalam,18:00,Platinum,₹150,22,0
Kerala,Trivandrum,"BMS|LeninCinemas4K3DDolbyAtmosKsfdcTrivandrum",Malayalam,18:00,Gold,₹129,144,35
Kerala,Kochi,"PTM|SaritaCinemasKacheripady",Malayalam,18:00,BlueCircle,₹150,227,218
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,18:00,Box,₹120,45,18
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,18:00,Platinum,₹110,154,39
Kerala,Alappuzha,"BMS|CherthalaKairaliSreeTheatre",Malayalam,18:15,Platinum,₹125,262,20
Kerala,Kattanam,"PTM|GanamTheatreComplexACKattanam",Malayalam,18:30,FirstClass,₹150,202,0
Kerala,Pandalam,"BMS|ThrilokCinemasPandalam",Malayalam,18:30,ExecutiveClass,₹160,31,0
Kerala,Pandalam,"BMS|ThrilokCinemasPandalam",Malayalam,18:30,ExecutiveClass1,₹150,127,15
Kerala,Koppam,"BMS|SyndicateCinemasKoppam4KDolbyAtmosRgbLaser",Malayalam,19:15,Platinum,₹250,20,0
Kerala,Koppam,"BMS|SyndicateCinemasKoppam4KDolbyAtmosRgbLaser",Malayalam,19:15,Gold,₹129,185,23
