City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Trivandrum,PvrLuluTrivandrum,English,09:50,Recliner,₹530,16,2
Trivandrum,PvrLuluTrivandrum,English,09:50,Prime,₹380,121,31
Trivandrum,PvrLuluTrivandrum,English,09:50,Classic,₹280,138,15
Ernakulam,CinepolisCentreSquareMallKochi,English,10:30,Normal,₹130,20,3
Ernakulam,CinepolisCentreSquareMallKochi,English,10:30,Executive,₹160,43,25
Ernakulam,CinepolisCentreSquareMallKochi,English,10:30,Premium,₹190,44,17
Trivandrum,CinepolisMotTrivandrum,English,10:45,VipExecutive,₹300,18,8
Trivandrum,CinepolisMotTrivandrum,English,10:45,VipPremium,₹300,18,8
Kottayam,AshaTheatreKottayam,English,11:00,Gold3D,₹160,187,3
Kottayam,AshaTheatreKottayam,English,11:00,Silver3D,₹140,33,0
Trivandrum,PvrLuluTrivandrum,English,12:00,Prime,₹380,32,20
Trivandrum,PvrLuluTrivandrum,English,12:00,Classic,₹330,48,21
Thrissur,InoxSobhaCityMall,English,12:50,RoyalRecliner,₹380,10,9
Thrissur,InoxSobhaCityMall,English,12:50,Club,₹220,63,45
Thrissur,InoxSobhaCityMall,English,12:50,Royal,₹220,28,28
Thrissur,InoxSobhaCityMall,English,12:50,Executive,₹160,22,4
Ernakulam,CinepolisCentreSquareMallKochi,English,13:30,Normal,₹140,20,3
Ernakulam,CinepolisCentreSquareMallKochi,English,13:30,Executive,₹160,43,26
Ernakulam,CinepolisCentreSquareMallKochi,English,13:30,Premium,₹180,44,30
Ernakulam,PvrLuluKochi,English,13:55,Classic,₹380,116,79
Ernakulam,PvrOberonMallKochi,English,15:25,ClassicPlus,₹195,141,93
Ernakulam,PvrOberonMallKochi,English,15:25,Classic,₹165,36,4
Trivandrum,PvrLuluTrivandrum,English,17:00,Prime,₹380,32,23
Trivandrum,PvrLuluTrivandrum,English,17:00,Classic,₹330,48,21
Ernakulam,PvrForumMallKochi,English,17:10,Recliner,₹430,10,8
Ernakulam,PvrForumMallKochi,English,17:10,Elite,₹220,111,88
Ernakulam,PvrForumMallKochi,English,17:10,Classic,₹180,24,2
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,18:30,Recliner,₹450,23,3
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,18:30,Premium,₹220,88,43
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,18:30,Executive,₹150,17,11
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,18:30,Lounger,₹250,14,0
Ernakulam,PvrLuluKochi,English,18:55,Classic,₹380,116,34
Trivandrum,PvrLuluTrivandrum,English,19:35,Recliner,₹630,16,2
Trivandrum,PvrLuluTrivandrum,English,19:35,Prime,₹430,121,39
Trivandrum,PvrLuluTrivandrum,English,19:35,Classic,₹330,138,25
Ernakulam,PvrLuluKochi,English,21:45,Classic,₹380,116,28
Trivandrum,PvrLuluTrivandrum,English,22:00,Prime,₹380,32,14
Trivandrum,PvrLuluTrivandrum,English,22:00,Classic,₹280,48,9
Ernakulam,CinepolisCentreSquareMallKochi,English,22:40,Normal,₹150,20,3
Ernakulam,CinepolisCentreSquareMallKochi,English,22:40,Executive,₹190,43,29
Ernakulam,CinepolisCentreSquareMallKochi,English,22:40,Premium,₹210,44,17
Ernakulam,PvrForumMallKochi,English,23:00,LuxePrime,₹530,42,10
Ernakulam,PvrForumMallKochi,English,23:00,Luxe,₹430,16,0
