City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Palakkad,KAMMoviesVadakkenchery,Malayalam,11:30,Platinum,₹120,423,0
Kozhikode,ARCCoronation4KDolbyAtmos,Malayalam,11:30,Elite,₹160,146,13
Ernakulam,PVRLuluKochi,Malayalam,11:45,Recliner,₹300,9,7
Ernakulam,PVRLuluKochi,Malayalam,11:45,Prime,₹180,64,33
Ernakulam,PVRLuluKochi,Malayalam,11:45,ClassicPlus,₹160,91,8
Ernakulam,PVRLuluKochi,Malayalam,11:45,Classic,₹140,39,1
Ernakulam,PadmaCinemaKochi,Malayalam,12:30,Platinum,₹160,178,21
Ernakulam,PVRForumMallKochi,Malayalam,13:15,Recliner,₹400,8,4
Ernakulam,PVRForumMallKochi,Malayalam,13:15,Elite,₹190,111,30
Ernakulam,PVRForumMallKochi,Malayalam,13:15,Classic,₹160,28,1
Kannur,ArchanaCineplexRGBLaser4K3DATMOSPayyanur,Malayalam,13:30,Standard,₹129.7,196,4
Palakkad,KAMMoviesVadakkenchery,Malayalam,14:30,Platinum,₹120,423,0
Alappuzha,PANCinemasAlappuzha,Malayalam,16:00,Platinum,₹250,34,4
Alappuzha,PANCinemasAlappuzha,Malayalam,16:00,Gold,₹180,138,0
Ernakulam,MYCinemasKSRTComplexAngamalyKerala,Malayalam,16:45,Gold,₹150,202,11
Trivandrum,PVRLuluTrivandrum,Malayalam,17:05,Recliner,₹400,7,0
Trivandrum,PVRLuluTrivandrum,Malayalam,17:05,Prime,₹230,60,9
Trivandrum,PVRLuluTrivandrum,Malayalam,17:05,Classic,₹190,77,6
Ernakulam,PVROberonMallKochi,Malayalam,18:30,ClassicPlus,₹180,81,46
Ernakulam,PVROberonMallKochi,Malayalam,18:30,Classic,₹140,36,6
Palakkad,KAMMoviesVadakkenchery,Malayalam,18:30,Platinum,₹120,423,6
Kollam,MYCinemasHJComplexKarunagapally,Malayalam,19:15,Classic,₹170,194,19
Palakkad,AromaScreen2Palakkad,Malayalam,21:00,KingCircle,₹129.8,235,15
Palakkad,KAMMoviesVadakkenchery,Malayalam,21:30,Platinum,₹120,423,0
Trivandrum,DreamsAttingal,Malayalam,21:35,Recliner,₹350,15,0
Trivandrum,DreamsAttingal,Malayalam,21:35,Sofa,₹200,120,25
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Malayalam,22:00,Executive,₹160,119,20
Ernakulam,VanithaCineplexRGBLaser4K3DATMOSEdappally,Malayalam,22:00,Screen4,₹190,154,66
Ernakulam,VanithaCineplexRGBLaser4K3DATMOSEdappally,Malayalam,22:00,Screen4Sofa,₹270,15,2
Thrissur,INOXSobhaCityMall,Malayalam,22:30,RoyalRecliner,₹290,10,2
Thrissur,INOXSobhaCityMall,Malayalam,22:30,Club,₹170,66,33
Thrissur,INOXSobhaCityMall,Malayalam,22:30,Royal,₹170,28,28
Thrissur,INOXSobhaCityMall,Malayalam,22:30,Executive,₹130,22,0
Wayanad,JoseTheatreMananthavady,Malayalam,11:00,Class1,₹154.8,308,0
Wayanad,JoseTheatreMananthavady,Malayalam,14:00,Class1,₹154.8,308,3
