City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kozhikode,MallikaPlexDolbyAtmosCalicut,Malayalam,11:15,Executive,₹140,162,6
Malappuram,LadderCinemasIndianMall,Tamil,15:30,Executive,₹150,114,0
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Malayalam,10:30,Screen2,₹129.8,164,1
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,10:30,Normal,₹140,26,3
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,10:30,Executive,₹160,39,2
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,10:30,Premium,₹180,86,2
Kollam,AashirvadCineplexxKottiyam,Tamil,11:00,Sofa,₹230,13,0
Kollam,AashirvadCineplexxKottiyam,Tamil,11:00,Platinum,₹200,24,0
Kollam,AashirvadCineplexxKottiyam,Tamil,11:00,Gold,₹170,70,0
Ernakulam,KairaliSreeTheaterNorthParvur,Malayalam,11:15,Platinum,₹105,245,0
Ernakulam,PvrOberonMallKochi,Malayalam,12:25,ClassicPlus,₹120,81,8
Ernakulam,PvrOberonMallKochi,Malayalam,12:25,Classic,₹100,36,0
Ernakulam,PvrForumMallKochi,Tamil,12:30,Recliner,₹400,10,0
Ernakulam,PvrForumMallKochi,Tamil,12:30,Elite,₹200,111,16
Ernakulam,PvrForumMallKochi,Tamil,12:30,Classic,₹180,24,0
Trivandrum,PvrLuluTrivandrum,Malayalam,12:40,Recliner,₹350,7,5
Trivandrum,PvrLuluTrivandrum,Malayalam,12:40,Prime,₹190,60,15
Trivandrum,PvrLuluTrivandrum,Malayalam,12:40,Classic,₹160,77,0
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Malayalam,13:30,Screen2,₹129.8,164,0
Kannur,ArchanaCineplexRgbLaser4K3DAtmosPayyanur,Tamil,13:30,Standard,₹129.7,125,0
Ernakulam,PvrLuluKochi,Malayalam,13:45,Recliner,₹450,9,2
Ernakulam,PvrLuluKochi,Malayalam,13:45,Prime,₹200,64,8
Ernakulam,PvrLuluKochi,Malayalam,13:45,ClassicPlus,₹180,91,1
Ernakulam,PvrLuluKochi,Malayalam,13:45,Classic,₹160,39,4
Ernakulam,KairaliSreeTheaterNorthParvur,Malayalam,14:30,Platinum,₹105,245,0
Trivandrum,PvrLuluTrivandrum,Tamil,15:35,Recliner,₹450,7,2
Trivandrum,PvrLuluTrivandrum,Tamil,15:35,Prime,₹190,51,4
Trivandrum,PvrLuluTrivandrum,Tamil,15:35,Classic,₹160,70,1
Trivandrum,CinepolisMotTrivandrum,Tamil,15:55,PlatinumExecutive,₹150,32,3
Trivandrum,CinepolisMotTrivandrum,Tamil,15:55,PlatinumPremium,₹150,33,18
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Malayalam,16:30,Screen2,₹129.8,164,0
Kannur,ArchanaCineplexRgbLaser4K3DAtmosPayyanur,Tamil,16:30,Standard,₹129.7,125,1
Kollam,AashirvadCineplexxKottiyam,Tamil,18:00,Sofa,₹230,13,0
Kollam,AashirvadCineplexxKottiyam,Tamil,18:00,Platinum,₹200,24,0
Kollam,AashirvadCineplexxKottiyam,Tamil,18:00,Gold,₹170,70,0
Thrissur,InoxSobhaCityMall,Malayalam,18:50,RoyalRecliner,₹290,10,0
Thrissur,InoxSobhaCityMall,Malayalam,18:50,Club,₹170,66,2
Thrissur,InoxSobhaCityMall,Malayalam,18:50,Royal,₹170,28,17
Thrissur,InoxSobhaCityMall,Malayalam,18:50,Executive,₹130,22,1
Ernakulam,PvrForumMallKochi,Malayalam,19:00,Recliner,₹400,10,0
Ernakulam,PvrForumMallKochi,Malayalam,19:00,Elite,₹200,111,20
Ernakulam,PvrForumMallKochi,Malayalam,19:00,Classic,₹180,24,0
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Malayalam,19:30,Screen2,₹129.8,164,0
Ernakulam,KairaliSreeTheaterNorthParvur,Malayalam,21:30,Platinum,₹105,245,7
