City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Trivandrum,PvrLuluTrivandrum,Korean,12:10,Prime,₹300,32,0
Trivandrum,PvrLuluTrivandrum,Korean,12:10,Classic,₹250,48,0
Ernakulam,PvrLuluKochi,Korean,12:45,Classic,₹199,116,18
Ernakulam,PvrForumMallKochi,Korean,16:50,Elite,₹170,85,11
Ernakulam,PvrForumMallKochi,Korean,16:50,Classic,₹150,22,0
Trivandrum,PvrLuluTrivandrum,Korean,17:10,Prime,₹300,32,0
Trivandrum,PvrLuluTrivandrum,Korean,17:10,Classic,₹250,48,0
Ernakulam,PvrLuluKochi,Korean,17:45,Classic,₹199,116,16
