City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Kozhikode,11:00,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹470,27,0,Malayalam,2D
Kozhikode,11:00,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹240,165,0,Malayalam,2D
Kozhikode,11:00,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹180,40,0,Malayalam,2D
Trivandrum,11:00,SriKalidasMPlex4KRGBLaserAtmosKattakkada,Sofa,₹200,4,2,Malayalam,2D
Trivandrum,11:00,SriKalidasMPlex4KRGBLaserAtmosKattakkada,Gold,₹150,170,7,Malayalam,2D
Kottayam,11:00,AnaswaraTheatre2KTripleBeam3DKottayam,GrandCircle,₹135,422,9,Malayalam,2D
Palakkad,11:15,NewAromaTheatrePalakkad,PlatinumCircle,₹129.8,200,6,Malayalam,2D
Palakkad,11:15,NewAromaTheatrePalakkad,DiamondCircle,₹110,229,0,Malayalam,2D
Palakkad,11:30,KAMMoviesVadakkenchery,Platinum,₹120,423,0,Malayalam,2D
Trivandrum,11:30,AriesplexSLCinemasCinionicDolbyAtmos,Executive,₹110,70,19,Malayalam,2D
Malappuram,11:30,NaxaPopularFilmCity4K3DDolbyAtmos,DiamondCircle,₹110,143,0,Malayalam,2D
Kannur,11:30,LibertyParadiseThalassery,Mini,₹129.8,250,175,Malayalam,2D
Kottayam,11:30,JoSAC2K3D7Point1DolbySoundPala,RoyalCircle,₹150,286,0,Malayalam,2D
Idukki,12:00,SagaraTheatre4KAtmosKattappana,Royal,₹129,158,0,Malayalam,2D
Pathanamthitta,13:45,TrinityMovieMaxPathanamthitta,Special,₹150,110,6,Malayalam,2D
Palakkad,14:30,KAMMoviesVadakkenchery,Platinum,₹120,423,3,Malayalam,2D
Palakkad,14:30,VCinemasSreeDeviDurgaPalakkad,Standard,₹129.8,126,6,Malayalam,2D
Kollam,14:30,GmaxCinemasJerome3D7Point1JBLKollam,Green,₹160,86,8,Malayalam,2D
Malappuram,14:30,NaxaPopularFilmCity4K3DDolbyAtmos,DiamondCircle,₹110,143,0,Malayalam,2D
Kottayam,14:30,JoSAC2K3D7Point1DolbySoundPala,RoyalCircle,₹150,286,0,Malayalam,2D
