District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:00,Recliner,₹400,27,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:00,Premium,₹180,165,5
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:00,Executive,₹100,40,0
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:00,Normal,₹200,27,4
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:00,Executive,₹220,78,6
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:00,Premium,₹240,41,0
Kannur,SumangaliCinemasAnnurRoad,Malayalam,10:30,GoldenCircle,₹130,192,1
Trivandrum,KairaliSreeNilaRgbLaser4KDolbyAtmos,Malayalam,11:15,Platinum,₹125,310,25
Ernakulam,PvrLuluKochi,Malayalam,11:20,Recliner,₹300,9,6
Ernakulam,PvrLuluKochi,Malayalam,11:20,Prime,₹180,64,54
Ernakulam,PvrLuluKochi,Malayalam,11:20,ClassicPlus,₹140,91,11
Ernakulam,PvrLuluKochi,Malayalam,11:20,Classic,₹110,39,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,11:20,Normal,₹110,30,10
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,11:20,Executive,₹140,45,2
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,11:20,Premium,₹160,96,15
Palakkad,PriyadarsiniCinema,Malayalam,11:30,Executive,₹180,204,0
Palakkad,PriyadarsiniCinema,Malayalam,11:30,Dress,₹110,"1,104",4
Idukki,AashirvadCineplexxThodupuzha,Malayalam,11:30,Gold,₹185,11,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,11:30,Silver,₹155,91,0
Kottayam,MyCinemasThalayolaparambuKerala,Malayalam,12:45,Gold,₹110,144,6
Kozhikode,MallikaPlexDolbyAtmosCalicut,Malayalam,13:00,Executive,₹140,486,24
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,13:20,Silver,₹200,26,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,13:20,Gold,₹220,65,7
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,13:20,Platinum,₹240,40,2
Kannur,SumangaliCinemasAnnurRoad,Malayalam,13:30,PlatinumCircle,₹130,483,0
Ernakulam,PvrOberonMallKochi,Malayalam,13:40,ClassicPlus,₹150,81,22
Ernakulam,PvrOberonMallKochi,Malayalam,13:40,Classic,₹120,36,0
Thrissur,InoxSobhaCityMall,Malayalam,14:20,RoyalRecliner,₹350,10,9
Thrissur,InoxSobhaCityMall,Malayalam,14:20,Club,₹190,66,27
Thrissur,InoxSobhaCityMall,Malayalam,14:20,Royal,₹190,28,26
Thrissur,InoxSobhaCityMall,Malayalam,14:20,Executive,₹130,22,0
Kozhikode,SurabhiCinemasKozhikode,Malayalam,14:30,RedRuby,₹180,106,16
Trivandrum,KairaliSreeNilaRgbLaser4KDolbyAtmos,Malayalam,14:30,Platinum,₹125,310,8
Palakkad,PriyadarsiniCinema,Malayalam,14:30,Executive,₹180,204,2
Palakkad,PriyadarsiniCinema,Malayalam,14:30,Dress,₹110,"1,104",14
Kozhikode,KairaliSreeTheatreKozhikode,Malayalam,14:30,SreeGold,₹150,311,11
Kasaragod,VgmMultiplexAC2K71Dolby,Malayalam,14:45,VgmRed,₹190,161,16
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,15:00,Recliner,₹450,27,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,15:00,Premium,₹220,165,11
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,15:00,Executive,₹150,40,0
Kannur,MagicFramesDowntownMallThalassery,Malayalam,15:00,Gold,₹160,135,12
Ernakulam,ManuDMaxCinemasPuthenvelikkara,Malayalam,15:00,Diamond,₹110,252,0
Kottayam,MyCinemasThalayolaparambuKerala,Malayalam,15:30,Gold,₹110,144,12
Malappuram,LadderCinemasIndianMall,Malayalam,15:45,Executive,₹150,240,6
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,16:00,Chandra,₹160,151,25
Malappuram,VismayaCinemas4KDolbyAtmosPerinthalmanna,Malayalam,16:00,Platinum,₹100,222,35
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,16:30,Platinum,₹250,20,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,16:30,Gold,₹129,185,12
Trivandrum,ArtechCinemasTrivandrum,Malayalam,16:30,Gold,₹350,13,0
Trivandrum,ArtechCinemasTrivandrum,Malayalam,16:30,Platinum,₹200,80,13
Trivandrum,ArtechCinemasTrivandrum,Malayalam,16:30,Silver,₹180,84,0
Kannur,SumangaliCinemasAnnurRoad,Malayalam,16:30,PlatinumCircle,₹130,322,0
Kozhikode,KirthiMudra4KRgbLaserDolbyAtmos,Malayalam,16:30,Sofa,₹200,16,0
Kozhikode,KirthiMudra4KRgbLaserDolbyAtmos,Malayalam,16:30,Gold,₹129.8,182,6
Trivandrum,PvrLuluTrivandrum,Malayalam,16:35,Recliner,₹350,7,7
Trivandrum,PvrLuluTrivandrum,Malayalam,16:35,Prime,₹160,51,21
Trivandrum,PvrLuluTrivandrum,Malayalam,16:35,Classic,₹140,70,10
Kottayam,AshaTheatreKottayam,Malayalam,18:00,Gold,₹130,187,7
