State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,09:40,Normal,₹180,38,9
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,09:40,Executive,₹200,69,6
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,09:40,Premium,₹220,57,4
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,10:00,Recliner,₹400,27,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,10:00,Premium,₹99,165,16
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,10:00,Executive,₹99,40,0
Kerala,Kozhikode,"BMS|ArcCoronation4KDolbyAtmos",Malayalam,10:00,Sofa,₹250,46,0
Kerala,Kozhikode,"BMS|ArcCoronation4KDolbyAtmos",Malayalam,10:00,Elite,₹160,180,20
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,10:10,Recliner,₹199,10,9
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,10:10,Classic,₹99,32,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,10:10,Elite,₹99,94,30
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,10:10,Prime,₹99,48,0
Kerala,Taliparamba,"BMS|CrownCinema2KDolbyTaliparamba",Malayalam,10:30,Crown,₹130,201,5
Kerala,Kariyad,"BMS|MyCinemasRedCarpetKariyad",Malayalam,10:30,GoldLounge,₹280,32,3
Kerala,Kariyad,"BMS|MyCinemasRedCarpetKariyad",Malayalam,10:30,ExecutiveOffline,₹150,96,4
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,10:30,Recliner,₹199,13,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,10:30,Classic,₹99,57,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,10:30,ClassicPlus,₹99,133,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,10:30,Prime,₹99,143,21
Kerala,Kanhangad,"BMS|VgmMultiplexAC2K71Dolby",Malayalam,10:30,VgmRed,₹190,161,17
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,10:35,Recliner,₹199,13,12
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,10:35,Classic,₹99,54,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,10:35,ClassicPlus,₹99,126,17
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,10:35,Prime,₹99,92,48
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,10:35,VipExecutive,₹350,18,6
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,10:35,VipPremium,₹400,18,6
Kerala,Karunagapally,"BMS|MyCinemasHJComplexKarunagapally",Malayalam,10:40,ClassicOffline,₹110,194,0
Kerala,Angamaly,"BMS|MyCinemasKsrtComplexAngamalyKerala",Malayalam,10:45,GoldOffline,₹100,202,0
Kerala,Trivandrum,"BMS|SuryaMultiplex4KDolbyAtmosNedumangad",Malayalam,11:00,Platinum,₹250,14,0
Kerala,Trivandrum,"BMS|SuryaMultiplex4KDolbyAtmosNedumangad",Malayalam,11:00,Gold,₹130,131,0
Kerala,Changanassery,"BMS|AnuAbhinayaCineplex4KDolby71Changanassery",Malayalam,11:00,Platinum,₹140,90,16
Kerala,Changanassery,"BMS|AnuAbhinayaCineplex4KDolby71Changanassery",Malayalam,11:00,Gold,₹130,160,2
Kerala,Changanassery,"BMS|AnuAbhinayaCineplex4KDolby71Changanassery",Malayalam,11:00,Silver,₹110,40,0
Kerala,Mavelikkara,"BMS|DreambigPrathibaTheatreMavelikkara",Malayalam,11:00,Balcony,₹150,204,0
