City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:15,Recliner,₹400,27,5
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:15,Premium,₹180,165,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:15,Executive,₹100,40,0
Palakkad,PriyadarsiniCinema,Malayalam,11:30,Dress,₹110,906,10
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,13:00,Silver,₹200,26,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,13:00,Gold,₹220,65,1
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,13:00,Platinum,₹240,40,6
Kasaragod,PakkanarCinemas2K3D71JblCheruvathur,Malayalam,13:30,Executive,₹100,966,0
Trivandrum,PvrLuluTrivandrum,Malayalam,13:40,Recliner,₹300,8,5
Trivandrum,PvrLuluTrivandrum,Malayalam,13:40,Prime,₹180,34,20
Trivandrum,PvrLuluTrivandrum,Malayalam,13:40,Classic,₹150,65,12
Ernakulam,PvrForumMallKochi,Malayalam,13:50,LuxePrime,₹450,42,38
Ernakulam,PvrForumMallKochi,Malayalam,13:50,Luxe,₹350,16,1
Thrissur,InoxSobhaCityMall,Malayalam,14:15,RoyalRecliner,₹350,10,5
Thrissur,InoxSobhaCityMall,Malayalam,14:15,Club,₹190,66,9
Thrissur,InoxSobhaCityMall,Malayalam,14:15,Royal,₹190,28,23
Thrissur,InoxSobhaCityMall,Malayalam,14:15,Executive,₹130,22,0
Trivandrum,KairaliSreeNilaRgbLaser4KDolbyAtmos,Malayalam,14:30,Platinum,₹125,259,29
Kozhikode,KairaliSreeTheatreKozhikode,Malayalam,14:30,Platinum,₹180,214,22
Kozhikode,KairaliSreeTheatreKozhikode,Malayalam,14:30,Gold,₹150,486,5
Kozhikode,SurabhiCinemasKozhikode,Malayalam,14:30,RedRuby,₹180,106,4
Palakkad,PriyadarsiniCinema,Malayalam,14:30,Dress,₹110,906,2
Ernakulam,PvrLuluKochi,Malayalam,14:40,Recliner,₹300,9,5
Ernakulam,PvrLuluKochi,Malayalam,14:40,Prime,₹160,64,45
Ernakulam,PvrLuluKochi,Malayalam,14:40,ClassicPlus,₹140,91,50
Ernakulam,PvrLuluKochi,Malayalam,14:40,Classic,₹110,39,1
Ernakulam,PvrLuluKochi,Malayalam,15:00,Recliner,₹300,9,0
Ernakulam,PvrLuluKochi,Malayalam,15:00,Prime,₹160,64,16
Ernakulam,PvrLuluKochi,Malayalam,15:00,ClassicPlus,₹140,91,0
Ernakulam,PvrLuluKochi,Malayalam,15:00,Classic,₹110,39,0
Thrissur,MasMoviesIrinjalakuda,Malayalam,15:00,Silver,₹129,207,3
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,16:15,Nakshatra,₹160,212,0
Kozhikode,KirthiMudra4KRgbLaserDolbyAtmos,Malayalam,16:30,Sofa,₹200,16,5
Kozhikode,KirthiMudra4KRgbLaserDolbyAtmos,Malayalam,16:30,Gold,₹129.8,182,12
Kannur,RajadhaniCinemas,Malayalam,16:30,PlatinumCircle,₹130,176,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,16:40,PlatinumExecutive,₹200,32,7
Trivandrum,CinepolisMotTrivandrum,Malayalam,16:40,PlatinumPremium,₹250,33,19
Trivandrum,PvrLuluTrivandrum,Malayalam,17:15,Recliner,₹450,8,7
Trivandrum,PvrLuluTrivandrum,Malayalam,17:15,Prime,₹240,34,28
Trivandrum,PvrLuluTrivandrum,Malayalam,17:15,Classic,₹150,65,19
Ernakulam,LakshmiCinemasCantonMallMuvattupuzha,Malayalam,17:30,Gold,₹150,213,0
Kasaragod,VgmMultiplexAC2K71Dolby,Malayalam,17:30,VgmRed,₹190,161,23
Alappuzha,KairaliSreeTheaterAlappuzha,Malayalam,18:00,Platinum,₹125,305,11
Kottayam,AshaTheatreKottayam,Malayalam,18:00,Gold,₹130,187,12
Kottayam,AshaTheatreKottayam,Malayalam,18:00,Silver,₹110,33,0
Thrissur,JosTheatre4KRgbLaserAtmosThrissur,Malayalam,18:30,Sofa,₹230,18,3
Thrissur,JosTheatre4KRgbLaserAtmosThrissur,Malayalam,18:30,Club,₹150,282,54
Kollam,UshaACCinemaKollam,Malayalam,18:30,Thrimurthi,₹140,492,16
Ernakulam,CentralTalkies2K3DDolbyAtmosThrippunithura,Malayalam,18:30,Gold,₹170,129,14
Ernakulam,ShenoysKochi,Malayalam,18:45,Lounge,₹330,26,5
Ernakulam,ShenoysKochi,Malayalam,18:45,Diamond,₹220,88,19
Kottayam,UgmCinemasEttumanoor,Malayalam,18:45,Platinum,₹250,16,0
Kottayam,UgmCinemasEttumanoor,Malayalam,18:45,Gold,₹150,171,19
Kasaragod,PakkanarCinemas2K3D71JblCheruvathur,Malayalam,19:00,Executive,₹100,966,6
Alappuzha,EvmGrandCinemaCherthala,Malayalam,19:00,Platinum,₹170,52,4
Alappuzha,EvmGrandCinemaCherthala,Malayalam,19:00,Gold,₹150,308,31
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,19:00,Platinum,₹250,16,0
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,19:00,Gold,₹150,171,10
Palakkad,MagicFramesCinemasPattambi,Malayalam,19:05,Gold,₹180,104,1
Palakkad,MagicFramesCinemasPattambi,Malayalam,19:05,Silver,₹150,33,0
Ernakulam,PvrOberonMallKochi,Malayalam,19:15,ClassicPlus,₹140,104,48
Ernakulam,PvrOberonMallKochi,Malayalam,19:15,Classic,₹120,54,5
Kannur,RajadhaniCinemas,Malayalam,19:30,PlatinumCircle,₹130,264,0
Ernakulam,LakshmiCinemasCantonMallMuvattupuzha,Malayalam,19:45,Gold,₹150,213,11
Thrissur,AppasTheatreGuruvayur,Malayalam,21:00,Gold,₹129.8,320,320
Thrissur,AppasTheatreGuruvayur,Malayalam,21:00,Silver,₹110,782,20
Ernakulam,ShenoysKochi,Malayalam,21:20,Diamond,₹220,71,45
Kasaragod,PakkanarCinemas2K3D71JblCheruvathur,Malayalam,21:30,Executive,₹100,966,0
Kollam,UshaACCinemaKollam,Malayalam,21:30,Thrimurthi,₹140,492,27
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,21:30,Platinum,₹250,16,0
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,21:30,Gold,₹150,171,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,22:00,Normal,₹180,34,1
Trivandrum,CinepolisMotTrivandrum,Malayalam,22:00,Executive,₹200,85,25
Trivandrum,CinepolisMotTrivandrum,Malayalam,22:00,PlatinumPremium,₹280,50,28
Ernakulam,PvrForumMallKochi,Malayalam,22:30,Recliner,₹400,8,8
Ernakulam,PvrForumMallKochi,Malayalam,22:30,Elite,₹170,125,90
Ernakulam,PvrForumMallKochi,Malayalam,22:30,Classic,₹150,14,0
