State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kottakkal,"PTM|LeenaTheatre4K3DDolbyAtmosKottakkal",Malayalam,10:00,Executive,₹129.8,309,1
Kerala,Perinthalmanna,"PTM|VismayaCinemas4KDolbyAtmosPerinthalmanna",Malayalam,10:00,Platinum,₹100,111,13
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,10:15,VipExecutive,₹350,18,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,10:15,VipPremium,₹400,18,5
Kerala,Angamaly,"BMS|MyCinemasKsrtComplexAngamalyKerala",Malayalam,10:20,GoldOffline,₹150,202,0
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,10:30,Gold,₹250,14,6
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,10:30,Executive,₹150,185,48
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,10:30,Economy,₹100,21,5
Kerala,Payyanur,"PTM|SumangaliCinemasAnnurRoad",Malayalam,10:30,DiamondCircle,₹130,141,1
Kerala,Kasaragod,"BMS|MoviemaxCircleKasaragod",Malayalam,10:30,Max3,₹129.8,289,12
Kerala,Kanhangad,"BMS|DeepthiCinemasAC2KDolbyAtmosKanhangad",Malayalam,10:30,Gold,₹150,143,14
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,10:40,Normal,₹200,38,8
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,10:40,Executive,₹220,69,4
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,10:40,Premium,₹240,57,3
Kerala,Karunagapally,"BMS|MyCinemasHJComplexKarunagapally",Malayalam,10:40,ClassicOffline,₹150,194,3
Kerala,Taliparamba,"BMS|AlinkeelCinemas2KAtmos71Taliparamba",Malayalam,10:45,Reserved,₹129.8,190,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,11:00,Normal,₹140,30,6
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,11:00,Executive,₹160,45,2
