City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kozhikode,RoseCinePalaceTripleBeam3DMukkam,Malayalam,15:00,Executive,₹129.8,131,2
Kozhikode,RoseCinePalaceTripleBeam3DMukkam,Malayalam,18:55,Executive,₹129.8,131,0
