City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kannur,CinepolisSecuraCentreKannur,Hindi,12:15,Normal,₹150,20,0
Kannur,CinepolisSecuraCentreKannur,Hindi,12:15,Executive,₹150,62,0
Kannur,CinepolisSecuraCentreKannur,Hindi,12:15,Premium,₹150,30,12
Trivandrum,CinepolisMOTTrivandrum,Hindi,13:30,PlatinumExecutive,₹200,32,32
Trivandrum,CinepolisMOTTrivandrum,Hindi,13:30,PlatinumPremium,₹250,33,33
Ernakulam,CinepolisCentreSquareKochiWithIMAX,Hindi,13:35,Normal,₹150,19,4
Ernakulam,CinepolisCentreSquareKochiWithIMAX,Hindi,13:35,Executive,₹170,43,7
Ernakulam,CinepolisCentreSquareKochiWithIMAX,Hindi,13:35,Premium,₹190,44,12
Trivandrum,PVRLuluTrivandrum,Hindi,15:25,Recliner,₹400,7,0
Trivandrum,PVRLuluTrivandrum,Hindi,15:25,Prime,₹210,51,7
Trivandrum,PVRLuluTrivandrum,Hindi,15:25,Classic,₹190,70,0
Kannur,CinepolisSecuraCentreKannur,Hindi,21:00,Normal,₹150,20,0
Kannur,CinepolisSecuraCentreKannur,Hindi,21:00,Executive,₹150,62,0
Kannur,CinepolisSecuraCentreKannur,Hindi,21:00,Premium,₹150,30,8
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,23:30,Normal,₹220,27,27
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,23:30,Executive,₹240,74,74
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,23:30,Premium,₹260,41,41
