City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Malappuram,VismayaCinemas4KDolbyAtmosPerinthalmanna,Malayalam,10:00,Platinum,₹100,111,12
Thrissur,InoxSobhaCityMall,Malayalam,10:10,RoyalRecliner,₹200,10,0
Thrissur,InoxSobhaCityMall,Malayalam,10:10,Club,₹130,155,2
Thrissur,InoxSobhaCityMall,Malayalam,10:10,Royal,₹130,32,13
Thrissur,InoxSobhaCityMall,Malayalam,10:10,Executive,₹100,26,0
Kannur,SumangaliCinemasAnnurRoad,Malayalam,10:30,PlatinumCircle,₹130,161,0
Trivandrum,PvrLuluTrivandrum,Malayalam,10:35,Recliner,₹300,8,2
Trivandrum,PvrLuluTrivandrum,Malayalam,10:35,Prime,₹180,39,4
Trivandrum,PvrLuluTrivandrum,Malayalam,10:35,Classic,₹150,60,0
Ernakulam,PvrLuluKochi,Malayalam,10:50,Recliner,₹350,14,2
Ernakulam,PvrLuluKochi,Malayalam,10:50,Prime,₹180,125,11
Ernakulam,PvrLuluKochi,Malayalam,10:50,ClassicPlus,₹160,108,2
Ernakulam,PvrLuluKochi,Malayalam,10:50,Classic,₹140,54,1
Trivandrum,SreePadmanabhaTheatreScreen2EastFort,Malayalam,11:00,Devipriya,₹150,186,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,11:00,Platinum,₹210,19,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,11:00,Gold,₹185,73,5
Idukki,AashirvadCineplexxThodupuzha,Malayalam,11:00,Silver,₹155,124,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,11:40,Silver,₹180,28,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,11:40,Gold,₹200,84,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,11:40,Platinum,₹220,42,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,11:40,Recliner,₹400,12,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,11:40,Normal,₹130,34,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,11:40,Executive,₹160,85,2
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,11:40,Normal,₹140,13,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,11:40,Executive,₹160,26,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,11:40,Premium,₹180,67,16
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,13:00,Recliner,₹400,29,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,13:00,Premium,₹99,135,13
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,13:00,Executive,₹99,27,1
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,13:00,Lounger,₹200,24,1
Thrissur,InoxSobhaCityMall,Malayalam,13:00,RoyalRecliner,₹290,15,3
Thrissur,InoxSobhaCityMall,Malayalam,13:00,Club,₹170,221,4
Thrissur,InoxSobhaCityMall,Malayalam,13:00,Royal,₹170,44,21
Thrissur,InoxSobhaCityMall,Malayalam,13:00,Executive,₹130,36,0
Kozhikode,ArcCoronation4KDolbyAtmos,Malayalam,13:00,Elite,₹160,146,8
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Malayalam,13:30,Executive,₹129.7,222,4
Kannur,SumangaliCinemasAnnurRoad,Malayalam,13:30,PlatinumCircle,₹130,161,0
Ernakulam,ShenoysKochi,Malayalam,13:45,Diamond,₹180,71,0
Ernakulam,PadmaCinemaKochi,Malayalam,16:00,Platinum,₹160,178,21
Idukki,AashirvadCineplexxThodupuzha,Malayalam,16:00,Platinum,₹210,19,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,16:00,Gold,₹185,73,5
Idukki,AashirvadCineplexxThodupuzha,Malayalam,16:00,Silver,₹155,124,0
Malappuram,VismayaCinemas4KDolbyAtmosPerinthalmanna,Malayalam,16:00,Platinum,₹100,111,16
Trivandrum,PvrLuluTrivandrum,Malayalam,16:15,Recliner,₹300,7,6
Trivandrum,PvrLuluTrivandrum,Malayalam,16:15,Prime,₹160,60,15
Trivandrum,PvrLuluTrivandrum,Malayalam,16:15,Classic,₹140,77,2
Kannur,SumangaliCinemasAnnurRoad,Malayalam,16:30,PlatinumCircle,₹130,161,0
Trivandrum,SreePadmanabhaTheatreScreen2EastFort,Malayalam,18:00,Devipriya,₹150,186,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,18:00,Recliner,₹390,29,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,18:00,Premium,₹190,135,1
