District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Trivandrum,CinepolisMotTrivandrum,Malayalam,13:45,Normal,₹100,34,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,13:45,Executive,₹100,85,12
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Malayalam,14:00,SofaSeat,₹180,44,0
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Malayalam,14:00,GoldClass,₹110,63,0
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Malayalam,14:00,Gold,₹250,14,3
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Malayalam,14:00,Executive,₹150,185,43
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Malayalam,14:00,Economy,₹100,21,5
Ernakulam,PvrForumMallKochi,Malayalam,14:10,Elite,₹170,85,28
Ernakulam,PvrForumMallKochi,Malayalam,14:10,Classic,₹150,22,0
Palakkad,KrvMoviesKottayi,Malayalam,14:30,FirstClass,₹110,125,1
Wayanad,PentaCinemasPulpally,Malayalam,14:30,GoldClass,₹110,154,4
Kollam,RevathyCinemaxRgbRealLaserParippally,Malayalam,14:30,Platinum,₹250,28,0
Kollam,RevathyCinemaxRgbRealLaserParippally,Malayalam,14:30,Gold,₹150,181,4
Kottayam,RajansMetroACChristieErattupetta,Malayalam,14:30,FamilyBox,₹160,16,16
Kottayam,RajansMetroACChristieErattupetta,Malayalam,14:30,Platinum,₹140,62,62
Kottayam,RajansMetroACChristieErattupetta,Malayalam,14:30,Gold,₹110,256,256
Wayanad,VarnaTheatreMananthavady,Malayalam,14:30,Diamond,₹120,224,0
Malappuram,PopularFilmCityACPerinthalmannaRoad,Malayalam,14:30,DiamondCircle,₹110,352,0
Kozhikode,MallikaPlexDolbyAtmosCalicut,Malayalam,14:45,Executive,₹140,162,8
Idukki,GCinemaxMultiplex,Malayalam,15:00,Audi3,₹140,165,0
Ernakulam,SavitaCinemaKochi,Malayalam,15:00,Deluxe,₹150,555,40
Kannur,SjGCinemas4KDolbyAtmosUlikkal,Malayalam,15:00,Standard,₹130,140,1
Thrissur,MagicFramesJayashree2K71Guruvayur,Malayalam,15:00,Diamond,₹129.55,171,171
Thrissur,MagicFramesJayashree2K71Guruvayur,Malayalam,15:00,Gold,₹110,358,2
Ernakulam,PvrLuluKochi,Malayalam,16:30,Recliner,₹300,13,4
Ernakulam,PvrLuluKochi,Malayalam,16:30,Prime,₹160,143,16
Ernakulam,PvrLuluKochi,Malayalam,16:30,ClassicPlus,₹140,133,10
Ernakulam,PvrLuluKochi,Malayalam,16:30,Classic,₹110,57,3
Kannur,ShanthiCinemasPayyanur,Malayalam,16:30,Platinum,₹130,443,52
Kasaragod,KaveriCinemasACDtsDolbyKarmamthody,Malayalam,16:30,Standard,₹110,145,0
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Malayalam,16:30,Executive,₹150,132,2
Malappuram,IllamCinemas4KDolbyAtmosPandikkad,Malayalam,16:30,DiamondCircle,₹129.8,182,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,16:40,Silver,₹200,26,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,16:40,Gold,₹220,65,5
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,16:40,Platinum,₹240,40,0
Trivandrum,PvrLuluTrivandrum,Malayalam,17:00,Recliner,₹300,7,0
Trivandrum,PvrLuluTrivandrum,Malayalam,17:00,Prime,₹160,51,5
Trivandrum,PvrLuluTrivandrum,Malayalam,17:00,Classic,₹140,70,0
Ernakulam,GCinemasFortKochi4KDolbyAtmos,Malayalam,17:00,Luxury,₹250,18,0
Ernakulam,GCinemasFortKochi4KDolbyAtmos,Malayalam,17:00,Gold,₹150,279,0
Ernakulam,ShenoysKochi,Malayalam,17:20,Diamond,₹180,71,0
Ernakulam,ShenoysKochi,Malayalam,17:20,Diamond,₹180,71,0
Wayanad,PentaCinemasPulpally,Malayalam,17:30,GoldClass,₹110,154,4
Wayanad,VarnaTheatreMananthavady,Malayalam,17:30,Diamond,₹120,224,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,17:50,Normal,₹150,13,3
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,17:50,Executive,₹170,26,4
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,17:50,Premium,₹190,67,52
Thrissur,AppasTheatreGuruvayur,Malayalam,18:00,Gold,₹129.8,160,5
Thrissur,AppasTheatreGuruvayur,Malayalam,18:00,Silver,₹110,391,0
Thrissur,JosTheatre4KRgbLaserAtmosThrissur,Malayalam,18:00,Sofa,₹230,18,1
Thrissur,JosTheatre4KRgbLaserAtmosThrissur,Malayalam,18:00,Club,₹150,282,23
Kannur,MagicFramesDowntownMallThalassery,Malayalam,18:00,Gold,₹140,135,14
Idukki,GmaxCinemasThodupuzha,Malayalam,18:00,Box,₹180,3,3
Idukki,GmaxCinemasThodupuzha,Malayalam,18:00,Blue,₹140,174,14
Palakkad,KrvMoviesKottayi,Malayalam,18:15,FirstClass,₹110,125,1
Kozhikode,MagicFramesCinemas4KDolbyAtmosKunnamangalam,Malayalam,18:15,Gold,₹180,107,0
Kannur,SjGCinemas4KDolbyAtmosUlikkal,Malayalam,18:15,Standard,₹130,140,0
Thrissur,DCinemaaMughalMallBarco4KLaserKodungallur,Malayalam,18:15,Platinum,₹250,10,0
Thrissur,DCinemaaMughalMallBarco4KLaserKodungallur,Malayalam,18:15,Gold,₹150,172,0
Kozhikode,EMaxCinemasDolbyAtmosRgbLaserCalicut,Malayalam,18:15,Audi3,₹160,151,2
Kollam,GmaxCinemasJerome3D71JblKollam,Malayalam,18:30,Blue,₹180,170,20
Idukki,SanthoshCinemaDolby71Kattappana,Malayalam,18:30,RoyalCircle,₹110,268,0
Palakkad,OkazChembakassery2KAuro111,Malayalam,18:30,Balcony,₹129.8,170,170
Palakkad,OkazChembakassery2KAuro111,Malayalam,18:30,FirstClass,₹110,428,10
Idukki,GCinemaxMultiplex,Malayalam,18:30,Audi3,₹140,165,7
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,18:30,Chandra,₹160,151,3
Alappuzha,GanamTheatreComplexACKattanam,Malayalam,18:30,FirstClass,₹140,129,67
Alappuzha,CCinemasChengannur,Malayalam,18:30,Chirry,₹150,101,5
Malappuram,PopularFilmCityACPerinthalmannaRoad,Malayalam,18:30,DiamondCircle,₹110,352,0
Ernakulam,PvrOberonMallKochi,Malayalam,18:45,ClassicPlus,₹160,104,54
Ernakulam,PvrOberonMallKochi,Malayalam,18:45,Classic,₹140,54,7
Kottayam,UgmCinemasEttumanoor,Malayalam,18:50,Platinum,₹250,16,0
Kottayam,UgmCinemasEttumanoor,Malayalam,18:50,Gold,₹150,171,2
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,19:00,Platinum,₹250,14,0
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,19:00,Gold,₹150,153,0
Idukki,SilverHillsCinemas4KLaser3DDolby71,Malayalam,19:00,Silver,₹130,80,0
Ernakulam,MCinemas4K3DDolbyAtmosVarapuzha,Malayalam,19:00,Audi2,₹150,182,1
Ernakulam,VanithaCineplexRgbLaser4K3DAtmosEdappally,Malayalam,19:00,Screen4,₹160,154,23
Ernakulam,VanithaCineplexRgbLaser4K3DAtmosEdappally,Malayalam,19:00,Screen4Sofa,₹240,15,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,19:00,Gold,₹185,11,3
Idukki,AashirvadCineplexxThodupuzha,Malayalam,19:00,Silver,₹155,91,10
Trivandrum,ArtechCinemasTrivandrum,Malayalam,19:10,Platinum,₹190,105,38
Trivandrum,ArtechCinemasTrivandrum,Malayalam,19:10,Silver,₹170,68,3
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Malayalam,19:15,SofaSeat,₹180,44,0
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Malayalam,19:15,GoldClass,₹110,63,0
Thrissur,MasMoviesIrinjalakuda,Malayalam,19:15,Silver,₹129,207,5
Trivandrum,CinepolisMotTrivandrum,Malayalam,19:20,PlatinumExecutive,₹200,32,4
Trivandrum,CinepolisMotTrivandrum,Malayalam,19:20,PlatinumPremium,₹250,33,3
Trivandrum,PvrLuluTrivandrum,Malayalam,19:25,LuxePrime,₹400,18,2
Trivandrum,PvrLuluTrivandrum,Malayalam,19:25,Luxe,₹300,24,4
Kannur,ShanthiCinemasPayyanur,Malayalam,19:30,Platinum,₹130,443,1
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Malayalam,19:30,Gold,₹250,14,3
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Malayalam,19:30,Executive,₹150,185,43
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Malayalam,19:30,Economy,₹100,21,5
Ernakulam,LakshmiCinemasCantonMallMuvattupuzha,Malayalam,19:30,Gold,₹150,121,5
Kozhikode,ArcCoronation4KDolbyAtmos,Malayalam,19:30,Elite,₹160,146,41
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,19:40,Normal,₹150,26,5
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,19:40,Executive,₹170,56,13
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,19:40,Premium,₹200,117,92
Ernakulam,PvrForumMallKochi,Malayalam,19:45,Elite,₹190,85,61
Ernakulam,PvrForumMallKochi,Malayalam,19:45,Classic,₹160,22,0
Thrissur,InoxSobhaCityMall,Malayalam,19:50,RoyalRecliner,₹290,10,5
Thrissur,InoxSobhaCityMall,Malayalam,19:50,Club,₹170,66,6
Thrissur,InoxSobhaCityMall,Malayalam,19:50,Royal,₹170,28,24
Thrissur,InoxSobhaCityMall,Malayalam,19:50,Executive,₹130,22,0
Ernakulam,GCinemasFortKochi4KDolbyAtmos,Malayalam,20:00,Luxury,₹250,18,0
Ernakulam,GCinemasFortKochi4KDolbyAtmos,Malayalam,20:00,Gold,₹150,279,5
Wayanad,PentaCinemasPulpally,Malayalam,20:30,GoldClass,₹110,154,4
Wayanad,VarnaTheatreMananthavady,Malayalam,20:30,Diamond,₹120,224,10
Kozhikode,RegalCinemasKozhikode,Malayalam,20:30,FirstclassSc1,₹200,95,6
Trivandrum,CinepolisMotTrivandrum,Malayalam,20:45,VipExecutive,₹350,18,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,20:45,VipPremium,₹400,18,2
Ernakulam,SangeetaCinemaKochi,Malayalam,21:00,BlueCircle,₹150,187,18
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,21:00,Chandra,₹160,151,0
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Malayalam,21:00,Executive,₹150,132,10
Kannur,SjGCinemas4KDolbyAtmosUlikkal,Malayalam,21:00,Standard,₹130,140,29
Idukki,GmaxCinemasThodupuzha,Malayalam,21:00,Box,₹180,3,3
Idukki,GmaxCinemasThodupuzha,Malayalam,21:00,Blue,₹140,174,17
Kottayam,RajansMetroACChristieErattupetta,Malayalam,21:15,FamilyBox,₹160,16,16
Kottayam,RajansMetroACChristieErattupetta,Malayalam,21:15,Platinum,₹140,62,62
Kottayam,RajansMetroACChristieErattupetta,Malayalam,21:15,Gold,₹110,256,256
Kottayam,RajansMetroACErattupetta,Malayalam,21:15,FamilyBox,₹160,16,0
Kottayam,RajansMetroACErattupetta,Malayalam,21:15,Platinum,₹140,62,0
Kottayam,RajansMetroACErattupetta,Malayalam,21:15,Gold,₹110,256,34
Alappuzha,SnTheatreHaripad,Malayalam,21:15,Screen1,₹110,175,16
Kollam,GmaxCinemasJerome3D71JblKollam,Malayalam,21:30,Blue,₹180,170,18
Idukki,SanthoshCinemaDolby71Kattappana,Malayalam,21:30,RoyalCircle,₹110,268,0
Palakkad,KrvMoviesKottayi,Malayalam,21:30,FirstClass,₹110,125,1
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,21:30,Platinum,₹250,14,2
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,21:30,Gold,₹150,153,6
Palakkad,OkazChembakassery2KAuro111,Malayalam,21:30,Balcony,₹129.8,170,170
Palakkad,OkazChembakassery2KAuro111,Malayalam,21:30,FirstClass,₹110,428,11
Idukki,SilverHillsCinemas4KLaser3DDolby71,Malayalam,21:30,Silver,₹130,80,1
Idukki,GCinemaxMultiplex,Malayalam,21:30,Audi3,₹140,165,0
Thrissur,DeepaCinema2K111Viyyur,Malayalam,21:30,LuxurySuit,₹250,16,2
Thrissur,DeepaCinema2K111Viyyur,Malayalam,21:30,Platinum,₹129,296,16
Alappuzha,GanamTheatreComplexACKattanam,Malayalam,21:30,FirstClass,₹140,129,70
Trivandrum,ArtechCinemasTrivandrum,Malayalam,21:30,Platinum,₹190,105,31
Trivandrum,ArtechCinemasTrivandrum,Malayalam,21:30,Silver,₹170,68,3
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,21:30,Luxury,₹220,15,5
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,21:30,Diamond,₹150,90,3
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,21:30,Gold,₹129.8,90,0
Ernakulam,PvrLuluKochi,Malayalam,21:45,Recliner,₹400,13,11
Ernakulam,PvrLuluKochi,Malayalam,21:45,Prime,₹160,143,58
Ernakulam,PvrLuluKochi,Malayalam,21:45,ClassicPlus,₹140,133,10
Ernakulam,PvrLuluKochi,Malayalam,21:45,Classic,₹110,57,1
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Malayalam,21:45,SofaSeat,₹180,44,0
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Malayalam,21:45,GoldClass,₹110,63,0
Kollam,MyCinemasHJComplexKarunagapally,Malayalam,21:45,ClassicOffline,₹150,194,8
Kannur,MagicFramesDowntownMallThalassery,Malayalam,21:45,Gold,₹140,131,19
Malappuram,IllamCinemas4KDolbyAtmosPandikkad,Malayalam,21:45,DiamondCircle,₹129.8,182,0
Trivandrum,PvrLuluTrivandrum,Malayalam,21:50,Recliner,₹350,7,6
Trivandrum,PvrLuluTrivandrum,Malayalam,21:50,Prime,₹190,51,37
Trivandrum,PvrLuluTrivandrum,Malayalam,21:50,Classic,₹140,70,17
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Malayalam,22:00,Gold,₹250,14,3
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Malayalam,22:00,Executive,₹150,185,43
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Malayalam,22:00,Economy,₹100,21,5
Ernakulam,VanithaCineplexRgbLaser4K3DAtmosEdappally,Malayalam,22:00,Screen4,₹160,154,38
Ernakulam,VanithaCineplexRgbLaser4K3DAtmosEdappally,Malayalam,22:00,Screen4Sofa,₹240,15,2
Ernakulam,LakshmiCinemasCantonMallMuvattupuzha,Malayalam,22:00,Gold,₹150,121,5
Kozhikode,ArcCoronation4KDolbyAtmos,Malayalam,22:00,Elite,₹160,146,27
Kozhikode,MallikaPlexDolbyAtmosCalicut,Malayalam,22:00,Executive,₹140,162,14
Palakkad,MagicFramesCinemasPattambi,Malayalam,22:00,Gold,₹180,112,0
Palakkad,MagicFramesCinemasPattambi,Malayalam,22:00,Silver,₹150,57,0
Ernakulam,ZeenathTheatre2KACAluva,Malayalam,22:00,Balcony,₹170,55,13
Ernakulam,ZeenathTheatre2KACAluva,Malayalam,22:00,EmeraldRing,₹130,124,7
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Malayalam,22:00,Platinum,₹230,11,0
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Malayalam,22:00,Gold,₹170,129,26
Ernakulam,MyCinemasKsrtComplexAngamalyKerala,Malayalam,22:20,GoldOffline,₹130,202,6
Thrissur,InoxSobhaCityMall,Malayalam,22:30,RoyalRecliner,₹290,10,3
Thrissur,InoxSobhaCityMall,Malayalam,22:30,Club,₹170,66,17
Thrissur,InoxSobhaCityMall,Malayalam,22:30,Royal,₹170,28,24
Thrissur,InoxSobhaCityMall,Malayalam,22:30,Executive,₹130,22,1
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,22:30,Recliner,₹390,29,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,22:30,Premium,₹190,135,10
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,22:30,Executive,₹100,27,4
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,22:30,Lounger,₹210,24,1
Ernakulam,CinepolisVipCentreSquareMallKochi,Malayalam,22:30,VipExecutive,₹250,24,24
Ernakulam,CinepolisVipCentreSquareMallKochi,Malayalam,22:30,VipPremium,₹250,62,62
Thrissur,DCinemaa4KChalakudy,Malayalam,22:30,Platinum,₹300,5,1
Thrissur,DCinemaa4KChalakudy,Malayalam,22:30,Gold,₹150,239,18
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,23:55,Normal,₹99,26,16
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,23:55,Executive,₹99,39,38
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,23:55,Premium,₹99,86,82
