City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Trivandrum,PVRLuluTrivandrum,English,10:30,Prime,₹380,32,0
Trivandrum,PVRLuluTrivandrum,English,10:30,Classic,₹330,48,0
Ernakulam,PVRLuluKochi,English,10:35,Classic,₹229,116,5
Trivandrum,PVRLuluTrivandrum,English,12:10,Recliner,₹630,16,0
Trivandrum,PVRLuluTrivandrum,English,12:10,PicturePerfect,₹370,65,11
Trivandrum,PVRLuluTrivandrum,English,12:10,Prime,₹320,82,2
Trivandrum,PVRLuluTrivandrum,English,12:10,Classic,₹290,112,24
Thrissur,INOXSobhaCityMall,English,13:55,RoyalRecliner,₹229,10,0
Thrissur,INOXSobhaCityMall,English,13:55,Club,₹129,63,6
Thrissur,INOXSobhaCityMall,English,13:55,Executive,₹129,22,0
Thrissur,INOXSobhaCityMall,English,13:55,Royal,₹129,28,17
Ernakulam,CinepolisCentreSquareKochi,English,14:45,Normal,₹340,13,3
Ernakulam,CinepolisCentreSquareKochi,English,14:45,Executive,₹360,54,0
Ernakulam,CinepolisCentreSquareKochi,English,14:45,Premium,₹380,162,6
Ernakulam,PVRForumMallKochi,English,15:25,Recliner,₹330,8,1
Ernakulam,PVRForumMallKochi,English,15:25,Elite,₹190,125,4
Ernakulam,PVRForumMallKochi,English,15:25,Classic,₹170,14,0
Trivandrum,PVRLuluTrivandrum,English,17:30,Recliner,₹630,16,0
Trivandrum,PVRLuluTrivandrum,English,17:30,PicturePerfect,₹370,65,16
Trivandrum,PVRLuluTrivandrum,English,17:30,Prime,₹320,82,13
Trivandrum,PVRLuluTrivandrum,English,17:30,Classic,₹290,112,25
Trivandrum,PVRLuluTrivandrum,English,19:30,Prime,₹430,32,12
Trivandrum,PVRLuluTrivandrum,English,19:30,Classic,₹330,48,8
Ernakulam,PVRLuluKochi,English,19:45,Classic,₹229,116,38
Ernakulam,CinepolisCentreSquareKochi,English,20:00,Normal,₹340,13,3
Ernakulam,CinepolisCentreSquareKochi,English,20:00,Executive,₹360,54,0
Ernakulam,CinepolisCentreSquareKochi,English,20:00,Premium,₹380,162,23
