City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Hindi,10:45,Recliner,₹400,23,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Hindi,10:45,Premium,₹180,88,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Hindi,10:45,Executive,₹150,17,4
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Hindi,10:45,Lounger,₹200,14,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Hindi,13:30,Recliner,₹499,102,6
Trivandrum,ArtechCinemasTrivandrum,Hindi,14:45,Gold,₹350,13,0
Trivandrum,ArtechCinemasTrivandrum,Hindi,14:45,Platinum,₹200,80,18
Trivandrum,ArtechCinemasTrivandrum,Hindi,14:45,Silver,₹180,84,4
Ernakulam,CinepolisCentreSquareKochi,Hindi,16:30,Normal,₹140,25,2
Ernakulam,CinepolisCentreSquareKochi,Hindi,16:30,Executive,₹160,39,3
Ernakulam,CinepolisCentreSquareKochi,Hindi,16:30,Premium,₹180,84,13
Kannur,CinepolisSecuraCentreKannur,Hindi,20:10,Normal,₹150,26,26
Kannur,CinepolisSecuraCentreKannur,Hindi,20:10,Executive,₹170,81,81
Kannur,CinepolisSecuraCentreKannur,Hindi,20:10,Premium,₹200,43,43
Trivandrum,PVRLuluTrivandrum,Hindi,20:25,Recliner,₹400,8,0
Trivandrum,PVRLuluTrivandrum,Hindi,20:25,Prime,₹250,39,23
Trivandrum,PVRLuluTrivandrum,Hindi,20:25,Classic,₹220,60,16
Trivandrum,CinepolisMOTTrivandrum,Hindi,20:30,PlatinumExecutive,₹200,32,0
Trivandrum,CinepolisMOTTrivandrum,Hindi,20:30,PlatinumPremium,₹200,33,0
Trivandrum,ArtechCinemasTrivandrum,Hindi,20:50,Gold,₹350,13,0
Trivandrum,ArtechCinemasTrivandrum,Hindi,20:50,Platinum,₹200,80,18
Trivandrum,ArtechCinemasTrivandrum,Hindi,20:50,Silver,₹180,84,6
Ernakulam,PVRForumMallKochi,Hindi,22:30,Recliner,₹400,8,1
Ernakulam,PVRForumMallKochi,Hindi,22:30,Elite,₹180,125,24
Ernakulam,PVRForumMallKochi,Hindi,22:30,Classic,₹170,14,14
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,22:30,Normal,₹200,29,9
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,22:30,Executive,₹220,79,7
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,22:30,Premium,₹220,44,5
