City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Kollam,11:00,DhanyaRemyaKollam,Platinum,₹135,200,0,English,2D
Pathanamthitta,11:00,AashirvadCineplexxKadappra,SofaSeat,₹265,15,0,English,2D
Pathanamthitta,11:00,AashirvadCineplexxKadappra,Platinum,₹165,61,0,English,2D
Pathanamthitta,11:00,AashirvadCineplexxKadappra,Gold,₹140,117,0,English,2D
Pathanamthitta,11:00,AashirvadCineplexxKadappra,Silver,₹90,13,0,English,2D
Idukki,11:15,AashirvadCineplexxThodupuzha,Platinum,₹210,9,0,English,2D
Idukki,11:15,AashirvadCineplexxThodupuzha,Gold,₹185,55,0,English,2D
Idukki,11:15,AashirvadCineplexxThodupuzha,Silver,₹155,115,0,English,2D
Kozhikode,11:30,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹400,23,2,English,2D
Kozhikode,11:30,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹99,88,20,English,2D
Kozhikode,11:30,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹99,17,0,English,2D
Kozhikode,11:30,PalaxiCinemasHiLITEMALLKozhikode,Lounger,₹200,14,0,English,2D
Kozhikode,11:45,AashirvadCineplexxKozhikode,Platinum,₹220,27,0,English,2D
Kozhikode,11:45,AashirvadCineplexxKozhikode,Gold,₹200,54,0,English,2D
Thrissur,12:00,ShivadamCinemasRGB4KLaserAtmosTripleBeam3D,Platinum,₹280,21,0,English,2D
Thrissur,12:00,ShivadamCinemasRGB4KLaserAtmosTripleBeam3D,Gold,₹160,131,0,English,2D
Thrissur,12:00,ShivadamCinemasRGB4KLaserAtmosTripleBeam3D,Silver,₹129,20,0,English,2D
Kozhikode,13:30,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹400,27,0,English,2D
Kozhikode,13:30,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹99,165,30,English,2D
Kozhikode,13:30,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹99,40,0,English,2D
Alappuzha,13:55,MLalCineplexxAashirvadHaripad,Recliner,₹340,10,0,English,2D
Alappuzha,13:55,MLalCineplexxAashirvadHaripad,Platinum,₹160,42,0,English,2D
Alappuzha,13:55,MLalCineplexxAashirvadHaripad,Gold,₹129,96,0,English,2D
Alappuzha,13:55,MLalCineplexxAashirvadHaripad,Silver,₹80,12,0,English,2D
Kottayam,14:00,DhanyaRemyaKottayam,Remya,₹135,251,0,English,2D
Kottayam,14:00,DhanyaRemyaChanganassery,Remya,₹135,196,1,English,2D
Ernakulam,14:10,ShenoysKochi,Diamond,₹180,71,7,English,2D
Kollam,14:30,AashirvadCineplexxKottiyam,Recliner,₹350,18,0,English,2D
Kollam,14:30,AashirvadCineplexxKottiyam,Platinum,₹200,81,2,English,2D
Kollam,14:30,AashirvadCineplexxKottiyam,Gold,₹170,78,0,English,2D
Kozhikode,14:30,AashirvadCineplexxKozhikode,Platinum,₹220,27,1,English,2D
Kozhikode,14:30,AashirvadCineplexxKozhikode,Gold,₹200,54,0,English,2D
Pathanamthitta,16:00,AashirvadCineplexxKadappra,SofaSeat,₹265,15,0,English,2D
Pathanamthitta,16:00,AashirvadCineplexxKadappra,Platinum,₹165,61,0,English,2D
Pathanamthitta,16:00,AashirvadCineplexxKadappra,Gold,₹140,117,0,English,2D
Pathanamthitta,16:00,AashirvadCineplexxKadappra,Silver,₹90,13,0,English,2D
Kottayam,18:00,DhanyaRemyaKottayam,Remya,₹135,251,1,English,2D
Kottayam,18:00,DhanyaRemyaChanganassery,Remya,₹135,196,1,English,2D
Kollam,18:15,AashirvadCineplexxPathanapuram,Recliner,₹320,14,0,English,2D
Kollam,18:15,AashirvadCineplexxPathanapuram,Platinum,₹200,66,0,English,2D
Kollam,18:15,AashirvadCineplexxPathanapuram,Gold,₹150,105,0,English,2D
Thrissur,18:30,ShivadamCinemasRGB4KLaserAtmosTripleBeam3D,Platinum,₹280,21,0,English,2D
Thrissur,18:30,ShivadamCinemasRGB4KLaserAtmosTripleBeam3D,Gold,₹160,131,0,English,2D
Thrissur,18:30,ShivadamCinemasRGB4KLaserAtmosTripleBeam3D,Silver,₹129,20,0,English,2D
Kozhikode,20:15,AashirvadCineplexxKozhikode,Platinum,₹220,27,0,English,2D
Kozhikode,20:15,AashirvadCineplexxKozhikode,Gold,₹200,54,2,English,2D
Idukki,21:00,AashirvadCineplexxThodupuzha,Platinum,₹210,9,0,English,2D
Idukki,21:00,AashirvadCineplexxThodupuzha,Gold,₹185,55,0,English,2D
Idukki,21:00,AashirvadCineplexxThodupuzha,Silver,₹155,115,0,English,2D
Alappuzha,21:15,MLalCineplexxAashirvadHaripad,Recliner,₹340,10,0,English,2D
Alappuzha,21:15,MLalCineplexxAashirvadHaripad,Platinum,₹160,42,0,English,2D
Alappuzha,21:15,MLalCineplexxAashirvadHaripad,Gold,₹129,96,0,English,2D
Alappuzha,21:15,MLalCineplexxAashirvadHaripad,Silver,₹80,12,0,English,2D
Kollam,21:30,AashirvadCineplexxKottiyam,Recliner,₹350,18,0,English,2D
Kollam,21:30,AashirvadCineplexxKottiyam,Platinum,₹200,81,2,English,2D
Kollam,21:30,AashirvadCineplexxKottiyam,Gold,₹170,78,0,English,2D
Trivandrum,21:30,DreamsAttingal,Recliner,₹350,11,0,English,2D
Trivandrum,21:30,DreamsAttingal,Sofa,₹200,60,0,English,2D
Thrissur,09:50,INOXSobhaCityMallPuzhakkalThrissur,Executive,₹120,22,4,English,2D
Thrissur,09:50,INOXSobhaCityMallPuzhakkalThrissur,Club,₹150,66,1,English,2D
Thrissur,09:50,INOXSobhaCityMallPuzhakkalThrissur,Royal,₹150,28,16,English,2D
Thrissur,09:50,INOXSobhaCityMallPuzhakkalThrissur,RoyalRecliner,₹220,10,0,English,2D
Ernakulam,10:00,PVRForumMallNH47Kochi,Classic,₹149,22,0,English,2D
Ernakulam,10:00,PVRForumMallNH47Kochi,Elite,₹149,85,4,English,2D
Trivandrum,10:10,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹350,48,3,English,4DX2D
Trivandrum,10:10,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹400,32,2,English,4DX2D
Malappuram,11:00,SangeethLumiereDolbyAtmosVyaparaBhavanRoadKottakkal,Executive,₹129.8,212,1,English,2D
Ernakulam,12:20,PVRLuluLuluInternationalShoppingMallKochi,Classic,₹300,116,16,English,4DX2D
Ernakulam,12:35,PVRForumMallNH47Kochi,Classic,₹149,22,0,English,2D
Ernakulam,12:35,PVRForumMallNH47Kochi,Elite,₹149,85,15,English,2D
Ernakulam,12:45,CinepolisCentreSquareMallErnakulamKochi,Normal,₹150,25,4,English,2D
Ernakulam,12:45,CinepolisCentreSquareMallErnakulamKochi,Executive,₹170,39,1,English,2D
Ernakulam,12:45,CinepolisCentreSquareMallErnakulamKochi,Premium,₹200,84,7,English,2D
Trivandrum,13:45,CinepolisMOTEanchakkalThiruvananthapuram,VipExecutive,₹300,18,0,English,2D
Trivandrum,13:45,CinepolisMOTEanchakkalThiruvananthapuram,VipPremium,₹300,18,6,English,2D
Thrissur,13:55,INOXSobhaCityMallPuzhakkalThrissur,Executive,₹130,22,5,English,2D
Thrissur,13:55,INOXSobhaCityMallPuzhakkalThrissur,Club,₹170,63,20,English,2D
Thrissur,13:55,INOXSobhaCityMallPuzhakkalThrissur,Royal,₹170,28,16,English,2D
Thrissur,13:55,INOXSobhaCityMallPuzhakkalThrissur,RoyalRecliner,₹290,10,0,English,2D
Trivandrum,14:35,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹350,48,9,English,4DX2D
Trivandrum,14:35,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹400,32,7,English,4DX2D
Ernakulam,15:10,PVRForumMallNH47Kochi,Classic,₹149,22,0,English,2D
Ernakulam,15:10,PVRForumMallNH47Kochi,Elite,₹149,85,23,English,2D
Kannur,16:15,CinepolisSecuraCentreKannur,Normal,₹150,20,0,English,2D
Kannur,16:15,CinepolisSecuraCentreKannur,Executive,₹170,62,6,English,2D
Kannur,16:15,CinepolisSecuraCentreKannur,Premium,₹190,30,10,English,2D
Ernakulam,16:25,PVRLuluLuluInternationalShoppingMallKochi,Recliner,₹500,56,9,English,2D
Kozhikode,16:30,CrownTheatreDolbyAtmosTownHallRoadCalicut,Audi2,₹160,148,22,English,2D
Kozhikode,16:55,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Normal,₹200,27,4,English,2D
Kozhikode,16:55,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Executive,₹220,74,13,English,2D
