City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Malayalam,11:30,Platinum,₹150,22,0
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Malayalam,11:30,Gold,₹129,144,0
Thrissur,INOXSobhaCityMall,Malayalam,13:05,RoyalRecliner,₹360,10,2
Thrissur,INOXSobhaCityMall,Malayalam,13:05,Club,₹200,66,10
Thrissur,INOXSobhaCityMall,Malayalam,13:05,Royal,₹200,28,15
Thrissur,INOXSobhaCityMall,Malayalam,13:05,Executive,₹140,22,0
Kollam,GmaxCinemasJerome3D7Point1JBLKollam,Malayalam,14:45,Blue,₹160,170,23
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Malayalam,15:00,Platinum,₹150,22,1
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Malayalam,15:00,Gold,₹129,144,1
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,15:00,Recliner,₹450,23,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,15:00,Premium,₹220,88,5
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,15:00,Executive,₹150,17,11
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,15:00,Lounger,₹250,14,0
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Malayalam,18:00,Platinum,₹150,22,2
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Malayalam,18:00,Gold,₹129,144,11
Kollam,GmaxCinemasJerome3D7Point1JBLKollam,Malayalam,18:00,Blue,₹180,170,23
Ernakulam,PVRLuluKochi,Malayalam,18:40,Recliner,₹350,10,10
Ernakulam,PVRLuluKochi,Malayalam,18:40,Prime,₹200,68,68
Ernakulam,PVRLuluKochi,Malayalam,18:40,ClassicPlus,₹180,91,25
Ernakulam,PVRLuluKochi,Malayalam,18:40,Classic,₹160,39,6
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Malayalam,21:00,Platinum,₹150,22,0
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Malayalam,21:00,Gold,₹129,144,10
Kollam,GmaxCinemasJerome3D7Point1JBLKollam,Malayalam,21:00,Blue,₹180,170,0
Thrissur,INOXSobhaCityMall,Malayalam,21:30,RoyalRecliner,₹360,10,0
Thrissur,INOXSobhaCityMall,Malayalam,21:30,Club,₹200,63,0
Thrissur,INOXSobhaCityMall,Malayalam,21:30,Royal,₹200,28,12
Thrissur,INOXSobhaCityMall,Malayalam,21:30,Executive,₹140,22,0
Ernakulam,PVRForumMallKochi,Malayalam,21:30,Recliner,₹500,10,3
Ernakulam,PVRForumMallKochi,Malayalam,21:30,Elite,₹200,111,39
Ernakulam,PVRForumMallKochi,Malayalam,21:30,Classic,₹180,24,8
Trivandrum,PVRLuluTrivandrum,Malayalam,21:40,Recliner,₹450,8,4
Trivandrum,PVRLuluTrivandrum,Malayalam,21:40,Prime,₹230,34,31
Trivandrum,PVRLuluTrivandrum,Malayalam,21:40,Classic,₹210,65,24
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Malayalam,23:45,Platinum,₹150,22,8
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Malayalam,23:45,Gold,₹129,144,0
Palakkad,PriyadarsiniCinemaPriyadarsiniRoadPalakkad,Malayalam,11:30,Dress,₹110,302,2
Palakkad,PriyadarsiniCinema,Malayalam,14:30,Dress,₹110,302,0
Palakkad,PriyadarsiniCinema,Malayalam,18:00,Dress,₹110,302,0
