City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Ernakulam,PvrLuluKochi,Malayalam,09:05,Recliner,₹350,10,0
Ernakulam,PvrLuluKochi,Malayalam,09:05,Prime,₹200,108,27
Ernakulam,PvrLuluKochi,Malayalam,09:05,ClassicPlus,₹180,138,14
Ernakulam,PvrLuluKochi,Malayalam,09:05,Classic,₹160,69,5
Trivandrum,PvrLuluTrivandrum,Malayalam,09:10,Recliner,₹500,9,5
Trivandrum,PvrLuluTrivandrum,Malayalam,09:10,Prime,₹250,76,5
Trivandrum,PvrLuluTrivandrum,Malayalam,09:10,Classic,₹200,105,6
Ernakulam,PvrForumMallKochi,Malayalam,09:10,LuxePrime,₹500,42,10
Ernakulam,PvrForumMallKochi,Malayalam,09:10,Luxe,₹400,16,0
Ernakulam,PvrOberonMallKochi,Malayalam,09:15,ClassicPlus,₹190,104,29
Ernakulam,PvrOberonMallKochi,Malayalam,09:15,Classic,₹170,54,0
Trivandrum,PvrLuluTrivandrum,Malayalam,09:30,LuxePrime,₹400,26,2
Trivandrum,PvrLuluTrivandrum,Malayalam,09:30,Luxe,₹300,24,2
Trivandrum,ArtechCinemasTrivandrum,Malayalam,09:30,Gold,₹350,13,1
Trivandrum,ArtechCinemasTrivandrum,Malayalam,09:30,Platinum,₹190,80,20
Trivandrum,ArtechCinemasTrivandrum,Malayalam,09:30,Silver,₹170,84,0
Ernakulam,PvrForumMallKochi,Malayalam,09:40,Recliner,₹400,8,0
Ernakulam,PvrForumMallKochi,Malayalam,09:40,Elite,₹200,125,35
Ernakulam,PvrForumMallKochi,Malayalam,09:40,Classic,₹180,14,0
Ernakulam,PvrLuluKochi,Malayalam,09:45,Recliner,₹500,56,8
Thrissur,InoxSobhaCityMall,Malayalam,09:55,RoyalRecliner,₹290,15,8
Thrissur,InoxSobhaCityMall,Malayalam,09:55,Club,₹170,221,9
Thrissur,InoxSobhaCityMall,Malayalam,09:55,Royal,₹170,44,23
Thrissur,InoxSobhaCityMall,Malayalam,09:55,Executive,₹130,36,2
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Normal,₹180,32,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Executive,₹200,128,6
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Premium,₹220,76,8
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Vip,₹400,12,0
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,10:00,SofaSeat,₹275,21,0
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,10:00,Platinum,₹175,68,0
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,10:00,Gold,₹155,124,0
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,10:00,Silver,₹100,20,0
Ernakulam,KCinemas4KDolbyAtmosTripplebeam3DCherai,Malayalam,10:00,Platinum,₹230,17,0
Ernakulam,KCinemas4KDolbyAtmosTripplebeam3DCherai,Malayalam,10:00,Gold,₹150,195,6
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Malayalam,10:00,Platinum,₹230,16,0
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Malayalam,10:00,Gold,₹170,234,34
Kozhikode,ArcCoronation4KDolbyAtmos,Malayalam,10:00,Elite,₹160,146,25
Ernakulam,FourStarMoviesManjapraAngamaly,Malayalam,10:00,Platinum,₹170,16,0
Ernakulam,FourStarMoviesManjapraAngamaly,Malayalam,10:00,Gold,₹129,222,20
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:10,Normal,₹220,27,4
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:10,Executive,₹240,78,4
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:10,Premium,₹240,41,11
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:15,Normal,₹150,26,3
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:15,Executive,₹170,56,9
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:15,Premium,₹190,117,64
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,10:15,SofaSeat,₹275,21,0
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,10:15,Platinum,₹175,68,0
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,10:15,Gold,₹155,124,0
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,10:15,Silver,₹100,20,0
Kollam,JbCinemas4K3DNallila,Malayalam,10:15,RedBox,₹150,15,0
Kollam,JbCinemas4K3DNallila,Malayalam,10:15,Red,₹129.83,232,4
Kozhikode,EMaxCinemasDolbyAtmosRgbLaserCalicut,Malayalam,10:15,Audi2,₹160,165,4
Kollam,KhansCinemaACKarunagapally,Malayalam,10:30,Balcony,₹150,235,4
Kasaragod,KaveriCinemasACDtsDolbyKarmamthody,Malayalam,10:30,Standard,₹110,145,0
Kottayam,MyCinemasThalayolaparambuKerala,Malayalam,10:30,Gold,₹110,204,15
Kollam,AashirvadCineplexxKottiyam,Malayalam,10:30,Sofa,₹250,15,9
Kollam,AashirvadCineplexxKottiyam,Malayalam,10:30,Platinum,₹210,45,8
Kollam,AashirvadCineplexxKottiyam,Malayalam,10:30,Gold,₹180,109,7
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Malayalam,10:30,Executive,₹150,132,24
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Malayalam,10:30,Executive,₹129.7,222,3
Kasaragod,VgmMultiplexAC2K71Dolby,Malayalam,10:30,VgmRed,₹190,161,35
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,10:30,Surya,₹160,284,13
Kannur,ShanthiCinemasPayyanur,Malayalam,10:30,Platinum,₹130,443,72
Palakkad,MagicFramesCinemasPattambi,Malayalam,10:30,Gold,₹150,169,0
Kollam,ParthaMovieHouses4KAtmos,Malayalam,10:30,Diamond,₹150,194,5
Kozhikode,KirthiMudra4KRgbLaserDolbyAtmos,Malayalam,10:30,Gold,₹129.8,329,8
Kannur,MagicFramesSahinaCinemasMattannur,Malayalam,10:30,Audi2,₹129.78,144,25
Kasaragod,DeepthiCinemasAC2KDolbyAtmosKanhangad,Malayalam,10:30,Gold,₹150,204,27
Ernakulam,VanithaCineplexRgbLaser4K3DAtmosEdappally,Malayalam,10:30,Screen2,₹190,160,51
Ernakulam,VanithaCineplexRgbLaser4K3DAtmosEdappally,Malayalam,10:30,Screen2Sofa,₹270,35,17
Ernakulam,MyCinemasKsrtComplexAngamalyKerala,Malayalam,10:30,GoldOffline,₹150,202,36
Kasaragod,MoviemaxCircleKasaragod,Malayalam,10:30,Max3,₹129.8,289,17
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,10:35,Platinum,₹250,14,0
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,10:35,Gold,₹150,153,12
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:40,Normal,₹220,27,4
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:40,Executive,₹240,78,18
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:40,Premium,₹240,41,12
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:45,Recliner,₹400,27,3
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:45,Premium,₹180,146,7
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:45,Executive,₹150,25,4
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:45,Lounger,₹200,22,0
Ernakulam,ShenoysKochi,Malayalam,10:45,Lounge,₹330,24,6
Ernakulam,ShenoysKochi,Malayalam,10:45,Diamond,₹220,243,21
Kottayam,VelvetViewCinemasKumarakom,Malayalam,10:45,Platinum,₹250,14,2
Kottayam,VelvetViewCinemasKumarakom,Malayalam,10:45,Gold,₹150,124,3
Kannur,AlinkeelCinemas2KAtmos71Taliparamba,Malayalam,10:45,Reserved,₹129.8,277,10
Kannur,AlinkeelCinemas2KAtmos71Taliparamba,Malayalam,10:45,Balcony,₹150,219,17
Idukki,AashirvadCineplexxThodupuzha,Malayalam,10:45,Gold,₹200,69,9
Idukki,AashirvadCineplexxThodupuzha,Malayalam,10:45,Silver,₹165,254,39
Pathanamthitta,TrinityMovieMaxPathanamthitta,Malayalam,11:00,Balcony,₹190,150,36
Pathanamthitta,TrinityMovieMaxPathanamthitta,Malayalam,11:00,Special,₹150,100,14
Trivandrum,SreePadmanabhaTheatreScreen2EastFort,Malayalam,11:00,Devipriya,₹150,186,6
