City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Alappuzha,14:15,MLalCineplexxAashirvadHaripad,Recliner,₹340,13,0,Malayalam,2D
Alappuzha,14:15,MLalCineplexxAashirvadHaripad,Platinum,₹160,36,0,Malayalam,2D
Alappuzha,14:15,MLalCineplexxAashirvadHaripad,Gold,₹129,140,0,Malayalam,2D
Alappuzha,14:15,MLalCineplexxAashirvadHaripad,Silver,₹80,13,0,Malayalam,2D
Palakkad,14:30,AromaScreen2Palakkad,KingCircle,₹129.8,235,8,Malayalam,2D
Kasaragod,19:30,MagicFramesMehboobTheatreComplex4KKasaragod,Executive,₹129.7,175,8,Malayalam,2D
Ernakulam,12:50,CinepolisCentreSquareMallErnakulamKochi,Normal,₹99,13,0,Malayalam,2D
Ernakulam,12:50,CinepolisCentreSquareMallErnakulamKochi,Executive,₹99,26,0,Malayalam,2D
Ernakulam,12:50,CinepolisCentreSquareMallErnakulamKochi,Premium,₹99,67,27,Malayalam,2D
Ernakulam,13:15,PVRLuluLuluInternationalShoppingMallKochi,Classic,₹99,54,0,Malayalam,2D
Ernakulam,13:15,PVRLuluLuluInternationalShoppingMallKochi,ClassicPlus,₹99,126,0,Malayalam,2D
Ernakulam,13:15,PVRLuluLuluInternationalShoppingMallKochi,Prime,₹99,92,38,Malayalam,2D
Ernakulam,13:15,PVRLuluLuluInternationalShoppingMallKochi,Recliner,₹199,13,8,Malayalam,2D
Trivandrum,18:55,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹99,65,2,Malayalam,2D
Trivandrum,18:55,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹99,34,27,Malayalam,2D
Trivandrum,18:55,PVRLULULuluInternationalShoppingMallTrivandrum,Recliner,₹199,8,7,Malayalam,2D
Kozhikode,21:30,MagicFramesCinemasRGBLaser4KDolbyAtmosKMallKakkattil,Gold,₹129.78,127,0,Malayalam,2D
Kozhikode,21:30,MagicFramesCinemasRGBLaser4KDolbyAtmosKMallKakkattil,Platinum,₹250,10,0,Malayalam,2D
