City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Ernakulam,14:05,PVRForumMallNH47Kochi,Classic,₹150,24,6,Korean,2D
Ernakulam,14:05,PVRForumMallNH47Kochi,Elite,₹190,111,34,Korean,2D
Ernakulam,14:05,PVRForumMallNH47Kochi,Recliner,₹350,10,0,Korean,2D
Trivandrum,14:50,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹240,65,26,Korean,2D
Trivandrum,14:50,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹260,34,19,Korean,2D
Trivandrum,14:50,PVRLULULuluInternationalShoppingMallTrivandrum,Recliner,₹400,8,2,Korean,2D
Ernakulam,15:35,CinepolisCentreSquareMallErnakulamKochi,Normal,₹190,25,4,Korean,2D
Ernakulam,15:35,CinepolisCentreSquareMallErnakulamKochi,Executive,₹200,56,0,Korean,2D
Ernakulam,15:35,CinepolisCentreSquareMallErnakulamKochi,Premium,₹210,95,19,Korean,2D
Ernakulam,16:45,PVRLuluLuluInternationalShoppingMallKochi,Classic,₹150,39,0,Korean,2D
Ernakulam,16:45,PVRLuluLuluInternationalShoppingMallKochi,ClassicPlus,₹170,91,6,Korean,2D
Ernakulam,16:45,PVRLuluLuluInternationalShoppingMallKochi,Prime,₹190,64,12,Korean,2D
Ernakulam,16:45,PVRLuluLuluInternationalShoppingMallKochi,Recliner,₹350,9,3,Korean,2D
