District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Trivandrum,PvrLuluTrivandrum,English,10:35,Prime,₹330,32,14
Trivandrum,PvrLuluTrivandrum,English,10:35,Classic,₹280,48,5
Ernakulam,GCinemasFortKochi4KDolbyAtmos,English,11:00,Gold3D,₹180,182,0
Ernakulam,PvrForumMallKochi,English,11:00,Recliner,₹330,10,0
Ernakulam,PvrForumMallKochi,English,11:00,Elite,₹190,111,16
Ernakulam,PvrForumMallKochi,English,11:00,Classic,₹170,24,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,11:00,Recliner,₹400,102,0
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,English,11:00,Executive3D,₹180,132,0
Ernakulam,GCinemasKothamangalam4K3DDolbyAtmos,English,11:00,Standard3D,₹180,162,0
Ernakulam,CinepolisCentreSquareMallKochi,English,11:15,Normal,₹170,30,10
Ernakulam,CinepolisCentreSquareMallKochi,English,11:15,Executive,₹190,45,2
Ernakulam,CinepolisCentreSquareMallKochi,English,11:15,Premium,₹200,96,4
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,English,11:15,Recliner,₹310,8,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,English,11:15,Platinum,₹180,27,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,English,11:15,Gold,₹160,63,0
Thrissur,InoxSobhaCityMall,English,11:20,RoyalRecliner,₹230,15,7
Thrissur,InoxSobhaCityMall,English,11:20,Club,₹160,221,1
Thrissur,InoxSobhaCityMall,English,11:20,Royal,₹160,44,20
Thrissur,InoxSobhaCityMall,English,11:20,Executive,₹130,36,0
Palakkad,SathyaMovieHouse3DDolbyAtmosPalakkad,English,11:30,FirstClass3D,₹160,527,0
Trivandrum,PvrLuluTrivandrum,English,11:30,Recliner,₹530,16,6
Trivandrum,PvrLuluTrivandrum,English,11:30,Prime,₹330,121,26
Trivandrum,PvrLuluTrivandrum,English,11:30,Classic,₹280,138,0
Trivandrum,SaMultiplex4KDolbyAtmosPulluvila,English,11:30,Platinum3D,₹280,20,0
Trivandrum,SaMultiplex4KDolbyAtmosPulluvila,English,11:30,Gold3D,₹180,114,0
Palakkad,LadderCinemasOttapalam,English,11:30,Executive,₹150,214,0
Trivandrum,LeninCinemas4K3DDolbyAtmosKsfdcTrivandrum,English,11:30,Platinum3D,₹180,22,0
Trivandrum,LeninCinemas4K3DDolbyAtmosKsfdcTrivandrum,English,11:30,Gold3D,₹159,144,0
Ernakulam,PvrLuluKochi,English,11:35,Classic,₹330,116,37
Ernakulam,MyCinemasRedCarpetKariyad,English,12:00,3DExecutivePack170,₹170,96,0
Ernakulam,MyCinemasRedCarpetKariyad,English,12:00,3DGoldLoungePack300,₹300,32,0
Thrissur,JkCinemas4KDolbyAtmosKizhuthani,English,12:00,Daimond3DGlass,₹160,53,0
Thrissur,JkCinemas4KDolbyAtmosKizhuthani,English,12:00,Gold3DGlass,₹155,173,0
Trivandrum,PvrLuluTrivandrum,English,12:45,Prime,₹330,32,12
Trivandrum,PvrLuluTrivandrum,English,12:45,Classic,₹280,48,0
Ernakulam,MyCinemasRedCarpetKariyad,English,13:10,3DExecutivePack170,₹170,96,0
Ernakulam,MyCinemasRedCarpetKariyad,English,13:10,3DGoldLoungePack300,₹300,32,6
Ernakulam,CinepolisCentreSquareMallKochi,English,13:30,Normal,₹170,30,10
Ernakulam,CinepolisCentreSquareMallKochi,English,13:30,Executive,₹190,45,2
Ernakulam,CinepolisCentreSquareMallKochi,English,13:30,Premium,₹210,96,1
Trivandrum,CinepolisMotTrivandrum,English,13:30,Normal,₹200,40,0
Trivandrum,CinepolisMotTrivandrum,English,13:30,Executive,₹220,160,4
Trivandrum,CinepolisMotTrivandrum,English,13:30,Premium,₹240,92,4
Trivandrum,CinepolisMotTrivandrum,English,13:30,Vip,₹400,15,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,13:30,Recliner,₹390,23,6
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,13:30,Premium,₹190,88,3
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,13:30,Executive,₹100,17,1
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,13:30,Lounger,₹210,14,0
Kozhikode,CinepolisGokulamGalleriaMall,English,13:40,Normal,₹220,29,4
Kozhikode,CinepolisGokulamGalleriaMall,English,13:40,Executive,₹240,83,11
Kozhikode,CinepolisGokulamGalleriaMall,English,13:40,Premium,₹260,44,0
Ernakulam,PvrLuluKochi,English,13:45,Classic,₹330,116,15
Trivandrum,PvrLuluTrivandrum,English,13:45,Recliner,₹530,16,9
Trivandrum,PvrLuluTrivandrum,English,13:45,Prime,₹330,121,6
Trivandrum,PvrLuluTrivandrum,English,13:45,Classic,₹280,138,0
Kollam,DhanyaRemyaKollam,English,14:00,Platinum,₹135,200,24
Kottayam,UgmCinemasEttumanoor,English,14:00,Platinum3D,₹280,16,0
Kottayam,UgmCinemasEttumanoor,English,14:00,Gold3D,₹180,171,0
Kollam,MyCinemasRpMallKollamKerala,English,14:00,3DPremiumPackage210,₹210,96,4
Kottayam,DhanyaRemyaKottayam,English,14:00,Dhanya,₹135,465,8
Kottayam,DhanyaRemyaChanganassery,English,14:00,Remya,₹135,196,0
Palakkad,VrindavanTheatreKozhinjampara,Tamil,14:00,Platinum,₹140,189,184
Thrissur,InoxSobhaCityMall,English,14:10,RoyalRecliner,₹320,10,1
Thrissur,InoxSobhaCityMall,English,14:10,Club,₹200,155,10
Thrissur,InoxSobhaCityMall,English,14:10,Royal,₹200,32,20
Thrissur,InoxSobhaCityMall,English,14:10,Executive,₹160,26,0
Ernakulam,PvrForumMallKochi,English,14:20,Recliner,₹330,13,0
Ernakulam,PvrForumMallKochi,English,14:20,Elite,₹190,184,42
Ernakulam,PvrForumMallKochi,English,14:20,Prime,₹180,69,0
Ernakulam,PvrForumMallKochi,English,14:20,Classic,₹170,46,2
Kollam,RevathyCinemaxRgbRealLaserParippally,English,14:45,Platinum3D,₹280,34,34
Kollam,RevathyCinemaxRgbRealLaserParippally,English,14:45,Gold3D,₹180,234,234
Ernakulam,PvrLuluKochi,English,14:55,Recliner,₹330,10,7
Ernakulam,PvrLuluKochi,English,14:55,Prime,₹190,68,29
Ernakulam,PvrLuluKochi,English,14:55,ClassicPlus,₹170,91,23
Ernakulam,PvrLuluKochi,English,14:55,Classic,₹120,39,0
Thrissur,JkCinemas4KDolbyAtmosThriprayar,English,15:00,Luxury3D,₹250,15,0
Thrissur,JkCinemas4KDolbyAtmosThriprayar,English,15:00,Diamond3D,₹180,90,3
Thrissur,JkCinemas4KDolbyAtmosThriprayar,English,15:00,Gold3D,₹159.8,90,0
Thrissur,JkCinemas4KDolbyAtmosKizhuthani,English,15:00,Daimond3DGlass,₹160,53,0
Thrissur,JkCinemas4KDolbyAtmosKizhuthani,English,15:00,Gold3DGlass,₹155,173,0
Trivandrum,CinepolisMotTrivandrum,English,15:40,Normal,₹200,40,0
Trivandrum,CinepolisMotTrivandrum,English,15:40,Executive,₹220,160,2
Trivandrum,CinepolisMotTrivandrum,English,15:40,Premium,₹240,92,3
Trivandrum,CinepolisMotTrivandrum,English,15:40,Vip,₹400,15,0
Kollam,DhanyaRemyaKollam,English,15:45,Platinum,₹135,200,24
Ernakulam,CinepolisCentreSquareMallKochi,English,15:45,Normal,₹170,30,15
Ernakulam,CinepolisCentreSquareMallKochi,English,15:45,Executive,₹190,45,5
Ernakulam,CinepolisCentreSquareMallKochi,English,15:45,Premium,₹210,96,9
Kottayam,DhanyaRemyaKottayam,English,15:45,Dhanya,₹135,465,0
Kottayam,DhanyaRemyaChanganassery,English,15:45,Remya,₹135,196,0
Kozhikode,CinepolisGokulamGalleriaMall,English,15:50,Normal,₹220,29,4
Kozhikode,CinepolisGokulamGalleriaMall,English,15:50,Executive,₹240,83,4
Kozhikode,CinepolisGokulamGalleriaMall,English,15:50,Premium,₹260,44,6
Ernakulam,PvrOberonMallKochi,English,16:30,Recliner,₹295,14,2
Ernakulam,PvrOberonMallKochi,English,16:30,ClassicPlus,₹175,115,23
Ernakulam,PvrOberonMallKochi,English,16:30,Classic,₹165,53,0
Trivandrum,SaMultiplex4KDolbyAtmosPulluvila,English,16:30,Platinum3D,₹280,20,2
Trivandrum,SaMultiplex4KDolbyAtmosPulluvila,English,16:30,Gold3D,₹180,114,5
Ernakulam,MyCinemasKsrtComplexAngamalyKerala,English,16:30,3DGoldPack160,₹160,203,0
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,English,16:30,Executive3D,₹180,132,2
Thrissur,InoxSobhaCityMall,English,16:40,RoyalRecliner,₹320,10,2
Thrissur,InoxSobhaCityMall,English,16:40,Club,₹200,155,8
Thrissur,InoxSobhaCityMall,English,16:40,Royal,₹200,32,15
Thrissur,InoxSobhaCityMall,English,16:40,Executive,₹160,26,0
Ernakulam,MyCinemasRedCarpetKariyad,English,17:00,3DExecutivePack170,₹170,96,0
Ernakulam,MyCinemasRedCarpetKariyad,English,17:00,3DGoldLoungePack300,₹300,32,0
Trivandrum,PvrLuluTrivandrum,English,17:05,Prime,₹330,32,2
Trivandrum,PvrLuluTrivandrum,English,17:05,Classic,₹280,48,6
Ernakulam,MyCinemasRedCarpetKariyad,English,17:05,3DExecutivePack170,₹170,96,0
Ernakulam,MyCinemasRedCarpetKariyad,English,17:05,3DGoldLoungePack300,₹300,32,6
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,English,17:15,Platinum,₹250,20,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,English,17:15,Gold,₹129,185,0
Ernakulam,CinepolisVipCentreSquareMallKochi,English,17:40,VipExecutive,₹350,24,0
Ernakulam,CinepolisVipCentreSquareMallKochi,English,17:40,VipPremium,₹400,62,10
Alappuzha,PanCinemasAlappuzha,English,17:45,Platinum3D,₹280,37,0
Alappuzha,PanCinemasAlappuzha,English,17:45,Gold3D,₹210,136,4
Kozhikode,MirajCinemasBlueDiamondMallCalicut,English,17:50,3DSilver,₹210,28,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,English,17:50,3DGold,₹230,84,4
Kozhikode,MirajCinemasBlueDiamondMallCalicut,English,17:50,3DPlatinum,₹250,42,7
Kozhikode,MirajCinemasBlueDiamondMallCalicut,English,17:50,3DRecliner,₹430,12,0
Trivandrum,CinepolisMotTrivandrum,English,17:50,Normal,₹200,40,0
Trivandrum,CinepolisMotTrivandrum,English,17:50,Executive,₹220,160,6
Trivandrum,CinepolisMotTrivandrum,English,17:50,Premium,₹240,92,0
Trivandrum,CinepolisMotTrivandrum,English,17:50,Vip,₹400,15,0
Kollam,DhanyaRemyaKollam,English,18:00,Platinum,₹135,200,31
Ernakulam,CinepolisCentreSquareMallKochi,English,18:00,Normal,₹170,30,10
Ernakulam,CinepolisCentreSquareMallKochi,English,18:00,Executive,₹190,45,2
Ernakulam,CinepolisCentreSquareMallKochi,English,18:00,Premium,₹210,96,17
Palakkad,VrindavanTheatreKozhinjampara,Tamil,18:00,Platinum,₹140,189,184
Ernakulam,PvrLuluKochi,English,18:05,Classic,₹330,116,7
Thrissur,DCinemaa4KChalakudy,English,18:15,Platinum,₹300,5,0
Thrissur,DCinemaa4KChalakudy,English,18:15,Gold,₹150,238,35
Kottayam,MyCinemasThalayolaparambuKerala,English,18:30,3DGoldPackage140,₹140,204,0
Pathanamthitta,AashirvadCineplexxKadappra,English,18:30,SofaSeat,₹265,21,4
Pathanamthitta,AashirvadCineplexxKadappra,English,18:30,Platinum,₹165,68,4
Pathanamthitta,AashirvadCineplexxKadappra,English,18:30,Gold,₹140,124,0
Pathanamthitta,AashirvadCineplexxKadappra,English,18:30,Silver,₹90,20,0
Kottayam,DhanyaRemyaKottayam,English,19:00,Dhanya,₹135,465,0
Kottayam,DhanyaRemyaChanganassery,English,19:00,Remya,₹135,196,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,19:00,Recliner,₹390,23,2
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,19:00,Premium,₹190,88,11
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,19:00,Executive,₹100,17,13
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,19:00,Lounger,₹210,14,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,English,19:00,Recliner,₹310,8,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,English,19:00,Platinum,₹180,27,3
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,English,19:00,Gold,₹160,63,0
