District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,10:00,Recliner,₹400,23,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,10:00,Premium,₹180,88,10
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,10:00,Executive,₹100,17,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,10:00,Lounger,₹200,14,0
Thrissur,InoxSobhaCityMall,English,10:20,RoyalRecliner,₹300,10,0
Thrissur,InoxSobhaCityMall,English,10:20,Royal,₹200,28,12
Thrissur,InoxSobhaCityMall,English,10:20,Club,₹170,63,0
Thrissur,InoxSobhaCityMall,English,10:20,Executive,₹140,22,0
Thrissur,InoxSobhaCityMall,English,11:10,RoyalRecliner,₹300,10,4
Thrissur,InoxSobhaCityMall,English,11:10,Royal,₹200,28,14
Thrissur,InoxSobhaCityMall,English,11:10,Club,₹170,63,7
Thrissur,InoxSobhaCityMall,English,11:10,Executive,₹140,22,0
Ernakulam,CinepolisCentreSquareMallKochi,English,11:55,Normal,₹170,20,3
Ernakulam,CinepolisCentreSquareMallKochi,English,11:55,Executive,₹190,43,0
Ernakulam,CinepolisCentreSquareMallKochi,English,11:55,Premium,₹200,44,0
Ernakulam,PvrLuluKochi,English,16:45,Classic,₹330,116,77
Ernakulam,CinepolisVipCentreSquareMallKochi,English,17:05,VipExecutive,₹330,22,5
Ernakulam,CinepolisVipCentreSquareMallKochi,English,17:05,VipPremium,₹380,54,16
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,18:30,Recliner,₹650,102,7
Trivandrum,PvrLuluTrivandrum,English,19:50,Prime,₹380,32,31
Trivandrum,PvrLuluTrivandrum,English,19:50,Classic,₹330,48,44
Ernakulam,CinepolisCentreSquareMallKochi,English,20:05,Normal,₹140,20,19
Ernakulam,CinepolisCentreSquareMallKochi,English,20:05,Executive,₹180,43,42
Ernakulam,CinepolisCentreSquareMallKochi,English,20:05,Premium,₹200,44,34
