State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kochi,"BMS|PvrOberonMallKochi",English,09:00,Classic,₹165,36,0
Kerala,Kochi,"BMS|PvrOberonMallKochi",English,09:00,ClassicPlus,₹165,141,23
Kerala,Kochi,"BMS|PvrForumMallKochi",English,09:40,Recliner,₹330,10,2
Kerala,Kochi,"BMS|PvrForumMallKochi",English,09:40,Elite,₹190,111,2
Kerala,Kochi,"BMS|PvrForumMallKochi",English,09:40,Classic,₹170,24,0
Kerala,Payyanur,"BMS|ArchanaCineplexRgbLaser4K3DAtmosPayyanur",English,10:30,Standard3D,₹149.7,131,0
Kerala,Kanhangad,"BMS|VgmMultiplexAC2K71Dolby",English,10:30,VgmRed3D,₹210,161,16
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,10:35,Prime,₹380,32,3
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,10:35,Classic,₹330,48,8
Kerala,Kozhikode,"BMS|MirajCinemasBlueDiamondMallCalicut",English,10:40,3DSilver,₹210,30,0
Kerala,Kozhikode,"BMS|MirajCinemasBlueDiamondMallCalicut",English,10:40,3DGold,₹230,105,0
Kerala,Kozhikode,"BMS|MirajCinemasBlueDiamondMallCalicut",English,10:40,3DPlatinum,₹250,57,0
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",English,10:45,3DGoldPackage140,₹140,204,8
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",English,11:00,Executive3D,₹180,132,0
Kerala,Kozhikode,"PTM|CrownTheatreDolbyAtmosCalicut",English,11:00,Audi23DChargesInclusive,₹200,148,22
Kerala,Angamaly,"BMS|MyCinemasKsrtComplexAngamalyKerala",English,11:00,3DGoldPack180,₹180,203,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,11:00,Recliner,₹550,102,14
Kerala,Karunagapally,"BMS|MyCinemasHJComplexKarunagapally",English,11:00,3DClassicPack180,₹180,118,0
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Tamil,11:00,Platinum,₹140,189,7
Kerala,Kothamangalam,"BMS|GCinemasKothamangalam4K3DDolbyAtmos",English,11:00,Standard3D,₹180,162,0
Kerala,Kochi,"BMS|GCinemasFortKochi4KDolbyAtmos",English,11:00,Gold3D,₹180,182,0
Kerala,Kodungallur,"BMS|DCinemaaMughalMallBarco4KLaserKodungallur",English,11:00,Gold3D,₹180,166,0
Kerala,Chengannur,"BMS|CCinemasChengannur",English,11:00,Chimmy3D,₹180,135,11
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,11:15,Normal,₹170,30,11
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,11:15,Executive,₹190,45,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,11:15,Premium,₹200,96,10
Kerala,Trivandrum,"BMS|PvrKripaThampanoorTrivandrum",English,11:15,Prime,₹185,16,0
Kerala,Trivandrum,"BMS|PvrKripaThampanoorTrivandrum",English,11:15,Classic,₹165,196,6
Kerala,Kozhikode,"BMS|EMaxCinemasDolbyAtmosRgbLaserCalicut",English,11:15,Audi23D,₹195,165,0
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",English,11:15,Recliner,₹330,8,0
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",English,11:15,Platinum,₹190,27,10
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",English,11:15,Gold,₹170,63,1
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",English,11:15,Platinum,₹220,19,0
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",English,11:15,Gold,₹200,73,5
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",English,11:15,Silver,₹165,124,0
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",English,11:15,Platinum,₹220,19,0
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",English,11:15,Gold,₹200,73,5
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",English,11:15,Silver,₹165,124,0
Kerala,Palakkad,"BMS|SathyaMovieHouse3DDolbyAtmosPalakkad",English,11:30,FirstClass3D,₹160,527,2
Kerala,Trivandrum,"BMS|DreamsAttingal",English,11:30,Recliner3D,₹380,11,0
Kerala,Trivandrum,"BMS|DreamsAttingal",English,11:30,Sofa3D,₹230,60,0
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,11:30,Recliner,₹630,16,6
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,11:30,Prime,₹380,121,21
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,11:30,Classic,₹330,138,6
Kerala,Ottapalam,"PTM|LadderCinemasOttapalam",English,11:30,Executive,₹150,214,0
Kerala,Alappuzha,"BMS|AecCinemasAlappuzha",English,11:30,Platinum3D,₹230,15,0
Kerala,Alappuzha,"BMS|AecCinemasAlappuzha",English,11:30,Gold3D,₹180,98,0
Kerala,Pulluvila,"BMS|SaMultiplex4KDolbyAtmosPulluvila",English,11:30,Platinum3D,₹280,20,0
Kerala,Pulluvila,"BMS|SaMultiplex4KDolbyAtmosPulluvila",English,11:30,Gold3D,₹180,114,0
Kerala,Trivandrum,"BMS|LeninCinemas4K3DDolbyAtmosKsfdcTrivandrum",English,11:30,Platinum3D,₹180,22,0
Kerala,Trivandrum,"BMS|LeninCinemas4K3DDolbyAtmosKsfdcTrivandrum",English,11:30,Gold3D,₹159,144,0
Kerala,Kochi,"BMS|PvrLuluKochi",English,11:35,Classic,₹330,116,8
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,11:40,RoyalRecliner,₹300,15,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,11:40,Royal,₹200,44,22
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,11:40,Club,₹170,221,23
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,11:40,Executive,₹140,36,0
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",English,11:45,Platinum3D,₹280,37,0
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",English,11:45,Gold3D,₹210,136,0
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",English,12:00,Platinum3D,₹310,21,0
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",English,12:00,Gold3D,₹190,131,0
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",English,12:00,Silver3D,₹159,20,0
Kerala,Irinjalakuda,"PTM|ChembakasseryCinemas4K3DDolbyAtmos",English,12:00,RoyalCircle3DChargesInclusive,₹159.8,270,0
Kerala,Irinjalakuda,"BMS|JkCinemas4KDolbyAtmosKizhuthani",English,12:00,Daimond3DGlass,₹160,53,0
Kerala,Irinjalakuda,"BMS|JkCinemas4KDolbyAtmosKizhuthani",English,12:00,Gold3DGlass,₹155,173,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",English,12:15,Luxury3D,₹250,15,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",English,12:15,Diamond3D,₹180,85,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",English,12:15,Gold3D,₹159.8,85,1
Kerala,Kanhangad,"BMS|VgmMultiplexAC2K71Dolby",English,12:30,VgmRed3D,₹210,161,16
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,12:45,Prime,₹380,32,25
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,12:45,Classic,₹330,48,5
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",English,12:45,Platinum,₹300,5,5
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",English,12:45,Gold,₹150,238,238
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",English,12:45,3DGoldPackage140,₹140,204,8
Kerala,Chengannur,"BMS|CCinemasChengannur",English,13:00,Chimmy3D,₹180,135,0
Kerala,Kochi,"BMS|ShafazLaserGrand4KTheatreNorthParavoor",English,13:00,PremiumSofa3D,₹250,21,0
Kerala,Kochi,"BMS|ShafazLaserGrand4KTheatreNorthParavoor",English,13:00,PearlCircle3D,₹150,314,19
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",English,13:15,Normal,₹200,34,1
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",English,13:15,Executive,₹220,136,3
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",English,13:15,Premium,₹240,137,2
Kerala,Kariyad,"BMS|MyCinemasRedCarpetKariyad",English,13:15,3DGoldPackage320,₹320,32,1
Kerala,Kariyad,"BMS|MyCinemasRedCarpetKariyad",English,13:15,3DExecutivePackage220,₹220,96,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,13:30,Normal,₹170,30,10
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,13:30,Executive,₹190,45,4
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,13:30,Premium,₹210,96,39
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,13:30,Recliner,₹450,23,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,13:30,Premium,₹220,88,10
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,13:30,Executive,₹150,17,4
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,13:30,Lounger,₹250,14,0
Kerala,Karunagapally,"BMS|MyCinemasHJComplexKarunagapally",English,13:30,3DClassicPack180,₹180,118,0
Kerala,Kozhikode,"BMS|ArcCoronation4KDolbyAtmos",English,13:30,Sofa3D,₹290,46,0
Kerala,Kozhikode,"BMS|ArcCoronation4KDolbyAtmos",English,13:30,Elite3D,₹200,180,18
Kerala,Kodungallur,"BMS|DCinemaaMughalMallBarco4KLaserKodungallur",English,13:30,Gold3D,₹180,166,0
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",English,13:40,Normal,₹240,29,4
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",English,13:40,Executive,₹260,83,7
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",English,13:40,Premium,₹260,44,5
Kerala,Kochi,"BMS|PvrForumMallKochi",English,13:45,Recliner,₹430,13,9
Kerala,Kochi,"BMS|PvrForumMallKochi",English,13:45,Elite,₹200,218,12
Kerala,Kochi,"BMS|PvrForumMallKochi",English,13:45,Prime,₹190,60,0
Kerala,Kochi,"BMS|PvrForumMallKochi",English,13:45,Classic,₹180,40,0
