City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Thrissur,InoxSobhaCityMall,English,09:30,RoyalRecliner,₹250,10,3
Thrissur,InoxSobhaCityMall,English,09:30,Club,₹180,155,0
Thrissur,InoxSobhaCityMall,English,09:30,Royal,₹180,32,12
Thrissur,InoxSobhaCityMall,English,09:30,Executive,₹150,26,0
Trivandrum,PvrLuluTrivandrum,English,09:35,Recliner,₹530,16,5
Trivandrum,PvrLuluTrivandrum,English,09:35,Prime,₹330,121,26
Trivandrum,PvrLuluTrivandrum,English,09:35,Classic,₹280,138,0
Kozhikode,CinepolisGokulamGalleriaMall,English,10:00,Normal,₹220,29,4
Kozhikode,CinepolisGokulamGalleriaMall,English,10:00,Executive,₹240,83,4
Kozhikode,CinepolisGokulamGalleriaMall,English,10:00,Premium,₹260,44,1
Ernakulam,CinepolisCentreSquareMallKochi,English,10:00,Normal,₹130,26,3
Ernakulam,CinepolisCentreSquareMallKochi,English,10:00,Executive,₹160,39,1
Ernakulam,CinepolisCentreSquareMallKochi,English,10:00,Premium,₹190,86,5
Trivandrum,PvrLuluTrivandrum,English,10:10,Prime,₹380,32,2
Trivandrum,PvrLuluTrivandrum,English,10:10,Classic,₹330,48,2
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,10:30,Recliner,₹300,23,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,10:30,Premium,₹150,88,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,10:30,Executive,₹100,17,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,10:30,Lounger,₹180,14,0
Ernakulam,PvrForumMallKochi,English,10:30,Recliner,₹430,10,0
Ernakulam,PvrForumMallKochi,English,10:30,Elite,₹220,111,18
Ernakulam,PvrForumMallKochi,English,10:30,Classic,₹200,24,0
Trivandrum,CinepolisMotTrivandrum,English,10:30,Normal,₹160,34,0
Trivandrum,CinepolisMotTrivandrum,English,10:30,Executive,₹180,136,0
Trivandrum,CinepolisMotTrivandrum,English,10:30,Premium,₹200,137,1
Kottayam,DhanyaRemyaKottayam,English,11:00,Remya3D,₹165,251,0
Kozhikode,CrownTheatreDolbyAtmosCalicut,English,11:00,Audi13DChargesInclusive,₹200,200,20
Trivandrum,PvrLuluTrivandrum,English,11:05,Recliner,₹630,16,0
Trivandrum,PvrLuluTrivandrum,English,11:05,Prime,₹320,121,3
Trivandrum,PvrLuluTrivandrum,English,11:05,Classic,₹290,138,0
Palakkad,SathyaMovieHouse3DDolbyAtmosPalakkad,English,11:30,FirstClass3D,₹160,527,0
Ernakulam,PvrLuluKochi,English,11:50,Classic,₹380,116,13
Thrissur,InoxSobhaCityMall,English,12:00,RoyalRecliner,₹340,10,2
Thrissur,InoxSobhaCityMall,English,12:00,Club,₹240,155,5
Thrissur,InoxSobhaCityMall,English,12:00,Royal,₹240,32,13
Thrissur,InoxSobhaCityMall,English,12:00,Executive,₹170,26,1
Thrissur,ShivadhamCinemasUrakamThrissur,English,12:30,Platinum3D,₹310,21,0
Thrissur,ShivadhamCinemasUrakamThrissur,English,12:30,Gold3D,₹190,131,0
Thrissur,ShivadhamCinemasUrakamThrissur,English,12:30,Silver3D,₹159,20,0
Trivandrum,PvrLuluTrivandrum,English,12:40,Recliner,₹530,16,5
Trivandrum,PvrLuluTrivandrum,English,12:40,Prime,₹330,121,26
Trivandrum,PvrLuluTrivandrum,English,12:40,Classic,₹280,138,0
Trivandrum,PvrLuluTrivandrum,English,12:40,Prime,₹380,32,0
Trivandrum,PvrLuluTrivandrum,English,12:40,Classic,₹330,48,0
Trivandrum,CinepolisMotTrivandrum,English,12:50,Normal,₹160,34,0
Trivandrum,CinepolisMotTrivandrum,English,12:50,Executive,₹180,136,0
Trivandrum,CinepolisMotTrivandrum,English,12:50,Premium,₹200,137,12
Trivandrum,PvrLuluTrivandrum,English,13:20,Recliner,₹330,9,5
Trivandrum,PvrLuluTrivandrum,English,13:20,Prime,₹280,76,19
Trivandrum,PvrLuluTrivandrum,English,13:20,Classic,₹230,105,0
Ernakulam,PvrLuluKochi,English,13:25,Recliner,₹330,13,1
Ernakulam,PvrLuluKochi,English,13:25,Prime,₹210,92,0
Ernakulam,PvrLuluKochi,English,13:25,ClassicPlus,₹190,126,5
Ernakulam,PvrLuluKochi,English,13:25,Classic,₹170,54,3
Trivandrum,PvrKripaThampanoorTrivandrum,English,13:30,Classic,₹165,325,27
Kottayam,DhanyaRemyaChanganassery,English,14:00,Remya,₹135,196,0
Kottayam,DhanyaRemyaKottayam,English,14:00,Remya3D,₹165,251,0
Ernakulam,PvrOberonMallKochi,English,14:10,ClassicPlus,₹175,141,16
Ernakulam,PvrOberonMallKochi,English,14:10,Classic,₹165,36,0
Ernakulam,PvrLuluKochi,English,14:20,Classic,₹380,116,11
Trivandrum,PvrLuluTrivandrum,English,15:00,Prime,₹380,32,3
Trivandrum,PvrLuluTrivandrum,English,15:00,Classic,₹330,48,7
Ernakulam,CinepolisCentreSquareMallKochi,English,15:10,Normal,₹130,26,3
Ernakulam,CinepolisCentreSquareMallKochi,English,15:10,Executive,₹160,39,2
Ernakulam,CinepolisCentreSquareMallKochi,English,15:10,Premium,₹190,86,3
Kozhikode,CinepolisGokulamGalleriaMall,English,15:40,Normal,₹220,29,4
Kozhikode,CinepolisGokulamGalleriaMall,English,15:40,Executive,₹240,83,4
Kozhikode,CinepolisGokulamGalleriaMall,English,15:40,Premium,₹260,44,0
Kottayam,DhanyaRemyaChanganassery,English,16:00,Remya,₹135,196,0
Ernakulam,PvrForumMallKochi,English,16:00,Recliner,₹430,10,0
Ernakulam,PvrForumMallKochi,English,16:00,Elite,₹220,111,1
Ernakulam,PvrForumMallKochi,English,16:00,Classic,₹200,24,0
Kottayam,DhanyaRemyaKottayam,English,16:15,Remya3D,₹165,251,1
Palakkad,SathyaMovieHouse3DDolbyAtmosPalakkad,English,16:30,FirstClass3D,₹160,527,1
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,16:30,Recliner,₹390,23,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,16:30,Premium,₹190,88,2
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,16:30,Executive,₹100,17,1
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,16:30,Lounger,₹210,14,0
Ernakulam,PvrLuluKochi,English,16:50,Classic,₹380,116,5
Palakkad,SnehaCinemaACAlathur,English,17:00,Sofa3D,₹200,18,0
Palakkad,SnehaCinemaACAlathur,English,17:00,Platinum3D,₹170,160,0
Palakkad,SnehaCinemaACAlathur,English,17:00,Lounge3D,₹180,14,0
Trivandrum,PvrLuluTrivandrum,English,17:20,Prime,₹380,32,8
Trivandrum,PvrLuluTrivandrum,English,17:20,Classic,₹330,48,1
Thrissur,InoxSobhaCityMall,English,17:30,RoyalRecliner,₹340,10,0
Thrissur,InoxSobhaCityMall,English,17:30,Club,₹240,155,1
Thrissur,InoxSobhaCityMall,English,17:30,Royal,₹240,32,15
Thrissur,InoxSobhaCityMall,English,17:30,Executive,₹170,26,0
Trivandrum,ArtechCinemasTrivandrum,English,17:35,Gold3D,₹330,13,0
Trivandrum,ArtechCinemasTrivandrum,English,17:35,Platinum3D,₹220,80,0
Trivandrum,ArtechCinemasTrivandrum,English,17:35,Silver3D,₹200,84,0
Alappuzha,PanCinemasAlappuzha,English,17:45,Platinum3D,₹280,37,0
Alappuzha,PanCinemasAlappuzha,English,17:45,Gold3D,₹210,136,0
Trivandrum,PvrLuluTrivandrum,English,18:00,Recliner,₹580,16,8
Trivandrum,PvrLuluTrivandrum,English,18:00,Prime,₹330,121,26
Trivandrum,PvrLuluTrivandrum,English,18:00,Classic,₹280,138,0
Kozhikode,ArcCoronation4KDolbyAtmos,English,18:00,Elite3D,₹200,146,18
Ernakulam,PvrLuluKochi,English,19:20,Classic,₹380,116,48
Trivandrum,PvrLuluTrivandrum,English,19:25,Recliner,₹630,16,9
Trivandrum,PvrLuluTrivandrum,English,19:25,Prime,₹320,121,31
Trivandrum,PvrLuluTrivandrum,English,19:25,Classic,₹300,138,0
Trivandrum,PvrLuluTrivandrum,English,19:40,Prime,₹380,32,1
Trivandrum,PvrLuluTrivandrum,English,19:40,Classic,₹330,48,4
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,English,19:45,Platinum3D,₹280,16,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,English,19:45,Gold3D,₹159,166,2
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,English,19:45,PlatinumCouple3D,₹280,4,0
Thrissur,InoxSobhaCityMall,English,20:00,RoyalRecliner,₹340,10,0
Thrissur,InoxSobhaCityMall,English,20:00,Club,₹240,155,5
Thrissur,InoxSobhaCityMall,English,20:00,Royal,₹240,32,12
Thrissur,InoxSobhaCityMall,English,20:00,Executive,₹170,26,0
Trivandrum,PvrLuluTrivandrum,English,20:35,Recliner,₹530,16,5
Trivandrum,PvrLuluTrivandrum,English,20:35,Prime,₹330,121,30
Trivandrum,PvrLuluTrivandrum,English,20:35,Classic,₹280,138,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,English,21:30,3DSilver,₹230,28,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,English,21:30,3DGold,₹250,84,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,English,21:30,3DPlatinum,₹250,42,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,English,21:30,3DRecliner,₹430,12,0
Trivandrum,PvrLuluTrivandrum,English,22:00,Prime,₹380,32,4
Trivandrum,PvrLuluTrivandrum,English,22:00,Classic,₹330,48,0
Ernakulam,PvrLuluKochi,English,22:00,Classic,₹380,116,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,22:30,Recliner,₹390,23,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,22:30,Premium,₹190,88,2
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,22:30,Executive,₹100,17,3
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,English,22:30,Lounger,₹210,14,0
Trivandrum,PvrLuluTrivandrum,English,23:05,Recliner,₹530,16,5
Trivandrum,PvrLuluTrivandrum,English,23:05,Prime,₹330,121,26
Trivandrum,PvrLuluTrivandrum,English,23:05,Classic,₹280,138,0
Ernakulam,CinepolisCentreSquareMallKochi,English,23:55,Normal,₹130,26,3
Ernakulam,CinepolisCentreSquareMallKochi,English,23:55,Executive,₹160,39,0
Ernakulam,CinepolisCentreSquareMallKochi,English,23:55,Premium,₹190,86,14
