State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,11:30,Gold,₹150,66,15
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,11:30,Executive,₹130,198,67
Kerala,Valanchery,"PTM|SreekumarAndPavithraTheatreAC2K",Malayalam,11:30,FirstClass,₹110,334,0
Kerala,Mukkam,"PTM|RoseCinePalaceTripleBeam3DMukkam",Malayalam,11:45,Executive,₹129.8,161,0
Kerala,Manjeri,"PTM|LadderCinemasIndianMall",Malayalam,12:00,Executive,₹150,114,1
Kerala,Kunnamkulam,"PTM|BavanaMoviesLaserDolbyAtmosKunnamkulam",Malayalam,12:00,Luxury,₹220,13,0
Kerala,Kunnamkulam,"PTM|BavanaMoviesLaserDolbyAtmosKunnamkulam",Malayalam,12:00,Platinum,₹129.76,159,0
Kerala,Chalakudy,"PTM|SurabhiMovies4K3DChalakudy",Malayalam,12:00,Box,₹139,20,20
Kerala,Chalakudy,"PTM|SurabhiMovies4K3DChalakudy",Malayalam,12:00,Gold,₹129,295,54
Kerala,Kochi,"PTM|SaritaCinemasKacheripady",Malayalam,12:00,BlueCircle,₹150,227,218
Kerala,Perinthalmanna,"PTM|MallikaPlexChithralayaAngadipuram",Malayalam,14:00,Executive,₹100,174,10
Kerala,Amballur,"PTM|ChandVsreeramaMoviesPudukkad",Malayalam,15:30,Platinum,₹180,25,0
Kerala,Amballur,"PTM|ChandVsreeramaMoviesPudukkad",Malayalam,15:30,Gold,₹129,182,0
Kerala,Kunnamkulam,"PTM|BavanaMoviesLaserDolbyAtmosKunnamkulam",Malayalam,18:00,Luxury,₹220,13,0
Kerala,Kunnamkulam,"PTM|BavanaMoviesLaserDolbyAtmosKunnamkulam",Malayalam,18:00,Platinum,₹129.76,159,0
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,18:45,Gold,₹150,66,15
