District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Trivandrum,PvrLuluTrivandrum,Hindi,15:40,Recliner,₹300,8,0
Trivandrum,PvrLuluTrivandrum,Hindi,15:40,Prime,₹160,34,3
Trivandrum,PvrLuluTrivandrum,Hindi,15:40,Classic,₹140,65,1
