City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Thrissur,13:25,INOXSobhaCityMallPuzhakkalThrissur,Club,₹129,63,0,English,3D
Thrissur,13:25,INOXSobhaCityMallPuzhakkalThrissur,Executive,₹129,22,4,English,3D
Thrissur,13:25,INOXSobhaCityMallPuzhakkalThrissur,Royal,₹129,28,12,English,3D
Thrissur,13:25,INOXSobhaCityMallPuzhakkalThrissur,RoyalRecliner,₹229,10,0,English,3D
Trivandrum,14:55,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹200,65,5,English,3D
Trivandrum,14:55,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹240,34,11,English,3D
Trivandrum,14:55,PVRLULULuluInternationalShoppingMallTrivandrum,Recliner,₹380,8,6,English,3D
Ernakulam,21:35,PVRForumMallNH47Kochi,Classic,₹129,14,0,English,3D
Ernakulam,21:35,PVRForumMallNH47Kochi,Elite,₹129,125,58,English,3D
Ernakulam,21:35,PVRForumMallNH47Kochi,Recliner,₹299,8,8,English,3D
Thrissur,21:50,INOXSobhaCityMallPuzhakkalThrissur,Club,₹129,63,7,English,3D
Thrissur,21:50,INOXSobhaCityMallPuzhakkalThrissur,Executive,₹129,22,4,English,3D
Thrissur,21:50,INOXSobhaCityMallPuzhakkalThrissur,Royal,₹129,28,12,English,3D
Thrissur,21:50,INOXSobhaCityMallPuzhakkalThrissur,RoyalRecliner,₹229,10,1,English,3D
