State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,10:25,Normal,₹110,20,3
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,10:25,Executive,₹140,43,7
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,10:25,Premium,₹160,44,11
Kerala,Kozhikode,"BMS|RegalCinemasKozhikode",Malayalam,11:00,FirstclassSc1,₹200,95,2
Kerala,Kottayam,"BMS|AnaswaraTheatre2KTripleBeam3DKottayam",Malayalam,11:00,GrandCircle,₹135,422,7
Kerala,Kozhikode,"BMS|KairaliSreeTheatreKozhikode",Malayalam,11:00,SreeGold,₹150,311,5
Kerala,Kothamangalam,"BMS|GCinemasKothamangalam4K3DDolbyAtmos",Malayalam,11:00,Standard,₹150,279,0
Kerala,Kochi,"BMS|KairaliSreeTheaterNorthParvur",Malayalam,11:30,Platinum,₹105,245,4
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,12:00,DiamondCircle,₹150,51,3
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,12:00,PearlCircle,₹110,245,9
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,12:30,Recliner,₹300,7,2
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,12:30,Prime,₹170,51,9
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,12:30,Classic,₹150,70,1
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Malayalam,12:30,Executive,₹150,132,0
Kerala,Alappuzha,"BMS|AecCinemasAlappuzha",Malayalam,13:15,Platinum,₹200,15,0
Kerala,Alappuzha,"BMS|AecCinemasAlappuzha",Malayalam,13:15,Gold,₹150,98,0
Kerala,Kothamangalam,"BMS|GCinemasKothamangalam4K3DDolbyAtmos",Malayalam,14:00,Standard,₹150,279,0
Kerala,Palakkad,"BMS|NewAromaTheatrePalakkad",Malayalam,14:15,PlatinumCircle,₹129,200,3
Kerala,Palakkad,"BMS|NewAromaTheatrePalakkad",Malayalam,14:15,DiamondCircle,₹110,229,1
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,14:20,Recliner,₹350,10,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,14:20,Elite,₹180,111,32
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,14:20,Classic,₹160,24,0
Kerala,Kozhikode,"BMS|MirajCinemasBlueDiamondMallCalicut",Malayalam,14:25,Silver,₹200,26,0
Kerala,Kozhikode,"BMS|MirajCinemasBlueDiamondMallCalicut",Malayalam,14:25,Gold,₹220,65,8
Kerala,Kozhikode,"BMS|MirajCinemasBlueDiamondMallCalicut",Malayalam,14:25,Platinum,₹240,40,5
Kerala,Guruvayur,"PTM|AppasTheatreGuruvayur",Malayalam,14:30,Gold,₹129.8,160,0
Kerala,Guruvayur,"PTM|AppasTheatreGuruvayur",Malayalam,14:30,Silver,₹110,391,0
Kerala,Trivandrum,"BMS|KairaliSreeNilaRgbLaser4KDolbyAtmos",Malayalam,14:30,Platinum,₹125,259,13
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,14:45,Recliner,₹300,7,5
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,14:45,Prime,₹170,51,17
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,14:45,Classic,₹150,70,0
Kerala,Haripad,"BMS|SnTheatreHaripad",Malayalam,15:00,Screen1,₹110,175,0
Kerala,Guruvayur,"PTM|AppasTheatreGuruvayur",Malayalam,15:00,Gold,₹129.8,160,0
Kerala,Guruvayur,"PTM|AppasTheatreGuruvayur",Malayalam,15:00,Silver,₹110,391,0
Kerala,Kozhikode,"BMS|RegalCinemasKozhikode",Malayalam,16:00,FirstclassSc1,₹200,95,3
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,16:30,Gold,₹150,66,15
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,16:30,Executive,₹130,198,46
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,16:35,Recliner,₹350,8,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,16:35,Elite,₹170,111,37
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,16:35,Classic,₹150,28,0
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Malayalam,17:00,Executive,₹150,132,0
Kerala,Kozhikode,"BMS|ArcCoronation4KDolbyAtmos",Malayalam,17:30,Elite,₹160,146,24
Kerala,Alappuzha,"BMS|AecCinemasAlappuzha",Malayalam,17:30,Platinum,₹200,15,0
Kerala,Alappuzha,"BMS|AecCinemasAlappuzha",Malayalam,17:30,Gold,₹150,98,0
Kerala,Kothamangalam,"BMS|GCinemasKothamangalam4K3DDolbyAtmos",Malayalam,18:00,Standard,₹150,279,0
Kerala,Mukkam,"PTM|PeeCeeTalkies4KAtmosMukkam",Malayalam,18:00,Executive,₹110,294,46
Kerala,Kozhikode,"BMS|RegalCinemasKozhikode",Malayalam,18:45,FirstclassSc1,₹200,95,0
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Malayalam,19:00,Executive,₹150,132,9
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:35,Recliner,₹300,7,5
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:35,Prime,₹170,51,31
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:35,Classic,₹150,70,0
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,20:00,ClassicPlus,₹170,81,48
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,20:00,Classic,₹120,36,0
Kerala,Guruvayur,"PTM|AppasTheatreGuruvayur",Malayalam,21:00,Gold,₹129.8,160,0
Kerala,Guruvayur,"PTM|AppasTheatreGuruvayur",Malayalam,21:00,Silver,₹110,391,0
Kerala,Kozhikode,"BMS|KairaliSreeTheatreKozhikode",Malayalam,21:00,SreeGold,₹150,311,13
