State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,11:00,Box,₹120,45,18
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,11:00,Platinum,₹110,154,28
Kerala,Kattanam,"PTM|GanamTheatreComplexACKattanam",Malayalam,11:00,FirstClass,₹140,129,0
Kerala,Trivandrum,"BMS|KairaliSreeNilaRgbLaser4KDolbyAtmos",Malayalam,11:15,Platinum,₹125,310,4
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,12:45,Recliner,₹300,27,1
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,12:45,Premium,₹150,146,4
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,12:45,Executive,₹100,25,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,12:45,Lounger,₹180,22,0
Kerala,Kottayam,"BMS|AshaTheatreKottayam",Malayalam,14:00,Gold,₹130,187,9
Kerala,Kottayam,"BMS|AshaTheatreKottayam",Malayalam,14:00,Silver,₹110,33,0
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,14:00,Box,₹120,45,18
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,14:00,Platinum,₹110,154,31
Kerala,SultanBathery,"PTM|AiswaryaAthulyaAiswaryaCineplexSulthanBathery",Malayalam,14:15,SofaSeat,₹180,44,0
Kerala,SultanBathery,"PTM|AiswaryaAthulyaAiswaryaCineplexSulthanBathery",Malayalam,14:15,GoldClass,₹110,63,6
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,16:25,Recliner,₹300,8,0
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,16:25,Prime,₹160,34,15
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,16:25,Classic,₹140,65,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,16:30,Recliner,₹300,9,4
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,16:30,Prime,₹160,64,34
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,16:30,ClassicPlus,₹140,91,15
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,16:30,Classic,₹110,39,0
Kerala,Payyanur,"PTM|SumangaliCinemasAnnurRoad",Malayalam,16:30,DiamondCircle,₹130,141,0
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,18:00,Box,₹120,45,18
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,18:00,Platinum,₹110,154,30
Kerala,Kollam,"BMS|RevathyCinemaxRgbRealLaserParippally",Malayalam,18:30,Platinum,₹250,34,0
Kerala,Kollam,"BMS|RevathyCinemaxRgbRealLaserParippally",Malayalam,18:30,Gold,₹150,234,5
Kerala,Kattanam,"PTM|GanamTheatreComplexACKattanam",Malayalam,18:30,FirstClass,₹140,129,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,19:25,Elite,₹170,85,37
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,19:25,Classic,₹150,22,0
Kerala,Kasaragod,"BMS|CineKrishna4KKasaragod",Malayalam,19:30,FirstClass,₹129.8,144,2
Kerala,Kasaragod,"BMS|CineKrishna4KKasaragod",Malayalam,19:30,Sofa,₹200,8,0
Kerala,Payyanur,"PTM|SumangaliCinemasAnnurRoad",Malayalam,19:30,DiamondCircle,₹130,141,0
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,21:00,Box,₹120,45,18
Kerala,Kozhinjampara,"BMS|VrindavanTheatreKozhinjampara",Malayalam,21:00,Platinum,₹110,154,32
Kerala,Kanhangad,"BMS|VgmMultiplexAC2K71Dolby",Malayalam,22:10,VgmRed,₹190,161,16
Kerala,Ettumanoor,"BMS|UgmCinemasEttumanoor",Malayalam,22:30,Platinum,₹250,16,4
Kerala,Ettumanoor,"BMS|UgmCinemasEttumanoor",Malayalam,22:30,Gold,₹150,171,44
