City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Palakkad,16:20,SathyaMovieHouse3DDolbyAtmosPalakkad,FirstClass3D,₹160,527,4,English,3D
Kozhikode,16:30,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹450,23,0,English,3D
Kozhikode,16:30,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹220,88,0,English,3D
Kozhikode,16:30,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹170,17,0,English,3D
Kozhikode,16:30,PalaxiCinemasHiLITEMALLKozhikode,Lounger,₹250,14,0,English,3D
Kozhikode,21:30,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹450,23,0,English,3D
Kozhikode,21:30,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹220,88,0,English,3D
Kozhikode,21:30,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹170,17,0,English,3D
Kozhikode,21:30,PalaxiCinemasHiLITEMALLKozhikode,Lounger,₹250,14,0,English,3D
Thrissur,09:40,INOXSobhaCityMallPuzhakkalThrissur,Executive,₹140,26,4,English,3D
Thrissur,09:40,INOXSobhaCityMallPuzhakkalThrissur,Club,₹170,155,2,English,3D
Thrissur,09:40,INOXSobhaCityMallPuzhakkalThrissur,Royal,₹200,32,12,English,3D
Thrissur,09:40,INOXSobhaCityMallPuzhakkalThrissur,RoyalRecliner,₹300,10,0,English,3D
Trivandrum,09:50,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹200,60,4,English,3D
Trivandrum,09:50,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹220,39,3,English,3D
Trivandrum,09:50,PVRLULULuluInternationalShoppingMallTrivandrum,Recliner,₹380,8,2,English,3D
Ernakulam,10:05,PVRForumMallNH47Kochi,Classic,₹170,14,0,English,3D
Ernakulam,10:05,PVRForumMallNH47Kochi,Elite,₹190,125,2,English,3D
Ernakulam,10:05,PVRForumMallNH47Kochi,Recliner,₹330,8,3,English,3D
Ernakulam,11:00,CinepolisCentreSquareMallErnakulamKochi,Normal,₹130,19,4,English,3D
Ernakulam,11:00,CinepolisCentreSquareMallErnakulamKochi,Executive,₹160,43,0,English,3D
Ernakulam,11:00,CinepolisCentreSquareMallErnakulamKochi,Premium,₹190,44,10,English,3D
Ernakulam,12:10,PVRLuluLuluInternationalShoppingMallKochi,Classic,₹170,39,0,English,3D
Ernakulam,12:10,PVRLuluLuluInternationalShoppingMallKochi,ClassicPlus,₹190,91,0,English,3D
Ernakulam,12:10,PVRLuluLuluInternationalShoppingMallKochi,Prime,₹210,68,19,English,3D
Ernakulam,12:10,PVRLuluLuluInternationalShoppingMallKochi,Recliner,₹380,10,0,English,3D
Trivandrum,12:30,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹380,48,0,English,4DX3D
Trivandrum,12:30,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹430,32,0,English,4DX3D
Trivandrum,14:00,CinepolisMOTEanchakkalThiruvananthapuram,Normal,₹160,34,0,English,3D
Trivandrum,14:00,CinepolisMOTEanchakkalThiruvananthapuram,Executive,₹180,136,0,English,3D
Trivandrum,14:00,CinepolisMOTEanchakkalThiruvananthapuram,Premium,₹200,137,0,English,3D
Ernakulam,14:45,PVRForumMallNH47Kochi,Classic,₹170,14,0,English,3D
Ernakulam,14:45,PVRForumMallNH47Kochi,Elite,₹190,125,22,English,3D
Ernakulam,14:45,PVRForumMallNH47Kochi,Recliner,₹330,8,0,English,3D
Kannur,14:50,CinepolisSecuraCentreKannur,Normal,₹170,26,0,English,3D
Kannur,14:50,CinepolisSecuraCentreKannur,Executive,₹190,81,0,English,3D
Kannur,14:50,CinepolisSecuraCentreKannur,Premium,₹210,43,9,English,3D
Ernakulam,15:20,CinepolisCentreSquareMallErnakulamKochi,Normal,₹130,25,4,English,3D
Ernakulam,15:20,CinepolisCentreSquareMallErnakulamKochi,Executive,₹160,39,0,English,3D
Ernakulam,15:20,CinepolisCentreSquareMallErnakulamKochi,Premium,₹190,84,12,English,3D
Kozhikode,15:30,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Normal,₹200,38,4,English,3D
Kozhikode,15:30,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Executive,₹220,65,0,English,3D
Kozhikode,15:30,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Premium,₹240,56,1,English,3D
Ernakulam,16:10,PVRForumMallNH47Kochi,Luxe,₹430,16,0,English,3D
Ernakulam,16:10,PVRForumMallNH47Kochi,LuxePrime,₹530,42,12,English,3D
Trivandrum,16:15,CinepolisMOTEanchakkalThiruvananthapuram,Normal,₹200,34,0,English,3D
Trivandrum,16:15,CinepolisMOTEanchakkalThiruvananthapuram,Executive,₹220,136,0,English,3D
Trivandrum,16:15,CinepolisMOTEanchakkalThiruvananthapuram,Premium,₹240,137,10,English,3D
Trivandrum,16:55,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹380,48,0,English,4DX3D
Trivandrum,16:55,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹430,32,1,English,4DX3D
Thrissur,17:20,INOXSobhaCityMallPuzhakkalThrissur,Executive,₹140,26,4,English,3D
Thrissur,17:20,INOXSobhaCityMallPuzhakkalThrissur,Club,₹170,155,6,English,3D
Thrissur,17:20,INOXSobhaCityMallPuzhakkalThrissur,Royal,₹200,32,0,English,3D
Thrissur,17:20,INOXSobhaCityMallPuzhakkalThrissur,RoyalRecliner,₹300,10,0,English,3D
Kozhikode,17:45,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Normal,₹200,38,4,English,3D
Kozhikode,17:45,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Executive,₹220,65,4,English,3D
Kozhikode,17:45,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Premium,₹240,56,0,English,3D
Thrissur,19:35,INOXSobhaCityMallPuzhakkalThrissur,Executive,₹140,26,4,English,3D
Thrissur,19:35,INOXSobhaCityMallPuzhakkalThrissur,Club,₹170,155,0,English,3D
