City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Idukki,SILVERHILLSCINEMAS4KLaser3DDOLBY7Point1,Tamil,09:30,Silver,₹160,80,0
Trivandrum,PVRLuluTrivandrum,Tamil,09:35,Recliner,₹400,8,0
Trivandrum,PVRLuluTrivandrum,Tamil,09:35,Prime,₹210,34,1
Trivandrum,PVRLuluTrivandrum,Tamil,09:35,Classic,₹180,65,0
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Tamil,10:30,Executive,₹129.7,121,0
Trivandrum,IMPBigScreen2K3DDolbyAtmos,Tamil,11:00,UniqueCircle,₹130,370,0
Trivandrum,SriKalidasMplexKattakkada,Tamil,11:00,Sofa,₹200,4,0
Trivandrum,SriKalidasMplexKattakkada,Tamil,11:00,Gold,₹150,170,0
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,11:00,Normal,₹180,29,4
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,11:00,Executive,₹200,79,0
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,11:00,Premium,₹220,44,1
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Tamil,11:00,Screen2,₹129.8,164,0
Palakkad,VrindavanTheatreKozhinjampara,Tamil,11:00,FirstClass,₹110,189,5
Kollam,ThaiLakshmiCinemaPunalur,Tamil,11:00,Recliner,₹300,16,0
Kollam,ThaiLakshmiCinemaPunalur,Tamil,11:00,Sofa,₹200,34,0
Kollam,ThaiLakshmiCinemaPunalur,Tamil,11:00,Premium,₹130,286,0
Trivandrum,ArtechCinemasTrivandrum,Tamil,11:15,Platinum,₹200,80,2
Trivandrum,ArtechCinemasTrivandrum,Tamil,11:15,Silver,₹180,84,0
Palakkad,JayabharathTheatreVadakkencherry,Tamil,11:15,UpperClass,₹150,311,107
Trivandrum,ChhotuMaharajCineCafeTrivandrum,Tamil,11:30,Executive,₹250,8,0
Trivandrum,ChhotuMaharajCineCafeTrivandrum,Tamil,11:30,Normal,₹160,52,0
Trivandrum,ChhotuMaharajCineCafeTrivandrum,Tamil,11:30,Premium,₹160,85,0
Wayanad,VarnaTheatreMananthavady,Tamil,11:30,Diamond,₹120,224,0
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Tamil,11:30,Platinum,₹150,22,0
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Tamil,11:30,Gold,₹129,144,5
Ernakulam,ShenoysKochi,Tamil,11:30,Diamond,₹220,71,71
Kozhikode,AashirvadCineplexxKozhikode,Tamil,11:30,Platinum,₹220,27,0
Kozhikode,AashirvadCineplexxKozhikode,Tamil,11:30,Gold,₹200,54,0
Ernakulam,SridarMarineDriveKochi,Tamil,12:15,GoldClass,₹160,150,13
Ernakulam,SridarMarineDriveKochi,Tamil,12:15,ClubClass,₹140,267,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Tamil,13:15,Recliner,₹450,27,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Tamil,13:15,Premium,₹220,146,10
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Tamil,13:15,Executive,₹150,25,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Tamil,13:15,Lounger,₹250,22,0
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Tamil,13:30,Executive,₹129.7,121,0
Ernakulam,CinepolisCentreSquareKochi,Tamil,13:40,Normal,₹140,19,2
Ernakulam,CinepolisCentreSquareKochi,Tamil,13:40,Executive,₹160,43,0
Ernakulam,CinepolisCentreSquareKochi,Tamil,13:40,Premium,₹180,44,0
Ernakulam,PVRForumMallKochi,Tamil,13:55,LuxePrime,₹550,42,10
Ernakulam,PVRForumMallKochi,Tamil,13:55,Luxe,₹450,16,0
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Tamil,14:00,Screen2,₹129.8,164,0
Palakkad,VrindavanTheatreKozhinjampara,Tamil,14:00,FirstClass,₹110,189,4
Ernakulam,EVMCinemaACRGBLASER3DPerumbavoor,Tamil,14:00,Executive1,₹179.25,14,0
Ernakulam,EVMCinemaACRGBLASER3DPerumbavoor,Tamil,14:00,Deluxe,₹159.15,128,0
Palakkad,NewAromaTheatrePalakkad,Tamil,14:15,PlatinumCircle,₹129.8,200,4
Palakkad,NewAromaTheatrePalakkad,Tamil,14:15,DiamondCircle,₹110,229,8
Kozhikode,AashirvadCineplexxKozhikode,Tamil,14:15,Platinum,₹220,27,0
Kozhikode,AashirvadCineplexxKozhikode,Tamil,14:15,Gold,₹200,54,0
Kollam,GmaxCinemasJerome3D7Point1JBLKollam,Tamil,14:30,Blue,₹160,170,22
Trivandrum,IMPBigScreen2K3DDolbyAtmos,Tamil,14:30,UniqueCircle,₹130,370,0
Trivandrum,SriKalidasMplexKattakkada,Tamil,14:30,Sofa,₹200,4,0
Trivandrum,SriKalidasMplexKattakkada,Tamil,14:30,Gold,₹150,170,0
Trivandrum,ChhotuMaharajCineCafeTrivandrum,Tamil,14:30,Executive,₹250,8,0
Trivandrum,ChhotuMaharajCineCafeTrivandrum,Tamil,14:30,Normal,₹160,52,0
Trivandrum,ChhotuMaharajCineCafeTrivandrum,Tamil,14:30,Premium,₹160,85,0
Wayanad,VeenaVarnaTheatreMananthavadyAC2K3D,Tamil,14:30,Diamond,₹120,224,0
Palakkad,JayabharathTheatreVadakkencherry,Tamil,14:30,UpperClass,₹150,311,107
Kollam,ThaiLakshmiCinemaPunalur,Tamil,14:30,Recliner,₹300,16,0
Kollam,ThaiLakshmiCinemaPunalur,Tamil,14:30,Sofa,₹200,34,0
Kollam,ThaiLakshmiCinemaPunalur,Tamil,14:30,Premium,₹130,286,0
Kollam,MYCinemasHJComplexKarunagapally,Tamil,15:10,Classic,₹150,118,0
Ernakulam,MYCinemasKSRTComplexAngamalyKerala,Tamil,15:45,Gold,₹150,202,1
Kannur,CinepolisSecuraCentreKannur,Tamil,16:35,Normal,₹150,20,0
Kannur,CinepolisSecuraCentreKannur,Tamil,16:35,Executive,₹170,62,1
Kannur,CinepolisSecuraCentreKannur,Tamil,16:35,Premium,₹200,30,9
Ernakulam,PVRLuluKochi,Tamil,16:40,Recliner,₹350,13,3
Ernakulam,PVRLuluKochi,Tamil,16:40,Prime,₹180,92,31
Ernakulam,PVRLuluKochi,Tamil,16:40,ClassicPlus,₹160,126,5
Ernakulam,PVRLuluKochi,Tamil,16:40,Classic,₹140,54,0
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Tamil,17:00,Screen2,₹129.8,164,0
Wayanad,VeenaVarnaTheatreMananthavadyAC2K3D,Tamil,17:30,Diamond,₹120,224,0
Palakkad,VrindavanTheatreKozhinjampara,Tamil,18:00,FirstClass,₹110,189,10
Palakkad,AromaScreen2Palakkad,Tamil,18:00,KingCircle,₹129.8,235,6
Kannur,LibertyParadiseThalassery,Tamil,18:00,Gold,₹129.8,214,139
Trivandrum,IMPBigScreen2K3DDolbyAtmos,Tamil,18:30,UniqueCircle,₹130,370,0
Trivandrum,ChhotuMaharajCineCafeTrivandrum,Tamil,18:30,Executive,₹250,8,0
Trivandrum,ChhotuMaharajCineCafeTrivandrum,Tamil,18:30,Normal,₹160,52,0
Trivandrum,ChhotuMaharajCineCafeTrivandrum,Tamil,18:30,Premium,₹160,85,0
Kollam,ThaiLakshmiCinemaPunalur,Tamil,18:30,Recliner,₹300,16,0
Kollam,ThaiLakshmiCinemaPunalur,Tamil,18:30,Sofa,₹200,34,0
Kollam,ThaiLakshmiCinemaPunalur,Tamil,18:30,Premium,₹130,286,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Tamil,19:30,Recliner,₹499,102,1
Trivandrum,CinepolisMOTTrivandrum,Tamil,19:35,VipExecutive,₹250,18,18
Trivandrum,CinepolisMOTTrivandrum,Tamil,19:35,VipPremium,₹300,18,18
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Tamil,20:00,Screen2,₹129.8,164,0
Wayanad,VeenaVarnaTheatreMananthavadyAC2K3D,Tamil,20:30,Diamond,₹120,224,0
Palakkad,AromaScreen2Palakkad,Tamil,21:00,KingCircle,₹129.8,235,3
Palakkad,VrindavanTheatreKozhinjampara,Tamil,21:00,FirstClass,₹110,189,7
Kozhikode,AashirvadCineplexxKozhikode,Tamil,21:00,Platinum,₹220,27,0
Kozhikode,AashirvadCineplexxKozhikode,Tamil,21:00,Gold,₹200,54,0
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Tamil,21:15,Platinum,₹150,22,0
Trivandrum,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Tamil,21:15,Gold,₹129,144,2
Ernakulam,SridarMarineDriveKochi,Tamil,21:30,GoldClass,₹160,150,13
