State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",MultiLanguage,11:50,Classic,₹1,65,7
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",MultiLanguage,11:50,Prime,₹1,34,27
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",MultiLanguage,11:50,Recliner,₹1,8,8
Kerala,Thrissur,"BMS|InoxSobhaCityMall",MultiLanguage,12:30,Club,₹1,66,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",MultiLanguage,12:30,Executive,₹1,22,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",MultiLanguage,12:30,RoyalRecliner,₹1,10,4
Kerala,Thrissur,"BMS|InoxSobhaCityMall",MultiLanguage,12:30,Royal,₹1,28,15
Kerala,Kochi,"BMS|PvrForumMallKochi",MultiLanguage,13:20,Classic,₹1,22,0
Kerala,Kochi,"BMS|PvrForumMallKochi",MultiLanguage,13:20,Elite,₹1,85,11
Kerala,Kochi,"BMS|PvrLuluKochi",MultiLanguage,14:05,Classic,₹1,39,0
Kerala,Kochi,"BMS|PvrLuluKochi",MultiLanguage,14:05,ClassicPlus,₹1,91,9
Kerala,Kochi,"BMS|PvrLuluKochi",MultiLanguage,14:05,Prime,₹1,68,24
Kerala,Kochi,"BMS|PvrLuluKochi",MultiLanguage,14:05,Recliner,₹1,10,9
