State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kochi,"BMS|ShenoysKochi",Hindi,12:15,Diamond,₹220,71,23
Kerala,Kozhikode,"PTM|CrownTheatreDolbyAtmosCalicut",Hindi,13:00,Audi2,₹160,148,24
Kerala,Perinthalmanna,"PTM|VismayaCinemas4KDolbyAtmosPerinthalmanna",Hindi,13:00,Platinum,₹100,198,18
Kerala,Perinthalmanna,"PTM|VismayaCinemas4KDolbyAtmosPerinthalmanna",Hindi,13:15,Platinum,₹100,198,19
Kerala,Kochi,"BMS|VanithaCineplexRgbLaser4K3DAtmosEdappally",Hindi,13:45,Screen1,₹180,180,55
Kerala,Kochi,"BMS|VanithaCineplexRgbLaser4K3DAtmosEdappally",Hindi,13:45,Screen1Sofa,₹260,32,15
Kerala,Kochi,"BMS|ShenoysKochi",Hindi,14:45,Diamond,₹220,71,71
Kerala,Kochi,"BMS|ShenoysKochi",Hindi,14:50,Diamond,₹220,71,3
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Hindi,15:45,Normal,₹140,13,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Hindi,15:45,Executive,₹160,26,10
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Hindi,15:45,Premium,₹190,67,15
Kerala,Perinthalmanna,"PTM|VismayaCinemas4KDolbyAtmosPerinthalmanna",Hindi,16:00,Platinum,₹100,198,15
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Hindi,16:30,Gold,₹250,14,4
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Hindi,16:30,Executive,₹150,185,70
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Hindi,16:30,Economy,₹100,21,5
Kerala,Kozhikode,"PTM|CrownTheatreDolbyAtmosCalicut",Hindi,17:00,Audi2,₹160,148,44
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Hindi,18:15,Normal,₹140,13,1
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Hindi,18:15,Executive,₹160,26,4
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Hindi,18:15,Premium,₹190,67,16
Kerala,Kochi,"BMS|VanithaCineplexRgbLaser4K3DAtmosEdappally",Hindi,19:00,Screen1,₹180,180,80
Kerala,Kochi,"BMS|VanithaCineplexRgbLaser4K3DAtmosEdappally",Hindi,19:00,Screen1Sofa,₹260,32,9
Kerala,Kozhikode,"PTM|CrownTheatreDolbyAtmosCalicut",Hindi,19:15,Audi2,₹160,148,28
Kerala,Kochi,"BMS|ShenoysKochi",Hindi,20:00,Diamond,₹220,71,28
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Hindi,20:15,Gold,₹250,5,1
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Hindi,20:15,Executive,₹150,181,68
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Hindi,20:15,Economy,₹100,17,4
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Hindi,20:35,Normal,₹220,27,4
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Hindi,20:35,Executive,₹240,78,30
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Hindi,20:35,Premium,₹260,41,10
Kerala,Kozhikode,"PTM|CrownTheatreDolbyAtmosCalicut",Hindi,21:15,Audi2,₹160,148,50
Kerala,Kochi,"BMS|PvrForumMallKochi",Hindi,21:50,Recliner,₹450,10,10
Kerala,Kochi,"BMS|PvrForumMallKochi",Hindi,21:50,Elite,₹200,94,76
Kerala,Kochi,"BMS|PvrForumMallKochi",Hindi,21:50,Prime,₹180,48,8
Kerala,Kochi,"BMS|PvrForumMallKochi",Hindi,21:50,Classic,₹170,32,0
Kerala,Kochi,"BMS|VanithaCineplexRgbLaser4K3DAtmosEdappally",Hindi,22:00,Screen1,₹180,180,114
Kerala,Kochi,"BMS|VanithaCineplexRgbLaser4K3DAtmosEdappally",Hindi,22:00,Screen1Sofa,₹260,32,24
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Hindi,22:00,Executive,₹200,32,3
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Hindi,22:00,Premium,₹220,33,20
Kerala,Perinthalmanna,"PTM|VismayaCinemas4KDolbyAtmosPerinthalmanna",Hindi,22:00,Platinum,₹100,198,43
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Hindi,22:10,Recliner,₹400,8,7
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Hindi,22:10,Prime,₹210,34,28
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Hindi,22:10,Classic,₹180,65,25
