District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Palakkad,VCinemasSreeDeviDurgaPalakkad,Hindi,11:30,Standard,₹129.8,126,17
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Hindi,11:30,Executive,₹150,132,11
Malappuram,SreekumarAndPavithraTheatreAC2K,Hindi,11:30,FirstClass,₹110,"1,002",0
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Hindi,11:30,Gold,₹250,11,1
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Hindi,11:30,Executive,₹150,142,37
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Hindi,11:30,Economy,₹100,16,0
Malappuram,GovindaCinemasUnipolarBeam3DEdappal,Hindi,11:30,Diamond,₹110,429,15
Palakkad,LadderCinemasOttapalam,Hindi,11:30,Executive,₹150,214,2
Idukki,AashirvadCineplexxThodupuzha,Hindi,11:30,Platinum,₹220,19,0
Idukki,AashirvadCineplexxThodupuzha,Hindi,11:30,Gold,₹200,73,5
Idukki,AashirvadCineplexxThodupuzha,Hindi,11:30,Silver,₹165,124,12
Kozhikode,AbhilashCinemas4KMukkam,Hindi,11:45,Executive,₹129.8,388,55
Malappuram,LadderCinemasIndianMall,Hindi,11:45,Executive,₹150,240,15
Ernakulam,ZeenathTheatre2KACAluva,Hindi,12:00,Balcony,₹170,55,19
Ernakulam,ZeenathTheatre2KACAluva,Hindi,12:00,EmeraldRing,₹130,124,14
Thrissur,DCinemaa4KChalakudy,Hindi,12:00,Platinum,₹300,5,0
Thrissur,DCinemaa4KChalakudy,Hindi,12:00,Gold,₹150,238,26
Thrissur,DevakiCinemasGuruvayur,Hindi,12:00,FirstClass,₹110,"1,026",0
Ernakulam,EvmCinemaACRgbLaser3DPerumbavoor,Hindi,12:15,Executive1,₹174.25,8,0
Ernakulam,EvmCinemaACRgbLaser3DPerumbavoor,Hindi,12:15,Deluxe,₹149.15,390,75
Kozhikode,RegalCinemasKozhikode,Hindi,12:30,FirstclassSc1,₹200,95,5
Kozhikode,ArcCoronation4KDolbyAtmos,Hindi,12:30,Elite,₹160,146,7
Thrissur,DCinemaaMughalMallBarco4KLaserKodungallur,Hindi,12:30,Gold,₹150,166,13
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,12:30,Premium,₹180,223,20
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,12:30,Executive,₹100,51,10
Thrissur,ChembakasseryCinemas4K3DDolbyAtmos,Hindi,12:45,RoyalCircle,₹129.8,810,52
Kozhikode,CrownTheatreDolbyAtmosCalicut,Hindi,12:45,Audi2,₹160,296,46
Kannur,MagicFramesDowntownMallThalassery,Hindi,13:00,Gold,₹160,135,17
Malappuram,LeenaTheatre4K3DDolbyAtmosKottakkal,Hindi,13:00,Executive,₹110,558,60
Malappuram,VismayaCinemas4KDolbyAtmosPerinthalmanna,Hindi,13:10,Platinum,₹100,594,68
Ernakulam,ShenoysKochi,Hindi,13:25,Lounge,₹330,26,0
Ernakulam,ShenoysKochi,Hindi,13:25,Diamond,₹220,88,10
Ernakulam,MyCinemasKsrtComplexAngamalyKerala,Hindi,13:30,GoldOffline,₹150,202,53
Pathanamthitta,DhanyaRemyaPathanamthitta,Hindi,13:30,RemyaCircle,₹135,197,60
Kollam,MyCinemasHJComplexKarunagapally,Hindi,13:30,ClassicOffline,₹150,194,29
Kannur,ArchanaCineplexRgbLaser4K3DAtmosPayyanur,Hindi,13:30,Standard,₹129.7,131,21
Kozhikode,BmCinemasKakkattil,Hindi,13:30,Executive,₹110,501,3
Trivandrum,CinepolisMotTrivandrum,Hindi,13:40,Normal,₹180,34,1
Trivandrum,CinepolisMotTrivandrum,Hindi,13:40,Executive,₹200,85,15
Trivandrum,CinepolisMotTrivandrum,Hindi,13:40,PlatinumPremium,₹280,50,13
Kannur,AlinkeelCinemas2KAtmos71Taliparamba,Hindi,13:45,Reserved,₹129.8,190,8
Ernakulam,VanithaCineplexRgbLaser4K3DAtmosEdappally,Hindi,13:45,Screen1,₹180,180,46
Ernakulam,VanithaCineplexRgbLaser4K3DAtmosEdappally,Hindi,13:45,Screen1Sofa,₹260,32,5
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Hindi,13:45,Executive,₹129.7,351,19
Malappuram,LadderCinemasIndianMall,Hindi,13:45,Executive,₹150,240,26
Alappuzha,SanthoshVallakaliCineComplex,Hindi,14:00,KingCircle,₹110,256,61
Malappuram,SreedeviCinePalaceManjeri,Hindi,14:00,Gopalakrishna,₹150,157,120
Palakkad,RavirajComplexACKozhinjampara,Hindi,14:00,FirstClass,₹110,172,77
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Hindi,14:00,Screen2,₹129.8,164,10
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,14:00,Normal,₹220,38,12
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,14:00,Executive,₹240,69,15
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,14:00,Premium,₹260,56,10
Alappuzha,MLalCineplexxAashirvadHaripad,Hindi,14:00,Recliner,₹350,11,1
Alappuzha,MLalCineplexxAashirvadHaripad,Hindi,14:00,Platinum,₹170,47,11
Alappuzha,MLalCineplexxAashirvadHaripad,Hindi,14:00,Gold,₹150,101,8
Alappuzha,MLalCineplexxAashirvadHaripad,Hindi,14:00,Silver,₹90,17,0
Kollam,MyCinemasRpMallKollamKerala,Hindi,14:00,PremiumOffline,₹180,96,13
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Hindi,14:00,Executive,₹150,132,0
Kottayam,AnaswaraTheatre2KTripleBeam3DKottayam,Hindi,14:00,GrandCircle,₹135,422,20
Kollam,DhanyaRemyaKollam,Hindi,14:00,Platinum,₹135,200,41
Palakkad,MLalAashirvadCineplexxShoranur,Hindi,14:00,Sofa,₹200,30,1
Palakkad,MLalAashirvadCineplexxShoranur,Hindi,14:00,Platinum,₹140,92,5
Pathanamthitta,AashirvadCineplexxKadappra,Hindi,14:00,SofaSeat,₹275,21,0
Pathanamthitta,AashirvadCineplexxKadappra,Hindi,14:00,Platinum,₹175,68,2
Pathanamthitta,AashirvadCineplexxKadappra,Hindi,14:00,Gold,₹155,124,2
Pathanamthitta,AashirvadCineplexxKadappra,Hindi,14:00,Silver,₹100,20,0
Palakkad,LadderCinemasOttapalam,Hindi,14:00,Executive,₹150,642,18
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Hindi,14:00,SofaSeat,₹180,132,0
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Hindi,14:00,GoldClass,₹110,189,2
Idukki,AashirvadCineplexxThodupuzha,Hindi,14:00,Platinum,₹220,19,0
Idukki,AashirvadCineplexxThodupuzha,Hindi,14:00,Gold,₹200,73,8
Idukki,AashirvadCineplexxThodupuzha,Hindi,14:00,Silver,₹165,124,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Hindi,14:15,Platinum,₹250,20,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Hindi,14:15,Gold,₹129,185,7
Ernakulam,GCinemasKothamangalam4K3DDolbyAtmos,Hindi,14:15,Standard,₹150,162,0
Kannur,LibertyCinemaKannurAmbiliTheatre,Hindi,14:15,Platinum,₹129.8,230,143
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Hindi,14:15,Recliner,₹330,8,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Hindi,14:15,Platinum,₹190,27,1
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Hindi,14:15,Gold,₹170,63,2
Kottayam,SuryaTheater4KDolbyAtmosErattupetta,Hindi,14:15,Silver,₹150,194,63
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Hindi,14:15,Reclainer,₹300,8,2
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Hindi,14:15,Gold,₹200,34,3
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Hindi,14:15,Royal,₹170,68,11
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Hindi,14:15,Club,₹129.8,69,8
Palakkad,VCinemasSreeDeviDurgaPalakkad,Hindi,14:30,Standard,₹129.8,126,27
Kasaragod,DeepthiCinemasAC2KDolbyAtmosKanhangad,Hindi,14:30,Gold,₹150,143,21
Malappuram,SreekumarAndPavithraTheatreAC2K,Hindi,14:30,FirstClass,₹110,"1,002",10
Malappuram,GovindaCinemasUnipolarBeam3DEdappal,Hindi,14:30,Diamond,₹110,429,18
Malappuram,AlankarCinemasACPonnani,Hindi,14:30,Diamond,₹120,"1,068",0
Thrissur,ChembakasseryCinemas4K3DDolbyAtmos,Hindi,14:40,RoyalCircle,₹129.8,810,19
Kannur,LibertyParadiseThalassery,Hindi,14:45,Suite,₹129.8,324,258
Kozhikode,AbhilashCinemas4KMukkam,Hindi,14:45,Executive,₹129.8,"1,164",188
Ernakulam,ZeenathTheatre2KACAluva,Hindi,15:00,Balcony,₹170,55,14
Ernakulam,ZeenathTheatre2KACAluva,Hindi,15:00,EmeraldRing,₹130,124,13
Kozhikode,ArcCoronation4KDolbyAtmos,Hindi,15:00,Elite,₹160,146,20
Thrissur,DevakiCinemasGuruvayur,Hindi,15:00,FirstClass,₹110,"1,026",7
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,15:00,Recliner,₹450,27,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,15:00,Premium,₹220,165,9
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,15:00,Executive,₹150,40,2
Thrissur,DCinemaa4KChalakudy,Hindi,15:15,Platinum,₹300,15,0
Thrissur,DCinemaa4KChalakudy,Hindi,15:15,Gold,₹150,714,57
Thrissur,DCinemaaMughalMallBarco4KLaserKodungallur,Hindi,15:15,Gold,₹150,166,23
Kozhikode,RegalCinemasKozhikode,Hindi,15:30,FirstclassSc3,₹200,165,2
Trivandrum,CinepolisMotTrivandrum,Hindi,15:45,VipExecutive,₹350,18,1
Trivandrum,CinepolisMotTrivandrum,Hindi,15:45,VipPremium,₹400,18,6
Ernakulam,EvmCinemaAC4KRgbLaser3DPerumbavoor,Hindi,15:45,Executive1,₹174.25,8,0
Ernakulam,EvmCinemaAC4KRgbLaser3DPerumbavoor,Hindi,15:45,Deluxe,₹149.15,390,73
Ernakulam,ShenoysKochi,Hindi,15:45,Lounge,₹330,26,4
Ernakulam,ShenoysKochi,Hindi,15:45,Diamond,₹220,88,23
Pathanamthitta,DhanyaRemyaPathanamthitta,Hindi,16:00,RemyaCircle,₹135,197,62
Kollam,DhanyaRemyaKollam,Hindi,16:00,Platinum,₹135,200,38
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Hindi,16:00,Platinum,₹230,18,2
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Hindi,16:00,Gold,₹170,143,14
Kollam,MyCinemasRpMallKollamKerala,Hindi,16:10,PremiumOffline,₹180,96,21
Malappuram,VismayaCinemas4KDolbyAtmosPerinthalmanna,Hindi,16:15,Platinum,₹100,460,74
Idukki,AashirvadCineplexxThodupuzha,Hindi,16:15,Platinum,₹220,19,0
Idukki,AashirvadCineplexxThodupuzha,Hindi,16:15,Gold,₹200,73,8
Idukki,AashirvadCineplexxThodupuzha,Hindi,16:15,Silver,₹165,124,10
Malappuram,SreedeviCinePalaceManjeri,Hindi,16:30,Gopalakrishna,₹150,157,118
Thrissur,ChembakasseryCinemas4K3DDolbyAtmos,Hindi,16:30,RoyalCircle,₹129.8,270,0
Kannur,LibertyCinemaKannurAmbiliTheatre,Hindi,16:30,Platinum,₹129.8,230,125
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Hindi,16:30,Executive,₹150,132,13
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Hindi,16:30,SofaSeat,₹180,88,0
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Hindi,16:30,GoldClass,₹110,126,2
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Hindi,16:30,Reclainer,₹300,8,0
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Hindi,16:30,Gold,₹200,34,0
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Hindi,16:30,Royal,₹170,68,0
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Hindi,16:30,Club,₹129.8,69,2
Kozhikode,BmCinemasKakkattil,Hindi,16:30,Executive,₹110,167,2
Trivandrum,PvrLuluTrivandrum,Hindi,16:40,Recliner,₹450,8,7
Trivandrum,PvrLuluTrivandrum,Hindi,16:40,Prime,₹210,34,27
Trivandrum,PvrLuluTrivandrum,Hindi,16:40,Classic,₹180,65,21
Kannur,AlinkeelCinemas2KAtmos71Taliparamba,Hindi,16:45,Reserved,₹129.8,190,5
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Hindi,16:45,Executive,₹129.7,351,9
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Hindi,17:00,Screen2,₹129.8,164,6
Ernakulam,GCinemasFortKochi4KDolbyAtmos,Hindi,17:00,Gold,₹150,182,20
Ernakulam,LakshmiCinemasCantonMallMuvattupuzha,Hindi,17:00,Gold,₹150,121,11
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Hindi,17:00,Gold,₹250,33,2
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Hindi,17:00,Executive,₹150,426,8
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Hindi,17:00,Economy,₹100,48,0
Malappuram,GovindaCinemasUnipolarBeam3DEdappal,Hindi,17:00,Diamond,₹110,429,24
Trivandrum,CinepolisMotTrivandrum,Hindi,17:25,Normal,₹180,36,0
Trivandrum,CinepolisMotTrivandrum,Hindi,17:25,Executive,₹200,90,1
Trivandrum,CinepolisMotTrivandrum,Hindi,17:25,Premium,₹220,67,2
Kasaragod,DeepthiCinemasAC2KDolbyAtmosKanhangad,Hindi,17:30,Gold,₹150,143,27
Kozhikode,CrownTheatreDolbyAtmosCalicut,Hindi,17:30,Audi2,₹160,444,135
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,17:30,Recliner,₹450,27,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,17:30,Premium,₹220,165,14
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,17:30,Executive,₹150,40,0
Ernakulam,CinepolisCentreSquareMallKochi,Hindi,17:35,Normal,₹140,30,12
Ernakulam,CinepolisCentreSquareMallKochi,Hindi,17:35,Executive,₹160,45,21
Ernakulam,CinepolisCentreSquareMallKochi,Hindi,17:35,Premium,₹190,96,44
Kozhikode,RegalCinemasKozhikode,Hindi,17:45,FirstclassSc3,₹200,165,19
Kottayam,AnaswaraTheatre2KTripleBeam3DKottayam,Hindi,17:45,GrandCircle,₹135,422,16
Alappuzha,SanthoshVallakaliCineComplex,Hindi,18:00,KingCircle,₹110,256,67
Kannur,LibertyParadiseThalassery,Hindi,18:00,Suite,₹129.8,324,255
Palakkad,RavirajComplexACKozhinjampara,Hindi,18:00,FirstClass,₹110,172,77
Palakkad,VCinemasSreeDeviDurgaPalakkad,Hindi,18:00,Standard,₹129.8,126,43
Kollam,DhanyaRemyaKollam,Hindi,18:00,Platinum,₹135,200,71
Kottayam,SuryaTheater4KDolbyAtmosErattupetta,Hindi,18:00,Silver,₹150,194,70
Kozhikode,AbhilashCinemas4KMukkam,Hindi,18:00,Executive,₹129.8,776,115
Thrissur,DCinemaa4KChalakudy,Hindi,18:00,Platinum,₹300,5,1
Thrissur,DCinemaa4KChalakudy,Hindi,18:00,Gold,₹150,238,19
Thrissur,DevakiCinemasGuruvayur,Hindi,18:00,FirstClass,₹110,"1,026",0
Thrissur,DCinemaaMughalMallBarco4KLaserKodungallur,Hindi,18:00,Gold,₹150,166,2
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Hindi,18:15,Platinum,₹140,90,20
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Hindi,18:15,Gold,₹130,160,28
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Hindi,18:15,Silver,₹110,40,0
Ernakulam,GCinemasKothamangalam4K3DDolbyAtmos,Hindi,18:15,Standard,₹150,162,48
Malappuram,AlankarCinemasACPonnani,Hindi,18:15,Diamond,₹120,356,3
Pathanamthitta,DhanyaRemyaPathanamthitta,Hindi,18:30,RemyaCircle,₹135,197,84
Trivandrum,ArtechCinemasTrivandrum,Hindi,18:30,Gold,₹350,13,0
Trivandrum,ArtechCinemasTrivandrum,Hindi,18:30,Platinum,₹200,112,45
Trivandrum,ArtechCinemasTrivandrum,Hindi,18:30,Silver,₹180,68,0
Malappuram,SreekumarAndPavithraTheatreAC2K,Hindi,18:30,FirstClass,₹110,334,21
Thrissur,ChembakasseryCinemas4K3DDolbyAtmos,Hindi,18:30,RoyalCircle,₹129.8,810,30
Idukki,AashirvadCineplexxThodupuzha,Hindi,18:30,Platinum,₹220,19,0
Idukki,AashirvadCineplexxThodupuzha,Hindi,18:30,Gold,₹200,73,21
Idukki,AashirvadCineplexxThodupuzha,Hindi,18:30,Silver,₹165,124,18
Palakkad,LadderCinemasOttapalam,Hindi,18:30,Executive,₹150,428,16
Malappuram,SreedeviCinePalaceManjeri,Hindi,18:45,Gopalakrishna,₹150,157,133
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Hindi,18:45,Platinum,₹230,18,0
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Hindi,18:45,Gold,₹170,143,18
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Hindi,18:45,Reclainer,₹300,8,1
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Hindi,18:45,Gold,₹200,34,13
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Hindi,18:45,Royal,₹170,68,34
Thrissur,VbCinemas4KRgbLaserAtmosThriprayar,Hindi,18:45,Club,₹129.8,69,16
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Hindi,19:00,Platinum,₹250,20,4
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Hindi,19:00,Gold,₹129,185,73
Malappuram,LadderCinemasIndianMall,Hindi,19:00,Executive,₹150,160,57
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Hindi,19:00,SofaSeat,₹180,132,44
Wayanad,AiswaryaAthulyaAiswaryaCineplexSulthanBathery,Hindi,19:00,GoldClass,₹110,189,70
Malappuram,LeenaTheatre4K3DDolbyAtmosKottakkal,Hindi,19:00,Executive,₹110,558,320
Kozhikode,BmCinemasKakkattil,Hindi,19:00,Executive,₹110,501,16
Malappuram,VismayaCinemas4KDolbyAtmosPerinthalmanna,Hindi,19:00,Platinum,₹100,594,177
Alappuzha,MLalCineplexxAashirvadHaripad,Hindi,19:15,Recliner,₹350,11,3
Alappuzha,MLalCineplexxAashirvadHaripad,Hindi,19:15,Platinum,₹170,47,25
Alappuzha,MLalCineplexxAashirvadHaripad,Hindi,19:15,Gold,₹150,101,38
Alappuzha,MLalCineplexxAashirvadHaripad,Hindi,19:15,Silver,₹90,17,0
Kannur,ArchanaCineplexRgbLaser4K3DAtmosPayyanur,Hindi,19:15,Standard,₹129.7,131,109
Ernakulam,EvmCinemaACRgbLaser3DPerumbavoor,Hindi,19:15,Executive1,₹174.25,8,5
Ernakulam,EvmCinemaACRgbLaser3DPerumbavoor,Hindi,19:15,Deluxe,₹149.15,390,84
Palakkad,MLalAashirvadCineplexxShoranur,Hindi,19:15,Sofa,₹200,30,0
Palakkad,MLalAashirvadCineplexxShoranur,Hindi,19:15,Platinum,₹140,92,6
Ernakulam,LakshmiCinemasCantonMallMuvattupuzha,Hindi,19:15,Gold,₹150,121,10
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Hindi,19:15,Gold,₹250,33,15
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Hindi,19:15,Executive,₹150,426,61
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Hindi,19:15,Economy,₹100,48,0
Malappuram,GovindaCinemasUnipolarBeam3DEdappal,Hindi,19:15,Diamond,₹110,429,212
Kannur,MagicFramesDowntownMallThalassery,Hindi,19:30,Gold,₹160,135,48
Ernakulam,MyCinemasKsrtComplexAngamalyKerala,Hindi,19:30,GoldOffline,₹150,202,44
Kollam,MyCinemasHJComplexKarunagapally,Hindi,19:30,ClassicOffline,₹170,194,72
Ernakulam,VanithaCineplexRgbLaser4K3DAtmosEdappally,Hindi,19:30,Screen1,₹180,180,144
Ernakulam,VanithaCineplexRgbLaser4K3DAtmosEdappally,Hindi,19:30,Screen1Sofa,₹260,32,32
Palakkad,LadderCinemasOttapalam,Hindi,19:30,Executive,₹150,642,66
Kozhikode,BmCinemasKakkattil,Hindi,19:30,Executive,₹110,501,24
Ernakulam,PvrForumMallKochi,Hindi,19:35,LuxePrime,₹600,42,25
Ernakulam,PvrForumMallKochi,Hindi,19:35,Luxe,₹450,16,0
Kannur,AlinkeelCinemas2KAtmos71Taliparamba,Hindi,19:45,Reserved,₹129.8,190,48
Trivandrum,CinepolisMotTrivandrum,Hindi,19:45,Normal,₹180,36,0
Trivandrum,CinepolisMotTrivandrum,Hindi,19:45,Executive,₹200,90,25
Trivandrum,CinepolisMotTrivandrum,Hindi,19:45,Premium,₹220,67,30
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Hindi,19:45,Executive,₹129.7,351,20
Kozhikode,CrownTheatreDolbyAtmosCalicut,Hindi,19:45,Audi2,₹160,444,134
Kozhikode,RegalCinemasKozhikode,Hindi,20:00,FirstclassSc3,₹200,165,58
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Hindi,20:00,Screen2,₹129.8,164,47
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Hindi,20:00,Recliner,₹330,8,4
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Hindi,20:00,Platinum,₹190,27,15
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Hindi,20:00,Gold,₹170,63,25
Kasaragod,DeepthiCinemasAC2KDolbyAtmosKanhangad,Hindi,20:00,Gold,₹150,143,22
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,20:05,Normal,₹220,38,12
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,20:05,Executive,₹240,69,26
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,20:05,Premium,₹260,56,1
Thrissur,DCinemaa4KChalakudy,Hindi,20:15,Platinum,₹300,5,1
Thrissur,DCinemaa4KChalakudy,Hindi,20:15,Gold,₹150,238,48
Thrissur,DCinemaaMughalMallBarco4KLaserKodungallur,Hindi,20:15,Gold,₹150,166,53
Thrissur,ChembakasseryCinemas4K3DDolbyAtmos,Hindi,20:30,RoyalCircle,₹129.8,810,83
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,20:30,Recliner,₹450,27,6
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,20:30,Premium,₹220,146,26
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,20:30,Executive,₹150,25,15
