City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Trivandrum,CinepolisMotTrivandrum,Hindi,10:00,VipExecutive,₹350,18,0
Trivandrum,CinepolisMotTrivandrum,Hindi,10:00,VipPremium,₹400,18,2
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,10:00,Premium,₹180,223,22
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Hindi,10:00,Executive,₹100,51,7
Malappuram,LeenaTheatre4K3DDolbyAtmosKottakkal,Hindi,10:00,Executive,₹110,186,12
Malappuram,VismayaCinemas4KDolbyAtmosPerinthalmanna,Hindi,10:00,Platinum,₹100,230,28
Kozhikode,RegalCinemasKozhikode,Hindi,10:30,FirstclassSc1,₹200,95,5
Kozhikode,BmCinemasKakkattil,Hindi,10:30,Executive,₹110,334,0
Kannur,ArchanaCineplexRgbLaser4K3DAtmosPayyanur,Hindi,10:30,Standard,₹129.7,131,25
Kasaragod,DeepthiCinemasAC2KDolbyAtmosKanhangad,Hindi,10:30,Gold,₹150,143,14
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Hindi,10:30,Executive,₹129.7,351,7
Kozhikode,ArcCoronation4KDolbyAtmos,Hindi,10:30,Elite,₹160,146,7
Kannur,AlinkeelCinemas2KAtmos71Taliparamba,Hindi,10:45,Reserved,₹129.8,190,4
Ernakulam,MyCinemasKsrtComplexAngamalyKerala,Hindi,10:45,GoldOffline,₹150,202,1
Kozhikode,CrownTheatreDolbyAtmosCalicut,Hindi,10:45,Audi2,₹160,148,23
Alappuzha,SanthoshVallakaliCineComplex,Hindi,11:00,KingCircle,₹110,256,56
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Hindi,11:00,Screen2,₹129.8,164,0
Kollam,DhanyaRemyaKollam,Hindi,11:00,Platinum,₹135,200,62
Kottayam,SuryaTheater4KDolbyAtmosErattupetta,Hindi,11:00,Silver,₹150,194,64
Ernakulam,GCinemasFortKochi4KDolbyAtmos,Hindi,11:00,Gold,₹150,182,12
Malappuram,AlankarCinemasACPonnani,Hindi,11:00,Diamond,₹120,712,0
Pathanamthitta,DhanyaRemyaPathanamthitta,Hindi,11:00,RemyaCircle,₹135,197,62
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Hindi,11:00,Platinum,₹140,90,13
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Hindi,11:00,Gold,₹130,160,14
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Hindi,11:00,Silver,₹110,40,0
Pathanamthitta,AashirvadCineplexxKadappra,Hindi,11:00,SofaSeat,₹275,21,0
Pathanamthitta,AashirvadCineplexxKadappra,Hindi,11:00,Platinum,₹175,68,6
Pathanamthitta,AashirvadCineplexxKadappra,Hindi,11:00,Gold,₹155,124,12
Pathanamthitta,AashirvadCineplexxKadappra,Hindi,11:00,Silver,₹100,20,0
Kollam,MyCinemasHJComplexKarunagapally,Hindi,11:00,ClassicOffline,₹150,194,4
Ernakulam,ShenoysKochi,Hindi,11:00,Lounge,₹330,24,4
Ernakulam,ShenoysKochi,Hindi,11:00,Diamond,₹220,243,32
Kottayam,AnaswaraTheatre2KTripleBeam3DKottayam,Hindi,11:00,GrandCircle,₹135,422,25
Thrissur,ChembakasseryCinemas4K3DDolbyAtmos,Hindi,11:00,RoyalCircle,₹129.8,810,0
Kannur,MagicFramesDowntownMallThalassery,Hindi,11:00,Gold,₹160,135,11
Ernakulam,GCinemasKothamangalam4K3DDolbyAtmos,Hindi,11:15,Standard,₹150,162,1
Alappuzha,MLalCineplexxAashirvadHaripad,Hindi,11:15,Recliner,₹350,11,0
Alappuzha,MLalCineplexxAashirvadHaripad,Hindi,11:15,Platinum,₹170,47,7
Alappuzha,MLalCineplexxAashirvadHaripad,Hindi,11:15,Gold,₹150,101,16
Alappuzha,MLalCineplexxAashirvadHaripad,Hindi,11:15,Silver,₹90,17,0
Ernakulam,LakshmiCinemasCantonMallMuvattupuzha,Hindi,11:15,Gold,₹150,121,3
Trivandrum,ArtechCinemasTrivandrum,Hindi,11:20,Gold,₹350,13,2
Trivandrum,ArtechCinemasTrivandrum,Hindi,11:20,Platinum,₹200,80,17
Trivandrum,ArtechCinemasTrivandrum,Hindi,11:20,Silver,₹180,84,8
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Hindi,11:30,Gold,₹250,11,1
