City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Kannur,10:00,BabyCinemasKuthuparamba,Standard,₹130,168,2,Hindi,2D
Kozhikode,10:15,ARCCoronation4KDolbyAtmos,Elite,₹160,146,21,Hindi,2D
Kasaragod,10:30,DeepthiCinemasAC2KDolbyAtmosKanhangad,Gold,₹140,204,35,Hindi,2D
Kannur,10:30,AlakodeFilmCity4KDolbyAtmos,Surya,₹160,284,2,Hindi,2D
Kozhikode,10:30,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹450,27,0,Hindi,2D
Kozhikode,10:30,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹220,165,15,Hindi,2D
Kozhikode,10:30,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹170,40,2,Hindi,2D
Kasaragod,10:30,MagicFramesMehboobTheatreComplex4KKasaragod,Executive,₹129.7,222,32,Hindi,2D
Kollam,10:30,MYCinemasRPMallKollam,Sofa,₹250,9,5,Hindi,2D
Kollam,10:30,MYCinemasRPMallKollam,ExecutiveOffline,₹200,89,13,Hindi,2D
Kollam,10:30,MYCinemasRPMallKollam,Lounger,₹230,9,0,Hindi,2D
Kannur,10:30,ArchanaCineplexRGBLaser4K3DATMOSPayyanur,Standard,₹129.7,196,5,Hindi,2D
Kannur,10:45,AlinkeelCinemas2KAtmos7Point1Taliparamba,Reserved,₹129.8,190,1,Hindi,2D
Kottayam,10:45,AbhilashTheatre4KKottayam,Royal,₹180,16,5,Hindi,2D
Kottayam,10:45,AbhilashTheatre4KKottayam,Platinum,₹160,252,0,Hindi,2D
Kottayam,10:45,AbhilashTheatre4KKottayam,Gold,₹140,413,2,Hindi,2D
Kottayam,10:45,AbhilashTheatre4KKottayam,Silver,₹110,54,0,Hindi,2D
Malappuram,11:00,MagicFramesAnoograhaCinemasTirur,Sofa,₹200,16,0,Hindi,2D
Malappuram,11:00,MagicFramesAnoograhaCinemasTirur,FirstClass,₹150,342,0,Hindi,2D
Alappuzha,11:00,SeethasTheatreAC2KAlappuzha,Balcony,₹150,154,0,Hindi,2D
Alappuzha,11:00,SeethasTheatreAC2KAlappuzha,FirstClass,₹110,372,60,Hindi,2D
Kottayam,11:00,AnuAbhinayaCineplex4KDolby7Point1Changanassery,Platinum,₹150,90,1,Hindi,2D
