State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Tamil,09:30,Normal,₹110,30,5
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Tamil,09:30,Executive,₹140,45,1
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Tamil,09:30,Premium,₹160,95,1
Kerala,Payyanur,"PTM|RajadhaniCinemas",Tamil,10:30,UpperCircle,₹130,502,7
Kerala,Kollengode,"PTM|GowriMovieHouse2KDolby71Kollengode",Tamil,10:45,FirstClass,₹110,129,0
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Tamil,10:55,Recliner,₹300,7,1
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Tamil,10:55,Prime,₹170,60,6
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Tamil,10:55,Classic,₹150,77,3
Kerala,Poovar,"BMS|MridhangaCineplex4KDolbyAtmosPoovar",Tamil,11:00,Executive,₹150,130,0
Kerala,Changanassery,"BMS|DhanyaRemyaChanganassery",Tamil,11:00,Remya,₹135,196,0
Kerala,Kottayam,"BMS|DhanyaRemyaKottayam",Tamil,11:00,Remya,₹135,251,2
Kerala,Kozhinjampara,"BMS|CowmalyaTheatreKozhinjampara",Tamil,11:00,Gold,₹129.8,207,12
Kerala,Trivandrum,"BMS|SreePadmanabhaTheatreScreen2EastFort",Tamil,11:00,Devipriya,₹150,186,4
Kerala,Trivandrum,"BMS|SreeKaleeswarySreeSaraswathy2K3DKaliyikkav",Tamil,11:00,RoyalCircle,₹150,177,0
Kerala,Kattanam,"PTM|GanamTheatreComplexACKattanam",Tamil,11:00,FirstClass,₹150,202,89
Kerala,Pulpally,"BMS|PentaCinemasPulpally",Tamil,11:15,GoldClass,₹110,154,4
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Tamil,11:15,Platinum,₹180,105,5
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Tamil,11:15,Silver,₹160,68,0
Kerala,Kollam,"BMS|RevathyCinemaxRgbRealLaserParippally",Tamil,11:15,Platinum,₹250,34,0
Kerala,Kollam,"BMS|RevathyCinemaxRgbRealLaserParippally",Tamil,11:15,Gold,₹150,234,6
Kerala,Mananthavady,"PTM|MaruthiECinemas4KAtmosMananthavady",Tamil,11:15,Sofa,₹140,26,0
Kerala,Mananthavady,"PTM|MaruthiECinemas4KAtmosMananthavady",Tamil,11:15,Executive,₹110,97,0
Kerala,Palakkad,"BMS|VCinemasSreeDeviDurgaPalakkad",Tamil,11:30,Standard,₹129.8,126,23
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Tamil,11:30,Gold,₹150,66,18
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Tamil,11:30,Executive,₹130,198,49
Kerala,Thalassery,"BMS|LibertyParadiseThalassery",Tamil,11:30,Mini,₹129.8,250,175
Kerala,Palakkad,"BMS|KairaliSreeTheatreChittur",Tamil,11:30,Platinum,₹105,234,0
