District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Tamil,10:30,Recliner,₹300,27,3
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Tamil,10:30,Premium,₹150,146,17
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Tamil,10:30,Executive,₹100,25,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Tamil,10:30,Lounger,₹180,22,0
Kannur,RajadhaniCinemas,Tamil,10:30,UpperCircle,₹130,502,7
Malappuram,SangeethLumiereDolbyAtmosKottakkal,Tamil,10:35,Executive,₹129.8,212,0
Trivandrum,SreePadmanabhaTheatreScreen2EastFort,Tamil,11:00,Devipriya,₹150,186,4
Trivandrum,SreeKaleeswarySreeSaraswathy2K3DKaliyikkav,Tamil,11:00,RoyalCircle,₹150,87,0
Palakkad,CowmalyaTheatreKozhinjampara,Tamil,11:00,Gold,₹129.8,207,12
Alappuzha,GanamTheatreComplexACKattanam,Tamil,11:00,FirstClass,₹150,202,89
Trivandrum,CinepolisMotTrivandrum,Tamil,11:00,Normal,₹100,34,1
Trivandrum,CinepolisMotTrivandrum,Tamil,11:00,Executive,₹100,85,6
Palakkad,VCinemasSreeDeviDurgaPalakkad,Tamil,11:30,Standard,₹129.8,126,28
Malappuram,DreambigSakthiTheatrePonnani,Tamil,11:30,Executive,₹120,152,0
Kozhikode,EMaxCinemasDolbyAtmosRgbLaserCalicut,Tamil,13:00,Audi3,₹160,151,12
Trivandrum,PvrLuluTrivandrum,Tamil,13:30,Recliner,₹300,7,2
Trivandrum,PvrLuluTrivandrum,Tamil,13:30,Prime,₹160,60,17
Trivandrum,PvrLuluTrivandrum,Tamil,13:30,Classic,₹140,77,5
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,13:30,Normal,₹99,30,5
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,13:30,Executive,₹99,45,3
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,13:30,Premium,₹99,95,44
Kannur,RajadhaniCinemas,Tamil,13:30,UpperCircle,₹130,502,7
Wayanad,MintCinemasAC2K3DSulthanBathery,Tamil,13:30,Platinum,₹129.7,44,0
Wayanad,MintCinemasAC2K3DSulthanBathery,Tamil,13:30,Gold,₹110,82,0
Palakkad,GowriMovieHouse2KDolby71Kollengode,Tamil,13:45,FirstClass,₹110,129,0
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,13:50,Normal,₹200,27,4
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,13:50,Executive,₹220,78,16
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,13:50,Premium,₹240,41,1
Ernakulam,PvrForumMallKochi,Tamil,13:55,Recliner,₹350,8,0
Ernakulam,PvrForumMallKochi,Tamil,13:55,Elite,₹180,125,22
Ernakulam,PvrForumMallKochi,Tamil,13:55,Classic,₹160,14,0
Palakkad,CowmalyaTheatreKozhinjampara,Tamil,14:00,Gold,₹129.8,207,12
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Tamil,14:15,Platinum,₹250,20,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Tamil,14:15,Gold,₹129,185,0
Palakkad,VCinemasSreeDeviDurgaPalakkad,Tamil,14:30,Standard,₹129.8,126,8
Trivandrum,SreePadmanabhaTheatreScreen2EastFort,Tamil,14:30,Devipriya,₹150,186,6
Trivandrum,SreeKaleeswarySreeSaraswathy2K3DKaliyikkav,Tamil,14:30,RoyalCircle,₹150,87,3
Alappuzha,GanamTheatreComplexACKattanam,Tamil,14:30,FirstClass,₹150,202,89
Malappuram,PopularFilmCityACPerinthalmannaRoad,Tamil,14:30,DiamondCircle,₹110,181,7
Malappuram,VismayaCinemas4KDolbyAtmosPerinthalmanna,Tamil,16:00,Platinum,₹100,151,21
Trivandrum,CinepolisMotTrivandrum,Tamil,16:25,PlatinumExecutive,₹200,32,0
Trivandrum,CinepolisMotTrivandrum,Tamil,16:25,PlatinumPremium,₹250,33,4
Kozhikode,ArcCoronation4KDolbyAtmos,Tamil,16:30,Elite,₹160,146,23
Kannur,RajadhaniCinemas,Tamil,16:30,UpperCircle,₹130,502,7
Ernakulam,PvrLuluKochi,Tamil,16:40,Recliner,₹300,14,3
Ernakulam,PvrLuluKochi,Tamil,16:40,Prime,₹160,125,34
Ernakulam,PvrLuluKochi,Tamil,16:40,ClassicPlus,₹140,108,8
Ernakulam,PvrLuluKochi,Tamil,16:40,Classic,₹110,54,2
Alappuzha,PanCinemasAlappuzha,Tamil,16:50,Platinum,₹250,34,0
Alappuzha,PanCinemasAlappuzha,Tamil,16:50,Gold,₹180,138,4
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,17:20,Normal,₹200,38,12
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,17:20,Executive,₹220,69,11
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,17:20,Premium,₹240,56,3
Palakkad,GowriMovieHouse2KDolby71Kollengode,Tamil,17:45,FirstClass,₹110,129,0
Palakkad,VCinemasSreeDeviDurgaPalakkad,Tamil,18:00,Standard,₹129.8,126,14
Trivandrum,SreePadmanabhaTheatreScreen2EastFort,Tamil,18:00,Devipriya,₹150,186,5
Palakkad,CowmalyaTheatreKozhinjampara,Tamil,18:00,Gold,₹129.8,207,12
Malappuram,SangeethLumiereDolbyAtmosKottakkal,Tamil,18:05,Executive,₹129.8,212,1
Trivandrum,SreeKaleeswarySreeSaraswathy2K3DKaliyikkav,Tamil,18:15,RoyalCircle,₹150,87,0
Malappuram,PopularFilmCityACPerinthalmannaRoad,Tamil,18:30,DiamondCircle,₹110,181,7
Trivandrum,PvrLuluTrivandrum,Tamil,18:55,Recliner,₹350,7,5
Trivandrum,PvrLuluTrivandrum,Tamil,18:55,Prime,₹160,60,19
Trivandrum,PvrLuluTrivandrum,Tamil,18:55,Classic,₹140,77,0
Malappuram,MallikaPlexChithralayaAngadipuram,Tamil,19:00,Executive,₹100,174,0
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,19:10,Normal,₹99,30,5
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,19:10,Executive,₹99,45,3
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,19:10,Premium,₹99,95,73
Kannur,RajadhaniCinemas,Tamil,19:30,UpperCircle,₹130,502,7
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Tamil,19:45,Recliner,₹390,27,1
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Tamil,19:45,Premium,₹190,146,25
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Tamil,19:45,Executive,₹100,25,11
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Tamil,19:45,Lounger,₹210,22,0
Palakkad,GowriMovieHouse2KDolby71Kollengode,Tamil,20:45,FirstClass,₹110,129,0
Wayanad,MaruthiECinemas4KAtmosMananthavady,Tamil,20:45,Sofa,₹140,42,0
Wayanad,MaruthiECinemas4KAtmosMananthavady,Tamil,20:45,Executive,₹110,156,0
Palakkad,VCinemasSreeDeviDurgaPalakkad,Tamil,21:00,Standard,₹129.8,126,13
Palakkad,CowmalyaTheatreKozhinjampara,Tamil,21:15,Gold,₹129.8,207,12
Trivandrum,SreePadmanabhaTheatreScreen2EastFort,Tamil,21:30,Devipriya,₹150,186,3
Kollam,RevathyCinemaxRgbRealLaserParippally,Tamil,21:30,Platinum,₹250,28,0
Kollam,RevathyCinemaxRgbRealLaserParippally,Tamil,21:30,Gold,₹150,181,0
Alappuzha,GanamTheatreComplexACKattanam,Tamil,21:30,FirstClass,₹150,202,202
Palakkad,LadderCinemasOttapalam,Tamil,21:30,Executive,₹150,214,0
Malappuram,PopularFilmCityACPerinthalmannaRoad,Tamil,21:30,DiamondCircle,₹110,181,7
Trivandrum,SreeKaleeswarySreeSaraswathy2K3DKaliyikkav,Tamil,21:45,RoyalCircle,₹150,87,0
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Tamil,21:45,Gold,₹150,66,23
Trivandrum,AriesplexSlCinemasCinionicDolbyAtmosTrivandrum,Tamil,21:45,Executive,₹130,198,46
Ernakulam,PvrOberonMallKochi,Tamil,21:45,ClassicPlus,₹180,104,21
Ernakulam,PvrOberonMallKochi,Tamil,21:45,Classic,₹160,54,4
Malappuram,MallikaPlexChithralayaAngadipuram,Tamil,21:45,Executive,₹100,174,6
Kollam,JbCinemas4K3DNallila,Tamil,21:45,Blue,₹129.83,242,10
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Tamil,22:00,Platinum,₹250,20,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Tamil,22:00,Gold,₹129,185,0
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Tamil,22:00,Executive,₹150,132,0
Trivandrum,PvrKripaThampanoorTrivandrum,Tamil,22:15,Prime,₹160,16,2
Trivandrum,PvrKripaThampanoorTrivandrum,Tamil,22:15,Classic,₹140,196,14
Ernakulam,PvrLuluKochi,Tamil,22:30,Recliner,₹300,14,3
Ernakulam,PvrLuluKochi,Tamil,22:30,Prime,₹160,125,46
Ernakulam,PvrLuluKochi,Tamil,22:30,ClassicPlus,₹140,108,19
Ernakulam,PvrLuluKochi,Tamil,22:30,Classic,₹110,54,2
Ernakulam,CinepolisVipCentreSquareMallKochi,Tamil,22:45,VipExecutive,₹250,20,0
Ernakulam,CinepolisVipCentreSquareMallKochi,Tamil,22:45,VipPremium,₹250,53,23
