State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kasaragod,"BMS|MagicFramesMehboobTheatreComplex4KKasaragod",Malayalam,10:30,Executive,₹129.7,175,4
Kerala,Payyanur,"BMS|ArchanaCineplexRgbLaser4K3DAtmosPayyanur",Malayalam,10:30,Standard,₹129.7,196,0
Kerala,Cheruvathur,"PTM|PakkanarCinemas2K3D71JblCheruvathur",Malayalam,10:30,Executive,₹100,322,0
Kerala,Kollam,"BMS|GmaxCinemasJerome3D71JblKollam",Malayalam,11:00,Blue,₹160,170,18
Kerala,Kayamkulam,"BMS|SvCinemasKayamkulam",Malayalam,11:00,Standard,₹150,94,0
Kerala,Palakkad,"BMS|NewAromaTheatrePalakkad",Malayalam,11:15,PlatinumCircle,₹129,200,0
Kerala,Palakkad,"BMS|NewAromaTheatrePalakkad",Malayalam,11:15,DiamondCircle,₹110,229,0
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,11:15,Platinum,₹220,27,0
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,11:15,Gold,₹200,54,0
Kerala,Trivandrum,"BMS|ThapasyaCineHouseAttingal",Malayalam,11:30,Circle,₹130,436,51
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,11:40,Recliner,₹350,8,5
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,11:40,Elite,₹170,125,18
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,11:40,Classic,₹150,14,0
Kerala,Kochi,"BMS|SavitaCinemaKochi",Malayalam,12:00,Deluxe,₹150,555,34
Kerala,Kochi,"PTM|SaritaCinemasKacheripady",Malayalam,12:00,Deluxe,₹150,555,531
Kerala,Kochi,"PTM|SaritaCinemasKacheripady",Malayalam,12:00,RoseCircle,₹150,115,115
Kerala,Mulleria,"BMS|KaveriCinemasACDtsDolbyKarmamthody",Malayalam,13:30,Standard,₹110,145,4
