City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Thrissur,VKGCINEMAS4KRGBLASERDOLBYATMOSPAVARATTY,Malayalam,09:00,Platinum,₹200,15,0
Thrissur,VKGCINEMAS4KRGBLASERDOLBYATMOSPAVARATTY,Malayalam,09:00,Gold,₹150,113,18
Thrissur,VKGCINEMAS4KRGBLASERDOLBYATMOSPAVARATTY,Malayalam,09:00,Silver,₹130,64,0
Trivandrum,DreamsAttingal,Malayalam,09:00,Recliner,₹350,11,0
Trivandrum,DreamsAttingal,Malayalam,09:00,Sofa,₹200,60,43
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,09:00,Normal,₹200,38,38
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,09:00,Executive,₹220,65,65
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,09:00,Premium,₹240,56,56
Ernakulam,JMAXByGejoTheatre2KDolby7Point1ACPattimatto,Malayalam,09:00,Platinum,₹190,90,17
Ernakulam,JMAXByGejoTheatre2KDolby7Point1ACPattimatto,Malayalam,09:00,Gold,₹170,126,12
Ernakulam,JMAXByGejoTheatre2KDolby7Point1ACPattimatto,Malayalam,09:00,Silver,₹150,18,0
Kannur,SJGCinemas4KDolbyAtmosUlikkal,Malayalam,09:00,Standard,₹130,140,11
Kollam,MYCinemasHJComplexKarunagapally,Malayalam,09:10,Classic,₹170,194,44
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,09:15,Platinum,₹250,14,0
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,09:15,Gold,₹150,153,30
Kottayam,VelvetViewCinemasKumarakom,Malayalam,09:30,Platinum,₹250,14,0
Kottayam,VelvetViewCinemasKumarakom,Malayalam,09:30,Gold,₹150,96,3
Kottayam,VelvetViewCinemasKumarakom,Malayalam,09:30,Silver,₹100,28,0
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,09:30,SofaSeat,₹275,15,2
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,09:30,Platinum,₹175,61,22
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,09:30,Gold,₹155,117,25
Pathanamthitta,AashirvadCineplexxKadappra,Malayalam,09:30,Silver,₹100,13,0
Ernakulam,ZeenathTheatre2KACAluva,Malayalam,09:30,Balcony,₹170,55,29
Ernakulam,ZeenathTheatre2KACAluva,Malayalam,09:30,EmeraldRing,₹130,124,52
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,09:40,Silver,₹200,26,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,09:40,Gold,₹220,65,11
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,09:40,Platinum,₹240,40,8
Ernakulam,MYCinemasKSRTComplexAngamalyKerala,Malayalam,10:00,Gold,₹150,202,40
Kozhikode,ARCCoronation4KDolbyAtmos,Malayalam,10:00,Elite,₹160,146,67
Kannur,LibertyCinemaKannurAmbiliTheatre,Malayalam,10:00,Platinum,₹129.8,230,126
Thrissur,INOXSobhaCityMall,Malayalam,10:00,RoyalRecliner,₹290,10,6
Thrissur,INOXSobhaCityMall,Malayalam,10:00,Club,₹170,155,28
Thrissur,INOXSobhaCityMall,Malayalam,10:00,Royal,₹170,32,21
Thrissur,INOXSobhaCityMall,Malayalam,10:00,Executive,₹130,26,1
Ernakulam,PVROberonMallKochi,Malayalam,10:00,ClassicPlus,₹210,141,108
Ernakulam,PVROberonMallKochi,Malayalam,10:00,Classic,₹170,36,4
Ernakulam,EVMCinemaAC4KRGBLaser3DPerumbavoor,Malayalam,10:00,Executive1,₹179.25,4,2
Ernakulam,EVMCinemaAC4KRGBLaser3DPerumbavoor,Malayalam,10:00,Deluxe,₹159.15,98,25
Thrissur,MasMoviesIrinjalakuda,Malayalam,10:00,Royal,₹220,21,21
Thrissur,MasMoviesIrinjalakuda,Malayalam,10:00,Gold,₹129,351,45
Kollam,AashirvadCineplexxPathanapuram,Malayalam,10:00,Recliner,₹350,14,0
Kollam,AashirvadCineplexxPathanapuram,Malayalam,10:00,Platinum,₹210,66,0
Kollam,AashirvadCineplexxPathanapuram,Malayalam,10:00,Gold,₹160,105,0
Ernakulam,CinepolisVIPCentreSquareMallKochi,Malayalam,10:00,VipExecutive,₹450,22,0
Ernakulam,CinepolisVIPCentreSquareMallKochi,Malayalam,10:00,VipPremium,₹500,54,12
Ernakulam,KCinemas4KDolbyAtmosTripplebeam3DCherai,Malayalam,10:00,Platinum,₹230,42,0
Ernakulam,KCinemas4KDolbyAtmosTripplebeam3DCherai,Malayalam,10:00,Gold,₹150,317,22
Ernakulam,ShafazLaserGrand4KTheatreNorthParavoor,Malayalam,10:00,BrownSquare,₹120,279,54
Kottayam,AnuAbhinayaCineplex4KDolby7Point1Changanassery,Malayalam,10:00,Platinum,₹150,90,4
Kottayam,AnuAbhinayaCineplex4KDolby7Point1Changanassery,Malayalam,10:00,Gold,₹140,180,3
Kottayam,AnuAbhinayaCineplex4KDolby7Point1Changanassery,Malayalam,10:00,Silver,₹110,20,0
Thrissur,DCINEMAAMUGHALMALLBARCO4KLASERKODUNGALLUR,Malayalam,10:10,Platinum,₹250,10,1
Thrissur,DCINEMAAMUGHALMALLBARCO4KLASERKODUNGALLUR,Malayalam,10:10,Gold,₹150,172,52
Palakkad,MagicFramesCinemas4KLesar3DDolbyAtmos,Malayalam,10:10,Gold,₹150,137,2
Kottayam,UGMCinemasEttumanoor,Malayalam,10:10,Platinum,₹250,16,3
Kottayam,UGMCinemasEttumanoor,Malayalam,10:10,Gold,₹150,160,69
Ernakulam,PVRLuluKochi,Malayalam,10:10,Recliner,₹350,13,10
Ernakulam,PVRLuluKochi,Malayalam,10:10,Prime,₹200,143,97
Ernakulam,PVRLuluKochi,Malayalam,10:10,ClassicPlus,₹180,133,70
Ernakulam,PVRLuluKochi,Malayalam,10:10,Classic,₹160,57,3
Kollam,AashirvadCineplexxKottiyam,Malayalam,10:15,Sofa,₹250,13,3
Kollam,AashirvadCineplexxKottiyam,Malayalam,10:15,Platinum,₹210,24,15
Kollam,AashirvadCineplexxKottiyam,Malayalam,10:15,Gold,₹180,70,26
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Malayalam,10:15,Executive,₹160,132,24
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:15,Normal,₹160,22,4
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:15,Executive,₹190,45,3
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:15,Premium,₹210,95,31
Ernakulam,DharsanaCinemaComplexPiravom,Malayalam,10:15,Platinum,₹160,45,0
Ernakulam,DharsanaCinemaComplexPiravom,Malayalam,10:15,Gold,₹140,154,3
Ernakulam,DharsanaCinemaComplexPiravom,Malayalam,10:15,Silver,₹80,22,1
Trivandrum,PVRLuluTrivandrum,Malayalam,10:20,Recliner,₹550,8,2
Trivandrum,PVRLuluTrivandrum,Malayalam,10:20,Prime,₹270,84,34
Trivandrum,PVRLuluTrivandrum,Malayalam,10:20,Classic,₹210,88,18
Alappuzha,SNTheatreHaripad,Malayalam,10:20,Premium,₹129.7,133,8
Alappuzha,SNTheatreHaripad,Malayalam,10:20,Regular,₹110,42,0
Kannur,CinepolisSecuraCentreKannur,Malayalam,10:20,Normal,₹110,26,1
Kannur,CinepolisSecuraCentreKannur,Malayalam,10:20,Executive,₹150,94,0
Kannur,CinepolisSecuraCentreKannur,Malayalam,10:20,Premium,₹170,60,7
Ernakulam,PVRForumMallKochi,Malayalam,10:25,Recliner,₹700,10,2
Ernakulam,PVRForumMallKochi,Malayalam,10:25,Elite,₹340,94,14
Ernakulam,PVRForumMallKochi,Malayalam,10:25,Prime,₹310,48,4
Ernakulam,PVRForumMallKochi,Malayalam,10:25,Classic,₹280,32,3
Kollam,VarshaRoyalSuiteAnchal,Malayalam,10:30,Executive,₹200,35,0
Kollam,VarshaRoyalSuiteAnchal,Malayalam,10:30,Classic,₹150,138,4
Idukki,AashirvadCineplexxThodupuzha,Malayalam,10:30,Gold,₹200,10,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,10:30,Silver,₹165,90,25
Kozhikode,KirthiMudra4KRGBLaserDolbyAtmos,Malayalam,10:30,Platinum,₹250,17,3
Kozhikode,KirthiMudra4KRGBLaserDolbyAtmos,Malayalam,10:30,Gold,₹150,192,8
Kozhikode,KirthiMudra4KRGBLaserDolbyAtmos,Malayalam,10:30,Silver,₹100,225,56
Trivandrum,NewTheatre4KRGBLASERDolbyAtmosTrivandrum,Malayalam,10:30,Elite,₹150,173,56
Kozhikode,EMaxCinemasDolbyAtmosRGBLaserCalicut,Malayalam,10:30,Audi3,₹160,151,68
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,10:30,Recliner,₹450,29,4
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,10:30,Premium,₹220,135,23
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,10:30,Executive,₹170,27,9
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Malayalam,10:30,Lounger,₹250,24,3
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,10:30,Chandra,₹160,151,16
Kollam,RevathyCinemaxRGBRealLaserParippally,Malayalam,10:30,Platinum,₹250,34,11
Kollam,RevathyCinemaxRGBRealLaserParippally,Malayalam,10:30,Gold,₹150,234,84
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Malayalam,10:30,Executive,₹129.7,175,0
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,10:30,Recliner,₹350,10,4
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,10:30,Platinum,₹170,42,19
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,10:30,Gold,₹150,96,11
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,10:30,Silver,₹90,12,1
Kasaragod,MoviemaxCircleKasaragod,Malayalam,10:30,Max2,₹129.8,195,30
Kozhikode,DreamCinemaKallachi,Malayalam,10:30,Platinum,₹129.7,77,4
Alappuzha,SVCinemasKayamkulam,Malayalam,10:30,Standard,₹150,94,5
Trivandrum,CinepolisMOTTrivandrum,Malayalam,10:30,Normal,₹170,32,0
Trivandrum,CinepolisMOTTrivandrum,Malayalam,10:30,Executive,₹190,128,12
Trivandrum,CinepolisMOTTrivandrum,Malayalam,10:30,Premium,₹210,76,16
Trivandrum,CinepolisMOTTrivandrum,Malayalam,10:30,Vip,₹400,12,3
Kannur,MagicFramesSahinaCinemasMattannur,Malayalam,10:30,Audi2,₹129.78,143,10
Kasaragod,DeepthiCinemasAC2KDolbyAtmosKanhangad,Malayalam,10:30,Gold,₹140,143,60
Kottayam,RDCinemasMundakayam,Malayalam,10:30,Executive,₹140,150,18
Kottayam,RDCinemasMundakayam,Malayalam,10:30,Economy,₹100,16,0
Pathanamthitta,TrinityMovieMaxPathanamthitta,Malayalam,10:45,Balcony,₹190,150,13
Pathanamthitta,TrinityMovieMaxPathanamthitta,Malayalam,10:45,Special,₹150,100,4
Kottayam,MYCinemasThalayolaparambuKerala,Malayalam,10:45,Gold,₹110,204,20
Kannur,AlinkeelCinemas2KAtmos7Point1Taliparamba,Malayalam,10:45,Reserved,₹129.8,277,5
Kannur,AlinkeelCinemas2KAtmos7Point1Taliparamba,Malayalam,10:45,Balcony,₹150,219,24
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:45,Normal,₹160,25,2
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:45,Executive,₹190,56,12
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:45,Premium,₹210,95,23
Kollam,SeemaCineplexPathanapuram,Malayalam,11:00,Audi2,₹140,121,2
Pathanamthitta,SreelakshmiTheatreRanni,Malayalam,11:00,GoldClass,₹110,206,3
Kottayam,AshaTheatreKottayam,Malayalam,11:00,Gold,₹140,187,104
Kottayam,AshaTheatreKottayam,Malayalam,11:00,Silver,₹110,33,0
Kollam,RamrajMovies,Malayalam,11:00,Recliner,₹300,21,0
Kollam,RamrajMovies,Malayalam,11:00,Silver,₹150,147,13
Kottayam,RajansMetroACErattupetta,Malayalam,11:00,FamilyBox,₹160,16,0
Kottayam,RajansMetroACErattupetta,Malayalam,11:00,Platinum,₹140,62,5
Kottayam,RajansMetroACErattupetta,Malayalam,11:00,Gold,₹110,258,16
Trivandrum,SriKalidasMplexKattakkada,Malayalam,11:00,Recliner,₹400,22,8
Trivandrum,SriKalidasMplexKattakkada,Malayalam,11:00,Gold,₹180,236,11
Trivandrum,SriKalidasMplexKattakkada,Malayalam,11:00,Silver,₹150,96,0
Wayanad,MintCinemasAC2K3DSulthanBathery,Malayalam,11:00,Platinum,₹129.7,44,6
Wayanad,MintCinemasAC2K3DSulthanBathery,Malayalam,11:00,Gold,₹110,82,22
Ernakulam,EVMLatha4K3DRGBPureLaser7Point1Muvattupuzha,Malayalam,11:00,Deluxe,₹150,292,45
Trivandrum,SreePadmanabhaTheatre4KEastFort,Malayalam,11:00,SClassRecliner,₹300,12,3
Trivandrum,SreePadmanabhaTheatre4KEastFort,Malayalam,11:00,Balcony,₹150,229,27
Trivandrum,SreePadmanabhaTheatre4KEastFort,Malayalam,11:00,FirstCircle,₹140,168,34
Palakkad,MLalAashirvadCineplexxShoranur,Malayalam,11:00,Sofa,₹200,17,1
Palakkad,MLalAashirvadCineplexxShoranur,Malayalam,11:00,Platinum,₹140,64,2
Trivandrum,MridhangaCineplex4KDolbyAtmosPoovar,Malayalam,11:00,Executive,₹150,130,5
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,11:00,Platinum,₹220,27,0
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,11:00,Gold,₹200,60,2
Kannur,AuraCinemasPeravoor,Malayalam,11:00,Screen2,₹130,145,0
Pathanamthitta,AiswaryaTheatrePathanamthitta,Malayalam,11:00,Special,₹150,392,46
Trivandrum,StarCinemaDolby7Point1Varkala,Malayalam,11:00,SpecialClass,₹140,236,1
Trivandrum,SuryaMultiplex4KDolbyAtmosNedumangad,Malayalam,11:00,Executive,₹400,24,0
Trivandrum,SuryaMultiplex4KDolbyAtmosNedumangad,Malayalam,11:00,Gold,₹150,195,8
Alappuzha,KairaliSreeTheaterAlappuzha,Malayalam,11:00,Platinum,₹125,305,12
Malappuram,MarsCinemas4KDolbyAtmosChangaramkulam,Malayalam,11:00,Executive,₹250,12,0
Malappuram,MarsCinemas4KDolbyAtmosChangaramkulam,Malayalam,11:00,Platinum,₹150,124,29
Kozhikode,AshokCNC4KDolbyAtmosTrippleBeam3DVadakara,Malayalam,11:00,Platinum,₹129.8,120,3
Kannur,DevCinemasKanichar,Malayalam,11:00,Screen3,₹129.8,152,0
Palakkad,JayabharathTheatreVadakkencherry,Malayalam,11:15,Screen1,₹120,293,90
Ernakulam,PadmaCinemaKochi,Malayalam,11:15,Platinum,₹160,178,131
Wayanad,PentaCinemasPulpally,Malayalam,11:15,GoldClass,₹110,154,4
Trivandrum,GTracksScreen1Sony4KKadinamkulam,Malayalam,11:15,Gold,₹129.7,400,19
Kannur,LibertyParadiseThalassery,Malayalam,11:15,Paradise,₹129.8,354,305
Trivandrum,KairaliSreeNilaRGBLaser4KDolbyAtmos,Malayalam,11:15,Platinum,₹125,310,137
Trivandrum,GangaCineHouse4KDolbyAtmosAttingal,Malayalam,11:15,Executive,₹300,128,7
Trivandrum,GangaCineHouse4KDolbyAtmosAttingal,Malayalam,11:15,Premium,₹200,200,10
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRGBLaser,Malayalam,11:20,Platinum,₹250,20,1
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRGBLaser,Malayalam,11:20,Gold,₹150,185,23
Wayanad,VeenaVarnaTheatreMananthavadyAC2K3D,Malayalam,11:30,Diamond,₹120,224,11
Kollam,AshokCineHouseParavur,Malayalam,11:30,Audi2,₹150,98,0
Palakkad,KadankavilCinemas2KLaserVadakkenchery,Malayalam,11:30,Recliner,₹400,12,0
Palakkad,KadankavilCinemas2KLaserVadakkenchery,Malayalam,11:30,Platinum,₹180,84,5
Palakkad,KadankavilCinemas2KLaserVadakkenchery,Malayalam,11:30,Diamond,₹110,198,1
Palakkad,KrishnaCineplex4KRGBLaser3DDolbyAtmos,Malayalam,11:30,StarCircle,₹110,123,2
Kollam,Gmax4KUtsavAradhanaComplex,Malayalam,11:30,Royal,₹150,333,28
Kollam,ParthaMovieHouses4KATMOS,Malayalam,11:30,Diamond,₹150,194,61
Palakkad,AromaScreen2Palakkad,Malayalam,11:30,KingCircle,₹129.8,235,27
Idukki,DREAMMALLNAXACINEMASDOLBY7Point1,Malayalam,11:30,Red,₹150,184,8
Malappuram,DevakiCinemaxManjeri,Malayalam,11:30,Balcony,₹150,120,84
Malappuram,DevakiCinemaxManjeri,Malayalam,11:30,FirstClass,₹100,279,252
Palakkad,CowmalyaTheatreKozhinjampara,Malayalam,11:30,Gold,₹129.8,207,14
Palakkad,MagicFramesDeviCinemasCherpulassery,Malayalam,11:30,Gold,₹125,399,9
Palakkad,Priyadarsini3D2KACDolbyAtmosPalakkad,Malayalam,11:30,Executive,₹180,68,17
Palakkad,Priyadarsini3D2KACDolbyAtmosPalakkad,Malayalam,11:30,DressCircle,₹110,344,30
Malappuram,SaradaMoviesEdappal,Malayalam,11:30,Platinum,₹110,270,44
Palakkad,AvishkarCinemasDolbyAtmosKottayi,Malayalam,11:30,Executive,₹180,12,4
Palakkad,AvishkarCinemasDolbyAtmosKottayi,Malayalam,11:30,Standard,₹150,91,15
Kollam,ARIESPLEXPUNALURRGBLASER4KATMOS,Malayalam,11:30,Platinum,₹300,10,0
Kollam,ARIESPLEXPUNALURRGBLASER4KATMOS,Malayalam,11:30,Gold,₹200,9,0
Kollam,ARIESPLEXPUNALURRGBLASER4KATMOS,Malayalam,11:30,Executive,₹129.8,106,3
Kollam,PranavamACCinemas4KKollam,Malayalam,11:30,UpperCircle,₹150,187,24
Kollam,PranavamACCinemas4KKollam,Malayalam,11:30,SpecialCircle,₹140,364,6
Ernakulam,MYCinemasRedCarpetKariyad,Malayalam,11:35,GoldLounge,₹350,32,11
Ernakulam,MYCinemasRedCarpetKariyad,Malayalam,11:35,ExecutiveOffline,₹190,96,21
Thrissur,ShadowCinemasPazhayannur,Malayalam,11:45,Platinum,₹200,15,0
Thrissur,ShadowCinemasPazhayannur,Malayalam,11:45,Gold,₹140,228,5
Alappuzha,ParadiseCinemaCherthala,Malayalam,11:45,Platinum,₹200,20,0
Alappuzha,ParadiseCinemaCherthala,Malayalam,11:45,Gold,₹160,184,59
Trivandrum,SreeKaleeswarySreeSaraswathy2K3DKaliyikkav,Malayalam,11:45,RoyalCircle,₹150,177,2
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,11:45,Normal,₹200,38,4
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,11:45,Executive,₹220,65,8
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,11:45,Premium,₹240,56,2
Thrissur,NewRagam3D2KDolbyAtmosWadakkancherry,Malayalam,12:00,Standard,₹129.75,363,26
Alappuzha,AECCinemasAlappuzha,Malayalam,12:00,Platinum,₹250,31,0
