State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Karunagapally,"BMS|TnpTheatreKarunagappally",Malayalam,10:30,SpecialClass,₹90,445,205
Kerala,Payyanur,"BMS|ShanthiCinemasPayyanur",Malayalam,10:30,Platinum,₹130,314,32
Kerala,Kollam,"BMS|DhanyaRemyaKollam",Malayalam,10:45,Platinum,₹135,200,24
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,10:45,Gold,₹110,204,0
Kerala,Trivandrum,"BMS|SreeKaleeswarySreeSaraswathy2K3DKaliyikkav",Malayalam,11:00,RoyalCircle,₹150,87,0
Kerala,Trivandrum,"BMS|SreePadmanabhaTheatreScreen2EastFort",Malayalam,11:00,Devipriya,₹150,186,0
Kerala,Kothamangalam,"BMS|GCinemasKothamangalam4K3DDolbyAtmos",Malayalam,11:00,Standard,₹150,162,5
Kerala,Kottayam,"BMS|AshaTheatreKottayam",Malayalam,11:00,Gold,₹130,187,4
Kerala,Kottayam,"BMS|AshaTheatreKottayam",Malayalam,11:00,Silver,₹110,33,0
Kerala,Kollam,"BMS|DhanyaRemyaKollam",Malayalam,11:00,Platinum,₹135,200,24
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,11:05,Recliner,₹300,8,2
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,11:05,Prime,₹160,39,0
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,11:05,Classic,₹140,60,0
Kerala,Palakkad,"BMS|AromaScreen2Palakkad",Malayalam,11:15,KingCircle,₹129,235,5
Kerala,Muvattupuzha,"BMS|LakshmiCinemasCantonMallMuvattupuzha",Malayalam,11:15,Gold,₹150,121,0
Kerala,Kochi,"BMS|EvmCinemaAC4KRgbLaser3DPerumbavoor",Malayalam,11:15,Executive1,₹174.25,8,0
Kerala,Kochi,"BMS|EvmCinemaAC4KRgbLaser3DPerumbavoor",Malayalam,11:15,Deluxe,₹149.15,390,71
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",Malayalam,11:15,Gold,₹185,11,0
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",Malayalam,11:15,Silver,₹155,91,0
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,11:30,Recliner,₹290,17,3
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,11:30,Silver,₹129.7,215,25
Kerala,Kozhikode,"BMS|ArcCoronation4KDolbyAtmos",Malayalam,12:00,Elite,₹160,146,2
Kerala,Irinjalakuda,"BMS|JkCinemas4KDolbyAtmosKizhuthani",Malayalam,12:00,Diamond,₹130,53,0
Kerala,Irinjalakuda,"BMS|JkCinemas4KDolbyAtmosKizhuthani",Malayalam,12:00,Gold,₹125,157,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,12:15,Luxury,₹220,15,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,12:15,Diamond,₹150,90,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,12:15,Gold,₹129.8,90,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,12:30,Recliner,₹400,27,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,12:30,Premium,₹99,165,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,12:30,Executive,₹99,40,0
Kerala,Kozhikode,"BMS|KairaliSreeTheatreKozhikode",Malayalam,13:00,SreeGold,₹150,311,2
Kerala,Haripad,"BMS|SnTheatreHaripad",Malayalam,13:15,Screen1,₹110,175,0
Kerala,Angamaly,"BMS|JmMoviesJoshMallMookkannoorAngamaly",Malayalam,13:15,Gold,₹129,126,0
Kerala,Angamaly,"BMS|JmMoviesJoshMallMookkannoorAngamaly",Malayalam,13:15,Diamond,₹160,53,0
Kerala,Kasaragod,"BMS|MoviemaxCircleKasaragod",Malayalam,13:30,Max3,₹129.8,289,5
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,13:45,Platinum,₹220,31,0
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,13:45,Gold,₹200,67,0
Kerala,Kozhinjampara,"BMS|RavirajComplexACKozhinjampara",Malayalam,14:00,FirstClass,₹110,172,77
Kerala,Kochi,"BMS|GCinemasFortKochi4KDolbyAtmos",Malayalam,14:00,Luxury,₹250,18,0
Kerala,Kochi,"BMS|GCinemasFortKochi4KDolbyAtmos",Malayalam,14:00,Gold,₹150,279,0
Kerala,Palakkad,"BMS|AromaScreen2Palakkad",Malayalam,14:15,KingCircle,₹129,235,2
Kerala,Pathanamthitta,"BMS|TrinityMovieMaxPathanamthitta",Malayalam,14:15,Special,₹130,110,6
Kerala,Trivandrum,"BMS|SreeKaleeswarySreeSaraswathy2K3DKaliyikkav",Malayalam,14:30,RoyalCircle,₹150,87,0
Kerala,Kollam,"BMS|GmaxCinemasJerome3D71JblKollam",Malayalam,14:30,Red,₹160,279,18
Kerala,Kayamkulam,"BMS|SvCinemasKayamkulam",Malayalam,14:30,Standard,₹150,94,0
Kerala,Pattambi,"BMS|KrishnaCineplex4KRgbLaser3DDolbyAtmos",Malayalam,14:30,StarCircle,₹110,123,0
Kerala,Kollam,"BMS|DhanyaRemyaKollam",Malayalam,15:00,Platinum,₹135,200,24
Kerala,Kochi,"BMS|SangeetaCinemaKochi",Malayalam,15:00,BlueCircle,₹150,187,19
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Malayalam,15:00,Executive,₹150,119,0
Kerala,Thrissur,"BMS|JosTheatre4KRgbLaserAtmosThrissur",Malayalam,15:00,Sofa,₹230,18,1
Kerala,Thrissur,"BMS|JosTheatre4KRgbLaserAtmosThrissur",Malayalam,15:00,Club,₹150,282,5
Kerala,Kochi,"BMS|VanithaCineplexRgbLaser4K3DAtmosEdappally",Malayalam,16:00,Screen1,₹160,180,0
