City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Trivandrum,CinepolisMOTTrivandrum,Malayalam,09:15,VipExecutive,₹250,18,0
Trivandrum,CinepolisMOTTrivandrum,Malayalam,09:15,VipPremium,₹300,18,0
Ernakulam,PVROberonMallKochi,Malayalam,09:35,ClassicPlus,₹160,104,20
Ernakulam,PVROberonMallKochi,Malayalam,09:35,Classic,₹140,54,0
Trivandrum,PVRLuluTrivandrum,Malayalam,09:40,Recliner,₹400,7,2
Trivandrum,PVRLuluTrivandrum,Malayalam,09:40,Prime,₹210,51,4
Trivandrum,PVRLuluTrivandrum,Malayalam,09:40,Classic,₹190,70,0
Ernakulam,PVRForumMallKochi,Malayalam,09:45,Recliner,₹500,8,2
Ernakulam,PVRForumMallKochi,Malayalam,09:45,Elite,₹200,125,2
Ernakulam,PVRForumMallKochi,Malayalam,09:45,Classic,₹180,14,0
Ernakulam,PanCinemasNucleusMall,Malayalam,10:00,Platinum,₹230,7,0
Ernakulam,PanCinemasNucleusMall,Malayalam,10:00,Gold,₹170,120,4
Ernakulam,PANCinemasArakkunnamMulanthuruthy,Malayalam,10:00,Platinum,₹230,20,0
Ernakulam,PANCinemasArakkunnamMulanthuruthy,Malayalam,10:00,Gold,₹150,152,0
Kozhikode,ChithraCineplex4KDtsXKozhikodeMannurValavu,Malayalam,10:00,Gold,₹129.8,142,0
Thrissur,INOXSobhaCityMall,Malayalam,10:15,RoyalRecliner,₹270,10,3
Thrissur,INOXSobhaCityMall,Malayalam,10:15,Royal,₹170,28,18
Thrissur,INOXSobhaCityMall,Malayalam,10:15,Club,₹140,66,2
Thrissur,INOXSobhaCityMall,Malayalam,10:15,Executive,₹110,22,0
Kozhikode,RegalCinemasKozhikode,Malayalam,10:30,FirstclassSc3,₹200,165,2
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,10:30,Chandra,₹160,151,2
Alappuzha,SNTheatreHaripad,Malayalam,10:30,Screen1,₹110,175,2
Kannur,ArchanaCineplexRGBLaser4K3DATMOSPayyanur,Malayalam,10:30,Standard,₹129.7,131,32
Kasaragod,KaveriCinemasACDTSDolbyKarmamthody,Malayalam,10:30,Standard,₹110,145,0
Kasaragod,DeepthiCinemasAC2KDolbyAtmosKanhangad,Malayalam,10:30,Gold,₹150,143,18
Trivandrum,GreenfieldMoviemaxCinemasTrivandrum,Malayalam,10:45,Executive,₹150,119,0
Kottayam,MYCinemasThalayolaparambuKerala,Malayalam,10:45,Gold,₹110,144,6
