State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:50,Normal,₹110,13,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:50,Executive,₹140,26,1
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:50,Premium,₹160,67,7
Kerala,Perinthalmanna,"PTM|VismayaCinemas4KDolbyAtmosPerinthalmanna",Malayalam,10:00,Platinum,₹100,151,16
Kerala,Alakode,"BMS|AlakodeFilmCity4KDolbyAtmos",Malayalam,10:30,Nakshatra,₹160,212,2
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,10:30,Gold,₹110,144,11
Kerala,Kasaragod,"BMS|MoviemaxCircleKasaragod",Malayalam,10:30,Max2,₹129.8,195,0
Kerala,Kayamkulam,"BMS|SvCinemasKayamkulam",Malayalam,11:00,Standard,₹150,108,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,11:10,RoyalRecliner,₹200,10,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,11:10,Club,₹130,66,2
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,11:10,Royal,₹130,28,15
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,11:10,Executive,₹100,22,0
Kerala,Trivandrum,"BMS|KairaliSreeNilaRgbLaser4KDolbyAtmos",Malayalam,11:15,Platinum,₹125,259,1
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,11:15,Executive,₹200,32,1
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,11:15,Premium,₹220,33,1
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,11:15,Recliner,₹340,11,0
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,11:15,Platinum,₹160,47,0
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,11:15,Gold,₹129,101,0
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,11:15,Silver,₹80,17,0
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,11:15,Recliner,₹310,8,0
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,11:15,Platinum,₹180,27,0
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,11:15,Gold,₹160,63,0
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,11:15,Platinum,₹220,31,0
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,11:15,Gold,₹200,67,0
Kerala,Palakkad,"PTM|PriyadarsiniCinema",Malayalam,11:30,Dress,₹110,302,0
Kerala,Thalassery,"BMS|LibertyParadiseThalassery",Malayalam,11:30,Gold,₹129.8,214,139
Kerala,Kattappana,"BMS|SagaraTheatre4KAtmosKattappana",Malayalam,12:00,Platinum,₹190,38,38
Kerala,Kattappana,"BMS|SagaraTheatre4KAtmosKattappana",Malayalam,12:00,Gold,₹129,375,375
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Malayalam,12:30,Executive,₹150,119,0
Kerala,Perinthalmanna,"PTM|VismayaCinemas4KDolbyAtmosPerinthalmanna",Malayalam,13:00,Platinum,₹100,151,16
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",Malayalam,13:30,Gold,₹185,11,0
