State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,09:30,Normal,₹180,38,38
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,09:30,Executive,₹200,69,69
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,09:30,Premium,₹220,57,57
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:55,Normal,₹110,13,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:55,Executive,₹140,26,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,09:55,Premium,₹160,67,8
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,10:00,Recliner,₹400,27,1
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,10:00,Premium,₹99,146,11
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,10:00,Executive,₹99,25,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,10:00,Lounger,₹200,22,0
Kerala,Kasaragod,"BMS|MoviemaxCircleKasaragod",Malayalam,10:30,Max2,₹129.8,195,0
Kerala,Alakode,"BMS|AlakodeFilmCity4KDolbyAtmos",Malayalam,10:30,Nakshatra,₹160,212,0
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,10:30,Gold,₹110,144,0
Kerala,Kayamkulam,"BMS|SvCinemasKayamkulam",Malayalam,11:00,Standard,₹150,108,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,11:10,RoyalRecliner,₹200,10,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,11:10,Club,₹130,66,1
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,11:10,Royal,₹130,28,19
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,11:10,Executive,₹100,22,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,11:15,Executive,₹200,32,1
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,11:15,Premium,₹220,33,0
Kerala,Trivandrum,"BMS|KairaliSreeNilaRgbLaser4KDolbyAtmos",Malayalam,11:15,Platinum,₹125,259,3
Kerala,Ettumanoor,"BMS|UgmCinemasEttumanoor",Malayalam,11:15,Platinum,₹250,16,0
Kerala,Ettumanoor,"BMS|UgmCinemasEttumanoor",Malayalam,11:15,Gold,₹150,160,8
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,11:15,Recliner,₹310,8,0
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,11:15,Platinum,₹180,27,0
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,11:15,Gold,₹160,63,2
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,11:15,Platinum,₹220,31,0
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,11:15,Gold,₹200,67,0
Kerala,Thalassery,"BMS|LibertyParadiseThalassery",Malayalam,11:30,Gold,₹129.8,214,139
Kerala,Kattappana,"BMS|SagaraTheatre4KAtmosKattappana",Malayalam,12:00,Platinum,₹190,38,38
Kerala,Kattappana,"BMS|SagaraTheatre4KAtmosKattappana",Malayalam,12:00,Gold,₹129,375,375
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Malayalam,12:30,Executive,₹150,119,0
Kerala,Alakode,"BMS|AlakodeFilmCity4KDolbyAtmos",Malayalam,13:00,Nakshatra,₹160,212,0
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",Malayalam,13:30,Gold,₹185,11,0
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",Malayalam,13:30,Silver,₹155,91,0
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,14:00,Recliner,₹300,7,5
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,14:00,Prime,₹160,60,15
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,14:00,Classic,₹140,77,0
Kerala,Muvattupuzha,"BMS|EvmLatha4K3DRgbPureLaser71Muvattupuzha",Malayalam,14:30,Deluxe,₹150,160,4
Kerala,Alappuzha,"BMS|AecCinemasAlappuzha",Malayalam,14:30,Platinum,₹200,15,0
Kerala,Alappuzha,"BMS|AecCinemasAlappuzha",Malayalam,14:30,Gold,₹150,98,4
Kerala,Edappal,"BMS|SaradaMoviesEdappal",Malayalam,14:30,Platinum,₹110,270,6
Kerala,Mundakayam,"BMS|RdCinemasMundakayam",Malayalam,14:30,Executive,₹140,198,1
Kerala,Mundakayam,"BMS|RdCinemasMundakayam",Malayalam,14:30,Economy,₹100,16,0
Kerala,Alappuzha,"BMS|ParadiseCinemaCherthala",Malayalam,14:45,Gold,₹150,204,0
Kerala,Kollam,"BMS|RevathyCinemaxRgbRealLaserParippally",Malayalam,14:45,Platinum,₹250,34,4
Kerala,Kollam,"BMS|RevathyCinemaxRgbRealLaserParippally",Malayalam,14:45,Gold,₹150,234,0
Kerala,Thalassery,"BMS|LibertyParadiseThalassery",Malayalam,14:45,Gold,₹129.8,214,141
Kerala,Kattappana,"BMS|SagaraTheatre4KAtmosKattappana",Malayalam,15:00,Platinum,₹190,38,38
Kerala,Kattappana,"BMS|SagaraTheatre4KAtmosKattappana",Malayalam,15:00,Gold,₹129,375,375
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,15:00,DiamondCircle,₹150,51,1
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,15:00,PearlCircle,₹110,245,1
Kerala,Irinjalakuda,"BMS|JkCinemas4KDolbyAtmosKizhuthani",Malayalam,15:00,Diamond,₹130,53,0
Kerala,Irinjalakuda,"BMS|JkCinemas4KDolbyAtmosKizhuthani",Malayalam,15:00,Gold,₹125,157,0
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,15:10,Platinum,₹250,37,0
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,15:10,Gold,₹180,136,0
Kerala,Kodungallur,"BMS|DCinemaaMughalMallBarco4KLaserKodungallur",Malayalam,15:20,Gold,₹150,166,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,15:30,Recliner,₹390,27,3
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,15:30,Premium,₹190,146,11
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,15:30,Executive,₹100,25,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,15:30,Lounger,₹210,22,0
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,15:45,Gold,₹110,144,0
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Malayalam,15:50,Gold,₹300,13,0
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Malayalam,15:50,Platinum,₹180,112,6
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Malayalam,15:50,Silver,₹160,68,0
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,16:15,Platinum,₹220,31,0
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,16:15,Gold,₹200,67,0
Kerala,Kasaragod,"BMS|MoviemaxCircleKasaragod",Malayalam,16:30,Max2,₹129.8,195,0
Kerala,Taliparamba,"BMS|AlinkeelCinemas2KAtmos71Taliparamba",Malayalam,16:45,Reserved,₹129.8,190,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,17:05,RoyalRecliner,₹290,10,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,17:05,Club,₹170,66,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,17:05,Royal,₹170,28,15
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,17:05,Executive,₹130,22,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,17:10,Normal,₹180,34,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,17:10,Executive,₹200,51,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,17:10,Premium,₹220,34,0
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,17:20,ClassicPlus,₹140,81,8
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,17:20,Classic,₹110,36,2
Kerala,Kollam,"BMS|MyCinemasRpMallKollamKerala",Malayalam,17:25,PremiumOffline,₹180,108,2
Kerala,Thriprayar,"BMS|VbCinemas4KRgbLaserAtmosThriprayar",Malayalam,17:30,Reclainer,₹300,8,0
Kerala,Thriprayar,"BMS|VbCinemas4KRgbLaserAtmosThriprayar",Malayalam,17:30,Gold,₹200,34,0
Kerala,Thriprayar,"BMS|VbCinemas4KRgbLaserAtmosThriprayar",Malayalam,17:30,Royal,₹170,68,1
Kerala,Thriprayar,"BMS|VbCinemas4KRgbLaserAtmosThriprayar",Malayalam,17:30,Club,₹129.8,69,1
Kerala,Kariyad,"BMS|MyCinemasRedCarpetKariyad",Malayalam,17:40,GoldLounge,₹280,32,13
Kerala,Kariyad,"BMS|MyCinemasRedCarpetKariyad",Malayalam,17:40,ExecutiveOffline,₹150,96,9
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,18:00,DiamondCircle,₹150,51,0
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,18:00,PearlCircle,₹110,245,2
Kerala,Kuravilangad,"BMS|BoscoCinemasKuravilangad",Malayalam,18:15,Economy,₹100,14,0
Kerala,Kuravilangad,"BMS|BoscoCinemasKuravilangad",Malayalam,18:15,Executive,₹150,123,0
Kerala,Kuravilangad,"BMS|BoscoCinemasKuravilangad",Malayalam,18:15,Gold,₹200,6,0
Kerala,Kattappana,"BMS|SagaraTheatre4KAtmosKattappana",Malayalam,18:30,Platinum,₹190,38,38
Kerala,Kattappana,"BMS|SagaraTheatre4KAtmosKattappana",Malayalam,18:30,Gold,₹129,375,375
Kerala,Kochi,"BMS|MajesticTheatreNarakkal",Malayalam,18:30,Elite,₹125,159,0
Kerala,Kochi,"BMS|MajesticTheatreNarakkal",Malayalam,18:30,Premium,₹100,16,0
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,18:30,Platinum,₹160,178,50
Kerala,Edappal,"BMS|SaradaMoviesEdappal",Malayalam,18:30,Platinum,₹110,270,6
Kerala,Alakode,"BMS|AlakodeFilmCity4KDolbyAtmos",Malayalam,19:00,Nakshatra,₹160,212,0
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:10,Recliner,₹300,7,3
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:10,Prime,₹160,60,34
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:10,Classic,₹140,77,2
Kerala,Kasaragod,"BMS|MoviemaxCircleKasaragod",Malayalam,19:30,Max3,₹129.8,289,8
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,19:30,Recliner,₹300,9,6
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,19:30,Prime,₹200,64,62
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,19:30,ClassicPlus,₹180,91,78
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,19:30,Classic,₹110,39,4
Kerala,Taliparamba,"BMS|AlinkeelCinemas2KAtmos71Taliparamba",Malayalam,19:45,Reserved,₹129.8,190,6
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,21:00,Recliner,₹340,11,0
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,21:00,Platinum,₹160,47,2
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,21:00,Gold,₹129,101,0
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,21:00,Silver,₹80,17,0
Kerala,Kochi,"BMS|AashirvadCineplexxPerumbavoor",Malayalam,21:00,Platinum,₹165,26,16
Kerala,Kochi,"BMS|AashirvadCineplexxPerumbavoor",Malayalam,21:00,Gold,₹140,167,157
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,21:15,Recliner,₹310,8,1
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,21:15,Platinum,₹180,27,8
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,21:15,Gold,₹160,63,0
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,21:15,Platinum,₹220,31,0
Kerala,Kozhikode,"BMS|AashirvadCineplexxKozhikode",Malayalam,21:15,Gold,₹200,67,23
Kerala,Mundakayam,"BMS|RdCinemasMundakayam",Malayalam,21:15,Executive,₹140,198,5
Kerala,Mundakayam,"BMS|RdCinemasMundakayam",Malayalam,21:15,Economy,₹100,16,0
Kerala,Kattappana,"BMS|SagaraTheatre4KAtmosKattappana",Malayalam,21:30,Platinum,₹190,38,38
Kerala,Kattappana,"BMS|SagaraTheatre4KAtmosKattappana",Malayalam,21:30,Gold,₹129,375,375
Kerala,Muvattupuzha,"BMS|EvmLatha4K3DRgbPureLaser71Muvattupuzha",Malayalam,21:30,Deluxe,₹150,160,0
Kerala,Alappuzha,"BMS|ParadiseCinemaCherthala",Malayalam,21:30,Gold,₹150,204,13
Kerala,Irinjalakuda,"BMS|JkCinemas4KDolbyAtmosKizhuthani",Malayalam,21:30,Diamond,₹130,53,13
Kerala,Irinjalakuda,"BMS|JkCinemas4KDolbyAtmosKizhuthani",Malayalam,21:30,Gold,₹125,157,0
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",Malayalam,21:30,Gold,₹185,11,2
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",Malayalam,21:30,Silver,₹155,91,0
Kerala,Trivandrum,"BMS|GreenfieldMoviemaxCinemasTrivandrum",Malayalam,21:45,Executive,₹150,119,0
Kerala,Ettumanoor,"BMS|UgmCinemasEttumanoor",Malayalam,22:15,Platinum,₹250,16,2
Kerala,Ettumanoor,"BMS|UgmCinemasEttumanoor",Malayalam,22:15,Gold,₹150,160,36
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,22:30,Normal,₹180,34,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,22:30,Executive,₹200,51,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,22:30,Premium,₹220,34,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,22:40,Recliner,₹350,8,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,22:40,Elite,₹170,125,14
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,22:40,Classic,₹150,14,0
