City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Kozhikode,16:45,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹450,27,5,Malayalam,2D
Kozhikode,16:45,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹220,165,38,Malayalam,2D
Kozhikode,16:45,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹170,40,0,Malayalam,2D
Kozhikode,19:30,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Screen2,₹129.8,164,0,Malayalam,2D
Ernakulam,20:15,ShenoysKochi,Diamond,₹220,71,54,Malayalam,2D
Kannur,16:30,SumangaliCinemasAnnurRoadPayyanur,DiamondCircle,₹130,141,20,Malayalam,2D
Ernakulam,17:00,CinepolisCentreSquareMallErnakulamKochi,Normal,₹160,13,1,Malayalam,2D
Ernakulam,17:00,CinepolisCentreSquareMallErnakulamKochi,Executive,₹190,26,9,Malayalam,2D
Ernakulam,17:00,CinepolisCentreSquareMallErnakulamKochi,Premium,₹220,67,57,Malayalam,2D
Ernakulam,19:10,PVRLuluLuluInternationalShoppingMallKochi,Classic,₹150,39,0,Malayalam,2D
Ernakulam,19:10,PVRLuluLuluInternationalShoppingMallKochi,ClassicPlus,₹170,91,53,Malayalam,2D
Ernakulam,19:10,PVRLuluLuluInternationalShoppingMallKochi,Prime,₹190,68,51,Malayalam,2D
Ernakulam,19:10,PVRLuluLuluInternationalShoppingMallKochi,Recliner,₹350,10,7,Malayalam,2D
Kannur,19:30,SumangaliCinemasAnnurRoadPayyanur,DiamondCircle,₹130,141,0,Malayalam,2D
Trivandrum,19:55,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹190,65,6,Malayalam,2D
Trivandrum,19:55,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹260,34,22,Malayalam,2D
Trivandrum,19:55,PVRLULULuluInternationalShoppingMallTrivandrum,Recliner,₹400,8,3,Malayalam,2D
Ernakulam,21:40,PVRForumMallNH47Kochi,Classic,₹170,22,5,Malayalam,2D
Ernakulam,21:40,PVRForumMallNH47Kochi,Elite,₹230,85,77,Malayalam,2D
