City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Thrissur,VBCinemas4KRGBLaserATMOSThriprayar,Tamil,09:00,Reclainer,₹350,11,2
Thrissur,VBCinemas4KRGBLaserATMOSThriprayar,Tamil,09:00,Gold,₹200,34,0
Thrissur,VBCinemas4KRGBLaserATMOSThriprayar,Tamil,09:00,Royal,₹170,68,0
Thrissur,VBCinemas4KRGBLaserATMOSThriprayar,Tamil,09:00,Club,₹129.8,69,1
Alappuzha,ParadiseCinemaCherthala,Tamil,09:30,Platinum,₹200,20,1
Alappuzha,ParadiseCinemaCherthala,Tamil,09:30,Gold,₹160,184,1
Ernakulam,PVRLuluKochi,Tamil,09:40,Recliner,₹350,13,1
Ernakulam,PVRLuluKochi,Tamil,09:40,Prime,₹200,92,6
Ernakulam,PVRLuluKochi,Tamil,09:40,ClassicPlus,₹180,126,4
Ernakulam,PVRLuluKochi,Tamil,09:40,Classic,₹160,54,2
Thrissur,INOXSobhaCityMall,Tamil,09:45,RoyalRecliner,₹290,10,0
Thrissur,INOXSobhaCityMall,Tamil,09:45,Club,₹170,155,5
Thrissur,INOXSobhaCityMall,Tamil,09:45,Royal,₹170,32,7
Thrissur,INOXSobhaCityMall,Tamil,09:45,Executive,₹130,26,0
Kannur,CinepolisSecuraCentreKannur,Tamil,10:00,Normal,₹110,26,0
Kannur,CinepolisSecuraCentreKannur,Tamil,10:00,Executive,₹140,81,7
Kannur,CinepolisSecuraCentreKannur,Tamil,10:00,Premium,₹160,43,15
Trivandrum,DreamsAttingal,Tamil,10:00,Recliner,₹350,15,2
Trivandrum,DreamsAttingal,Tamil,10:00,Sofa,₹200,120,14
Trivandrum,CinepolisMOTTrivandrum,Tamil,10:00,Normal,₹190,34,0
Trivandrum,CinepolisMOTTrivandrum,Tamil,10:00,Executive,₹210,85,8
Trivandrum,CinepolisMOTTrivandrum,Tamil,10:00,PlatinumPremium,₹240,50,12
Kollam,MYCinemasRPMallKollamKerala,Tamil,10:00,Sofa,₹250,8,7
Kollam,MYCinemasRPMallKollamKerala,Tamil,10:00,ExecutiveOffline,₹200,89,12
Ernakulam,MYCinemasKSRTComplexAngamalyKerala,Tamil,10:00,Gold,₹150,203,28
Kottayam,MYCinemasThalayolaparambuKerala,Tamil,10:00,Gold,₹110,144,6
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Tamil,10:00,Platinum,₹240,18,0
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Tamil,10:00,Gold,₹180,143,8
Trivandrum,PVRLuluTrivandrum,Tamil,10:10,Recliner,₹450,7,2
Trivandrum,PVRLuluTrivandrum,Tamil,10:10,Prime,₹230,68,9
Trivandrum,PVRLuluTrivandrum,Tamil,10:10,Classic,₹210,104,5
Kollam,MYCinemasHJComplexKarunagapally,Tamil,10:10,Classic,₹170,118,17
Kottayam,AnaswaraTheatre2KTripleBeam3DKottayam,Tamil,10:15,GrandCircle,₹135,422,6
Ernakulam,EVMCinemaACRGBLASER3DPerumbavoor,Tamil,10:15,Executive1,₹179.25,14,0
Ernakulam,EVMCinemaACRGBLASER3DPerumbavoor,Tamil,10:15,Deluxe,₹159.15,128,0
Ernakulam,PVROberonMallKochi,Tamil,10:20,ClassicPlus,₹180,104,8
Ernakulam,PVROberonMallKochi,Tamil,10:20,Classic,₹160,54,0
Trivandrum,ArtechCinemasTrivandrum,Tamil,10:30,Gold,₹350,13,0
Trivandrum,ArtechCinemasTrivandrum,Tamil,10:30,Platinum,₹210,80,0
Trivandrum,ArtechCinemasTrivandrum,Tamil,10:30,Silver,₹190,84,0
Kollam,TNPTheatreKarunagappally,Tamil,10:30,SpecialClass,₹90,445,205
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Tamil,10:30,Executive,₹129.7,258,19
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Tamil,10:30,Recliner,₹330,8,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Tamil,10:30,Platinum,₹190,27,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Tamil,10:30,Gold,₹170,63,0
Kannur,MagicFramesDowntownMallThalassery,Tamil,10:30,Platinum,₹250,11,0
Kannur,MagicFramesDowntownMallThalassery,Tamil,10:30,Gold,₹160,135,3
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,10:40,Normal,₹160,25,2
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,10:40,Executive,₹190,39,5
Ernakulam,CinepolisCentreSquareMallKochi,Tamil,10:40,Premium,₹210,84,17
Alappuzha,CCinemasChengannur,Tamil,10:45,Chirry,₹160,101,9
Palakkad,SathyaMovieHouse3DDolbyAtmosPalakkad,Tamil,11:00,FirstClass,₹129.8,527,38
Trivandrum,IMPBigScreen2K3DDolbyAtmos,Tamil,11:00,UniqueCircle,₹130,370,1
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Tamil,11:00,Screen2,₹129.8,164,8
Kottayam,AnaswaraTheatre2KTripleBeam3DKottayam,Tamil,11:00,GrandCircle,₹135,422,7
Kollam,VarshaRoyalSuiteAnchal,Tamil,11:00,Executive,₹200,35,0
Kollam,VarshaRoyalSuiteAnchal,Tamil,11:00,Classic,₹150,138,0
Trivandrum,PVRKripaThampanoorTrivandrum,Tamil,11:00,Prime,₹160,16,4
Trivandrum,PVRKripaThampanoorTrivandrum,Tamil,11:00,Classic,₹140,196,50
Ernakulam,PVRForumMallKochi,Tamil,11:00,Recliner,₹300,8,0
Ernakulam,PVRForumMallKochi,Tamil,11:00,Elite,₹160,111,24
Ernakulam,PVRForumMallKochi,Tamil,11:00,Classic,₹140,28,0
Trivandrum,SriKalidasMPlex4KRGBLaserAtmosKattakkada,Tamil,11:00,Sofa,₹200,4,0
Trivandrum,SriKalidasMPlex4KRGBLaserAtmosKattakkada,Tamil,11:00,Gold,₹150,173,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Tamil,11:00,Premium,₹250,223,33
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Tamil,11:00,Executive,₹250,51,5
Pathanamthitta,DhanyaRemyaPathanamthitta,Tamil,11:00,RemyaCircle,₹135,197,64
Palakkad,CowmalyaTheatreKozhinjampara,Tamil,11:00,Gold,₹129.8,477,20
Trivandrum,MridhangaCineplex4KDolbyAtmosPoovar,Tamil,11:00,Balcony,₹200,72,5
Trivandrum,MridhangaCineplex4KDolbyAtmosPoovar,Tamil,11:00,Recliner,₹350,15,1
Trivandrum,MridhangaCineplex4KDolbyAtmosPoovar,Tamil,11:00,Executive,₹150,216,3
Trivandrum,SreeKaleeswarySreeSaraswathy2K3DKaliyikkav,Tamil,11:00,RoyalCircle,₹150,484,43
Palakkad,VrindavanTheatreKozhinjampara,Tamil,11:00,FirstClass,₹110,189,9
Kasaragod,DeepthiCinemasAC2KDolbyAtmosKanhangad,Tamil,11:00,Gold,₹140,143,25
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,11:00,Normal,₹200,29,4
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,11:00,Executive,₹220,79,3
Kozhikode,CinepolisGokulamGalleriaMall,Tamil,11:00,Premium,₹240,44,3
